uptime, sync, seq, adc
000445, 0xFFFF, 0000, 0.0000000
062164, 0xFFFF, 0001, 0.0000000
124653, 0xFFFF, 0002, 0.0509651
187153, 0xFFFF, 0003, 0.0380713
249656, 0xFFFF, 0004, 0.0530251
312872, 0xFFFF, 0005, 0.0606546
374655, 0xFFFF, 0006, 0.0616464
437161, 0xFFFF, 0007, 0.0571450
499656, 0xFFFF, 0008, 0.0579843
562161, 0xFFFF, 0009, 0.0524147
624646, 0xFFFF, 0010, 0.0534066
687165, 0xFFFF, 0011, 0.0607309
749645, 0xFFFF, 0012, 0.0618753
812867, 0xFFFF, 0013, 0.0759899
874647, 0xFFFF, 0014, 0.0793469
937153, 0xFFFF, 0015, 0.0648508
999655, 0xFFFF, 0016, 0.0516518
1062153, 0xFFFF, 0017, 0.0747692
1124657, 0xFFFF, 0018, 0.0616464
1187153, 0xFFFF, 0019, 0.0466926
1249646, 0xFFFF, 0020, 0.0471504
1312887, 0xFFFF, 0021, 0.0569924
1374646, 0xFFFF, 0022, 0.0498970
1437161, 0xFFFF, 0023, 0.0717937
1499646, 0xFFFF, 0024, 0.0637827
1562155, 0xFFFF, 0025, 0.0722515
1624654, 0xFFFF, 0026, 0.0457771
1687153, 0xFFFF, 0027, 0.0457771
1749657, 0xFFFF, 0028, 0.0427253
1812856, 0xFFFF, 0029, 0.0645457
1874654, 0xFFFF, 0030, 0.0639353
1937164, 0xFFFF, 0031, 0.0530251
1999646, 0xFFFF, 0032, 0.0515755
2062162, 0xFFFF, 0033, 0.0476844
2124646, 0xFFFF, 0034, 0.0460060
2187164, 0xFFFF, 0035, 0.0561532
2249646, 0xFFFF, 0036, 0.0459297
2312860, 0xFFFF, 0037, 0.0434882
2374658, 0xFFFF, 0038, 0.0306706
2437153, 0xFFFF, 0039, 0.0552377
2499655, 0xFFFF, 0040, 0.0557717
2562153, 0xFFFF, 0041, 0.0717174
2624645, 0xFFFF, 0042, 0.0468452
2687161, 0xFFFF, 0043, 0.0712596
2749646, 0xFFFF, 0044, 0.0572976
2812882, 0xFFFF, 0045, 0.0504311
2874646, 0xFFFF, 0046, 0.0413519
2937153, 0xFFFF, 0047, 0.0762188
2999657, 0xFFFF, 0048, 0.0591287
3062153, 0xFFFF, 0049, 0.0732433
3124655, 0xFFFF, 0050, 0.0496681
3187153, 0xFFFF, 0051, 0.0486000
3249656, 0xFFFF, 0052, 0.0704967
3312863, 0xFFFF, 0053, 0.0732433
3374646, 0xFFFF, 0054, 0.0704967
3437164, 0xFFFF, 0055, 0.0743877
3499646, 0xFFFF, 0056, 0.0701915
3562161, 0xFFFF, 0057, 0.0869001
3624646, 0xFFFF, 0058, 0.0738537
3687153, 0xFFFF, 0059, 0.0521859
3749654, 0xFFFF, 0060, 0.0495918
3812878, 0xFFFF, 0061, 0.0863661
3874657, 0xFFFF, 0062, 0.0386816
3937153, 0xFFFF, 0063, 0.0688945
3999646, 0xFFFF, 0064, 0.0498970
4062164, 0xFFFF, 0065, 0.0683604
4124645, 0xFFFF, 0066, 0.0429541
4187162, 0xFFFF, 0067, 0.0517281
4249645, 0xFFFF, 0068, 0.0634775
4312865, 0xFFFF, 0069, 0.0498207
4374654, 0xFFFF, 0070, 0.0578317
4437153, 0xFFFF, 0071, 0.0698863
4499658, 0xFFFF, 0072, 0.0539406
