uptime, sync, seq, adc
001089, 0xFFFF, 0000, 0.0000000
062870, 0xFFFF, 0001, 0.0000000
125378, 0xFFFF, 0002, 3.2284276
187881, 0xFFFF, 0003, 3.2285039
250378, 0xFFFF, 0004, 3.2286564
312878, 0xFFFF, 0005, 3.2285039
375378, 0xFFFF, 0006, 3.2285039
437869, 0xFFFF, 0007, 3.2284276
500386, 0xFFFF, 0008, 3.2282750
562869, 0xFFFF, 0009, 3.2283513
625389, 0xFFFF, 0010, 3.2284276
687869, 0xFFFF, 0011, 3.2284276
750382, 0xFFFF, 0012, 3.2285039
812881, 0xFFFF, 0013, 3.2283513
875378, 0xFFFF, 0014, 3.2284276
937878, 0xFFFF, 0015, 3.2283513
1000378, 0xFFFF, 0016, 3.2285039
1062880, 0xFFFF, 0017, 3.2283513
1125386, 0xFFFF, 0018, 3.2283513
1187869, 0xFFFF, 0019, 3.2283513
1250390, 0xFFFF, 0020, 3.2285039
1312871, 0xFFFF, 0021, 3.2285801
1375386, 0xFFFF, 0022, 3.2285801
1437870, 0xFFFF, 0023, 3.2284276
1500378, 0xFFFF, 0024, 3.2285801
1562879, 0xFFFF, 0025, 3.2287327
1625378, 0xFFFF, 0026, 3.2282750
1687881, 0xFFFF, 0027, 3.2283513
1750378, 0xFFFF, 0028, 3.2282750
1812870, 0xFFFF, 0029, 3.2284276
1875389, 0xFFFF, 0030, 3.2282750
1937869, 0xFFFF, 0031, 3.2279698
2000386, 0xFFFF, 0032, 3.2283513
2062870, 0xFFFF, 0033, 3.2283513
2125384, 0xFFFF, 0034, 3.2284276
2187878, 0xFFFF, 0035, 3.2283513
2250378, 0xFFFF, 0036, 3.2284276
2312881, 0xFFFF, 0037, 3.2284276
2375378, 0xFFFF, 0038, 3.2285039
2437878, 0xFFFF, 0039, 3.2285039
2500389, 0xFFFF, 0040, 3.2281987
2562869, 0xFFFF, 0041, 3.2283513
2625388, 0xFFFF, 0042, 3.2282750
2687869, 0xFFFF, 0043, 3.2283513
2750389, 0xFFFF, 0044, 3.2283513
2812869, 0xFFFF, 0045, 3.2283513
2875378, 0xFFFF, 0046, 3.2284276
2937881, 0xFFFF, 0047, 3.2282750
3000377, 0xFFFF, 0048, 3.2283513
3062878, 0xFFFF, 0049, 3.2284276
3125378, 0xFFFF, 0050, 3.2283513
3187870, 0xFFFF, 0051, 3.2281987
3250386, 0xFFFF, 0052, 3.2285801
3312869, 0xFFFF, 0053, 3.2281987
3375389, 0xFFFF, 0054, 3.2282750
3437870, 0xFFFF, 0055, 3.2283513
3500381, 0xFFFF, 0056, 3.2283513
3562881, 0xFFFF, 0057, 3.2283513
3625378, 0xFFFF, 0058, 3.2282750
3687878, 0xFFFF, 0059, 3.2285039
3750378, 0xFFFF, 0060, 3.2283513
3812881, 0xFFFF, 0061, 3.2283513
3875386, 0xFFFF, 0062, 3.2283513
3937870, 0xFFFF, 0063, 3.2284276
4000390, 0xFFFF, 0064, 3.2281224
4062869, 0xFFFF, 0065, 3.2281987
4125386, 0xFFFF, 0066, 3.2281987
4187870, 0xFFFF, 0067, 3.2282750
4250378, 0xFFFF, 0068, 3.2282750
4312879, 0xFFFF, 0069, 3.2283513
4375378, 0xFFFF, 0070, 3.2288090
4437881, 0xFFFF, 0071, 3.2282750
4500378, 0xFFFF, 0072, 3.2282750
4562869, 0xFFFF, 0073, 3.2281224
4625389, 0xFFFF, 0074, 3.2282750
4687869, 0xFFFF, 0075, 3.2285039
4750394, 0xFFFF, 0076, 3.2286564
4812870, 0xFFFF, 0077, 3.2281224
4875384, 0xFFFF, 0078, 3.2282750
4937878, 0xFFFF, 0079, 3.2282750
5000378, 0xFFFF, 0080, 3.2282750
5062889, 0xFFFF, 0081, 3.2283513
5125378, 0xFFFF, 0082, 3.2283513
5187878, 0xFFFF, 0083, 3.2282750
5250389, 0xFFFF, 0084, 3.2283513
5312870, 0xFFFF, 0085, 3.2284276
5375397, 0xFFFF, 0086, 3.2285801
5437869, 0xFFFF, 0087, 3.2282750
5500389, 0xFFFF, 0088, 3.2282750
5562869, 0xFFFF, 0089, 3.2282750
5625378, 0xFFFF, 0090, 3.2281987
5687891, 0xFFFF, 0091, 3.2284276
5750378, 0xFFFF, 0092, 3.2283513
5812878, 0xFFFF, 0093, 3.2284276
5875378, 0xFFFF, 0094, 3.2283513
5937869, 0xFFFF, 0095, 3.2283513
6000397, 0xFFFF, 0096, 3.2284276
6062870, 0xFFFF, 0097, 3.2284276
6125389, 0xFFFF, 0098, 3.2282750
6187869, 0xFFFF, 0099, 3.2283513
