sync, uptime, seq, adc
0xFFFF, 7124646, 0114, 3.2183566
0xFFFF, 7187163, 0115, 3.2182040
0xFFFF, 7249646, 0116, 3.2185855
0xFFFF, 7312165, 0117, 3.2184329
0xFFFF, 7374646, 0118, 3.2183566
0xFFFF, 7437158, 0119, 3.2181277
0xFFFF, 7499658, 0120, 3.2182040
0xFFFF, 7562154, 0121, 3.2183566
0xFFFF, 7624655, 0122, 3.2183566
0xFFFF, 7687154, 0123, 3.2182803
0xFFFF, 7749657, 0124, 3.2181277
0xFFFF, 7812163, 0125, 3.2185092
0xFFFF, 7874647, 0126, 3.2183566
0xFFFF, 7937166, 0127, 3.2184329
0xFFFF, 7999646, 0128, 3.2187381
0xFFFF, 8062163, 0129, 3.2182040
0xFFFF, 8124646, 0130, 3.2183566
0xFFFF, 8187154, 0131, 3.2182803
0xFFFF, 8249655, 0132, 3.2182040
0xFFFF, 8312154, 0133, 3.2182040
0xFFFF, 8374658, 0134, 3.2184329
0xFFFF, 8437154, 0135, 3.2184329
0xFFFF, 8499646, 0136, 3.2182803
0xFFFF, 8562165, 0137, 3.2184329
0xFFFF, 8624646, 0138, 3.2182803
0xFFFF, 8687163, 0139, 3.2185855
0xFFFF, 8749646, 0140, 3.2182803
0xFFFF, 8812161, 0141, 3.2182803
0xFFFF, 8874656, 0142, 3.2185855
0xFFFF, 8937154, 0143, 3.2182803
0xFFFF, 8999658, 0144, 3.2182803
0xFFFF, 9062154, 0145, 3.2182040
0xFFFF, 9124655, 0146, 3.2183566
0xFFFF, 9187166, 0147, 3.2182040
0xFFFF, 9249646, 0148, 3.2178988
0xFFFF, 9312163, 0149, 3.2183566
0xFFFF, 9374646, 0150, 3.2185855
0xFFFF, 9437165, 0151, 3.2183566
0xFFFF, 9499646, 0152, 3.2182803
0xFFFF, 9562154, 0153, 3.2185092
0xFFFF, 9624657, 0154, 3.2182803
0xFFFF, 9687154, 0155, 3.2183566
0xFFFF, 9749655, 0156, 3.2182803
0xFFFF, 9812154, 0157, 3.2182803
0xFFFF, 9874646, 0158, 3.2180514
0xFFFF, 9937162, 0159, 3.2183566
0xFFFF, 9999646, 0160, 3.2185855
0xFFFF, 10062165, 0161, 3.2183566
0xFFFF, 10124646, 0162, 3.2183566
0xFFFF, 10187159, 0163, 3.2182040
0xFFFF, 10249658, 0164, 3.2184329
0xFFFF, 10312154, 0165, 3.2182803
0xFFFF, 10374656, 0166, 3.2187381
0xFFFF, 10437154, 0167, 3.2183566
0xFFFF, 10499658, 0168, 3.2182040
0xFFFF, 10562163, 0169, 3.2183566
0xFFFF, 10624646, 0170, 3.2183566
0xFFFF, 10687166, 0171, 3.2185092
0xFFFF, 10749646, 0172, 3.2182803
0xFFFF, 10812162, 0173, 3.2185855
0xFFFF, 10874647, 0174, 3.2183566
0xFFFF, 10937154, 0175, 3.2183566
0xFFFF, 10999656, 0176, 3.2182803
0xFFFF, 11062154, 0177, 3.2183566
0xFFFF, 11124657, 0178, 3.2185092
0xFFFF, 11187155, 0179, 3.2182803
0xFFFF, 11249646, 0180, 3.2184329
0xFFFF, 11312165, 0181, 3.2183566
0xFFFF, 11374646, 0182, 3.2183566
0xFFFF, 11437163, 0183, 3.2183566
0xFFFF, 11499647, 0184, 3.2182803
0xFFFF, 11562161, 0185, 3.2182803
0xFFFF, 11624655, 0186, 3.2182803
0xFFFF, 11687154, 0187, 3.2185855
0xFFFF, 11749658, 0188, 3.2182803
0xFFFF, 11812154, 0189, 3.2182040
0xFFFF, 11874655, 0190, 3.2183566
0xFFFF, 11937165, 0191, 3.2182803
0xFFFF, 11999646, 0192, 3.2182040
0xFFFF, 12062163, 0193, 3.2182040
0xFFFF, 12124646, 0194, 3.2185855
0xFFFF, 12187166, 0195, 3.2184329
0xFFFF, 12249646, 0196, 3.2182040
0xFFFF, 12312154, 0197, 3.2183566
0xFFFF, 12374659, 0198, 3.2183566
0xFFFF, 12437154, 0199, 3.2174411
0xFFFF, 12499655, 0200, 3.2184329
0xFFFF, 12562154, 0201, 3.2183566
0xFFFF, 12624646, 0202, 3.2183566
0xFFFF, 12687163, 0203, 3.2184329
0xFFFF, 12749646, 0204, 3.2183566
0xFFFF, 12812165, 0205, 3.2183566
0xFFFF, 12874647, 0206, 3.2182803
0xFFFF, 12937159, 0207, 3.2181277
0xFFFF, 12999658, 0208, 3.2187381
0xFFFF, 13062154, 0209, 3.2182803
0xFFFF, 13124655, 0210, 3.2182040
0xFFFF, 13187154, 0211, 3.2182040
0xFFFF, 13249657, 0212, 3.2181277
0xFFFF, 13312163, 0213, 3.2182803
0xFFFF, 13374647, 0214, 3.2182803
0xFFFF, 13437166, 0215, 3.2181277
0xFFFF, 13499646, 0216, 3.2182803
0xFFFF, 13562163, 0217, 3.2181277
0xFFFF, 13624646, 0218, 3.2182803
0xFFFF, 13687154, 0219, 3.2182040
0xFFFF, 13749655, 0220, 3.2185092
0xFFFF, 13812154, 0221, 3.2182803
0xFFFF, 13874658, 0222, 3.2182040
0xFFFF, 13937154, 0223, 3.2179751
0xFFFF, 13999647, 0224, 3.2181277
0xFFFF, 14062165, 0225, 3.2182040
0xFFFF, 14124646, 0226, 3.2185092
0xFFFF, 14187171, 0227, 3.2183566
0xFFFF, 14249646, 0228, 3.2182803
0xFFFF, 14312161, 0229, 3.2182040
0xFFFF, 14374656, 0230, 3.2182803
0xFFFF, 14437154, 0231, 3.2182803
0xFFFF, 14499667, 0232, 3.2184329
0xFFFF, 14562154, 0233, 3.2182803
0xFFFF, 14624655, 0234, 3.2182040
0xFFFF, 14687166, 0235, 3.2182803
0xFFFF, 14749646, 0236, 3.2182803
0xFFFF, 14812173, 0237, 3.2182803
0xFFFF, 14874646, 0238, 3.2183566
0xFFFF, 14937165, 0239, 3.2183566
0xFFFF, 14999646, 0240, 3.2183566
0xFFFF, 15062154, 0241, 3.2182803
0xFFFF, 15124668, 0242, 3.2182803
0xFFFF, 15187154, 0243, 3.2185855
0xFFFF, 15249655, 0244, 3.2183566
0xFFFF, 15312154, 0245, 3.2183566
0xFFFF, 15374647, 0246, 3.2182803
0xFFFF, 15437173, 0247, 3.2182040
0xFFFF, 15499646, 0248, 3.2182040
0xFFFF, 15562165, 0249, 3.2182803
0xFFFF, 15624646, 0250, 3.2183566
0xFFFF, 15687160, 0251, 3.2182040
0xFFFF, 15749668, 0252, 3.2182803
0xFFFF, 15812154, 0253, 3.2182040
0xFFFF, 15874656, 0254, 3.2185855
0xFFFF, 15937154, 0255, 3.2184329
0xFFFF, 15999658, 0256, 3.2183566
0xFFFF, 16062173, 0257, 3.2182803
0xFFFF, 16124646, 0258, 3.2182040
0xFFFF, 16187167, 0259, 3.2181277
0xFFFF, 16249646, 0260, 3.2185092
0xFFFF, 16312163, 0261, 3.2183566
0xFFFF, 16374669, 0262, 3.2183566
0xFFFF, 16437154, 0263, 3.2183566
0xFFFF, 16499656, 0264, 3.2183566
0xFFFF, 16562154, 0265, 3.2187381
0xFFFF, 16624657, 0266, 3.2182040
0xFFFF, 16687174, 0267, 3.2182803
0xFFFF, 16749646, 0268, 3.2182803
0xFFFF, 16812165, 0269, 3.2182803
0xFFFF, 16874646, 0270, 3.2185855
0xFFFF, 16937162, 0271, 3.2182040
0xFFFF, 16999657, 0272, 3.2183566
0xFFFF, 17062162, 0273, 3.2182803
0xFFFF, 17124655, 0274, 3.2181277
0xFFFF, 17187154, 0275, 3.2185092
0xFFFF, 17249657, 0276, 3.2184329
0xFFFF, 17312165, 0277, 3.2182803
0xFFFF, 17374655, 0278, 3.2182803
0xFFFF, 17437165, 0279, 3.2182803
0xFFFF, 17499646, 0280, 3.2185092
0xFFFF, 17562163, 0281, 3.2182803
0xFFFF, 17624646, 0282, 3.2183566
0xFFFF, 17687166, 0283, 3.2182040
0xFFFF, 17749646, 0284, 3.2183566
0xFFFF, 17812154, 0285, 3.2185092
0xFFFF, 17874659, 0286, 3.2183566
0xFFFF, 17937154, 0287, 3.2182803
0xFFFF, 17999655, 0288, 3.2181277
0xFFFF, 18062154, 0289, 3.2182040
0xFFFF, 18124646, 0290, 3.2186618
0xFFFF, 18187163, 0291, 3.2182803
0xFFFF, 18249646, 0292, 3.2182040
0xFFFF, 18312172, 0293, 3.2182040
0xFFFF, 18374646, 0294, 3.2188144
0xFFFF, 18437159, 0295, 3.2183566
0xFFFF, 18499658, 0296, 3.2182803
0xFFFF, 18562154, 0297, 3.2182040
0xFFFF, 18624662, 0298, 3.2182040
0xFFFF, 18687154, 0299, 3.2183566
0xFFFF, 18749657, 0300, 3.2179751
0xFFFF, 18812163, 0301, 3.2182040
0xFFFF, 18874646, 0302, 3.2182040
0xFFFF, 18937174, 0303, 3.2185092
0xFFFF, 18999647, 0304, 3.2185092
0xFFFF, 19062162, 0305, 3.2184329
0xFFFF, 19124646, 0306, 3.2183566
0xFFFF, 19187154, 0307, 3.2181277
0xFFFF, 19249663, 0308, 3.2182803
0xFFFF, 19312154, 0309, 3.2182803
0xFFFF, 19374658, 0310, 3.2182040
0xFFFF, 19437154, 0311, 3.2182040
0xFFFF, 19499646, 0312, 3.2185092
0xFFFF, 19562173, 0313, 3.2182803
0xFFFF, 19624646, 0314, 3.2182040
0xFFFF, 19687163, 0315, 3.2182040
0xFFFF, 19749646, 0316, 3.2184329
0xFFFF, 19812162, 0317, 3.2185092
0xFFFF, 19874663, 0318, 3.2184329
0xFFFF, 19937154, 0319, 3.2176699
0xFFFF, 19999658, 0320, 3.2185092
0xFFFF, 20062154, 0321, 3.2182803
0xFFFF, 20124655, 0322, 3.2182803
0xFFFF, 20187174, 0323, 3.2182040
0xFFFF, 20249646, 0324, 3.2184329
0xFFFF, 20312163, 0325, 3.2182040
0xFFFF, 20374647, 0326, 3.2182803
0xFFFF, 20437165, 0327, 3.2182040
0xFFFF, 20499663, 0328, 3.2182040
0xFFFF, 20562154, 0329, 3.2182803
0xFFFF, 20624658, 0330, 3.2182803
0xFFFF, 20687154, 0331, 3.2182040
0xFFFF, 20749655, 0332, 3.2180514
0xFFFF, 20812162, 0333, 3.2183566
0xFFFF, 20874646, 0334, 3.2182803
0xFFFF, 20937163, 0335, 3.2183566
0xFFFF, 20999646, 0336, 3.2182040
0xFFFF, 21062165, 0337, 3.2182803
0xFFFF, 21124654, 0338, 3.2182040
0xFFFF, 21187160, 0339, 3.2181277
0xFFFF, 21249657, 0340, 3.2182040
0xFFFF, 21312154, 0341, 3.2183566
0xFFFF, 21374655, 0342, 3.2182040
0xFFFF, 21437162, 0343, 3.2185855
0xFFFF, 21499658, 0344, 3.2187381
0xFFFF, 21562163, 0345, 3.2184329
0xFFFF, 21624646, 0346, 3.2182040
0xFFFF, 21687166, 0347, 3.2180514
0xFFFF, 21749646, 0348, 3.2184329
0xFFFF, 21812163, 0349, 3.2182040
0xFFFF, 21874646, 0350, 3.2181277
0xFFFF, 21937154, 0351, 3.2182040
0xFFFF, 21999655, 0352, 3.2182803
0xFFFF, 22062154, 0353, 3.2182803
0xFFFF, 22124657, 0354, 3.2182040
0xFFFF, 22187154, 0355, 3.2182040
0xFFFF, 22249646, 0356, 3.2182040
0xFFFF, 22312165, 0357, 3.2183566
0xFFFF, 22374646, 0358, 3.2182040
0xFFFF, 22437162, 0359, 3.2184329
0xFFFF, 22499646, 0360, 3.2182803
0xFFFF, 22562162, 0361, 3.2181277
0xFFFF, 22624655, 0362, 3.2182040
0xFFFF, 22687154, 0363, 3.2182040
0xFFFF, 22749657, 0364, 3.2183566
0xFFFF, 22812154, 0365, 3.2182040
0xFFFF, 22874656, 0366, 3.2185092
0xFFFF, 22937165, 0367, 3.2181277
0xFFFF, 22999646, 0368, 3.2182803
0xFFFF, 23062163, 0369, 3.2179751
0xFFFF, 23124646, 0370, 3.2182040
0xFFFF, 23187166, 0371, 3.2182040
0xFFFF, 23249646, 0372, 3.2181277
0xFFFF, 23312154, 0373, 3.2183566
0xFFFF, 23374658, 0374, 3.2183566
0xFFFF, 23437154, 0375, 3.2182040
0xFFFF, 23499655, 0376, 3.2184329
0xFFFF, 23562154, 0377, 3.2182040
0xFFFF, 23624646, 0378, 3.2182040
0xFFFF, 23687163, 0379, 3.2179751
0xFFFF, 23749646, 0380, 3.2181277
0xFFFF, 23812165, 0381, 3.2180514
0xFFFF, 23874646, 0382, 3.2181277
0xFFFF, 23937160, 0383, 3.2182803
0xFFFF, 23999658, 0384, 3.2182040
0xFFFF, 24062154, 0385, 3.2182040
0xFFFF, 24124655, 0386, 3.2182803
