uptime, sync, seq, adc
22249903, 0xBBBB, 0356, 0.0688945
22312409, 0xBBBB, 0357, 0.0601205
22374902, 0xBBBB, 0358, 0.0587472
22437400, 0xBBBB, 0359, 0.0797284
22499916, 0xBBBB, 0360, 0.0683604
22562403, 0xBBBB, 0361, 0.0589761
22624901, 0xBBBB, 0362, 0.0639353
22687404, 0xBBBB, 0363, 0.0399023
22749904, 0xBBBB, 0364, 0.0710307
22812409, 0xBBBB, 0365, 0.0572213
22874911, 0xBBBB, 0366, 0.0514992
22937406, 0xBBBB, 0367, 0.0560769
22999902, 0xBBBB, 0368, 0.0581369
23062401, 0xBBBB, 0369, 0.0656138
23124915, 0xBBBB, 0370, 0.0772107
23187404, 0xBBBB, 0371, 0.0485237
23249908, 0xBBBB, 0372, 0.0630961
23312403, 0xBBBB, 0373, 0.0615702
23374905, 0xBBBB, 0374, 0.0602731
23437400, 0xBBBB, 0375, 0.0419623
23499901, 0xBBBB, 0376, 0.0749981
23562414, 0xBBBB, 0377, 0.0711833
23624901, 0xBBBB, 0378, 0.0783551
23687402, 0xBBBB, 0379, 0.0503548
23749903, 0xBBBB, 0380, 0.0552377
23812412, 0xBBBB, 0381, 0.0354009
23874910, 0xBBBB, 0382, 0.0569162
23937402, 0xBBBB, 0383, 0.0389868
23999903, 0xBBBB, 0384, 0.0575265
24062401, 0xBBBB, 0385, 0.0699626
24124911, 0xBBBB, 0386, 0.0845350
24187416, 0xBBBB, 0387, 0.0574502
24249911, 0xBBBB, 0388, 0.0588235
24312404, 0xBBBB, 0389, 0.0499733
24374904, 0xBBBB, 0390, 0.0761425
24437417, 0xBBBB, 0391, 0.0486000
24499911, 0xBBBB, 0392, 0.0560006
24562400, 0xBBBB, 0393, 0.0595102
24624912, 0xBBBB, 0394, 0.0870527
24687402, 0xBBBB, 0395, 0.0555428
24749911, 0xBBBB, 0396, 0.0800336
24812403, 0xBBBB, 0397, 0.0465400
24874904, 0xBBBB, 0398, 0.0752270
24937408, 0xBBBB, 0399, 0.0347906
24999904, 0xBBBB, 0400, 0.0910201
25062419, 0xBBBB, 0401, 0.0414282
25124901, 0xBBBB, 0402, 0.0701152
25187401, 0xBBBB, 0403, 0.0469978
25249913, 0xBBBB, 0404, 0.0765240
25312403, 0xBBBB, 0405, 0.0478370
25374913, 0xBBBB, 0406, 0.0719463
25437403, 0xBBBB, 0407, 0.0585183
25499904, 0xBBBB, 0408, 0.0561532
25562417, 0xBBBB, 0409, 0.0516518
25624912, 0xBBBB, 0410, 0.0776684
25687421, 0xBBBB, 0411, 0.0636301
25749901, 0xBBBB, 0412, 0.0604257
25812401, 0xBBBB, 0413, 0.0641642
25874926, 0xBBBB, 0414, 0.0691997
25937402, 0xBBBB, 0415, 0.0548562
25999913, 0xBBBB, 0416, 0.0657664
26062402, 0xBBBB, 0417, 0.0505074
26124903, 0xBBBB, 0418, 0.0601205
26187412, 0xBBBB, 0419, 0.0569162
26249901, 0xBBBB, 0420, 0.0634775
26312423, 0xBBBB, 0421, 0.0451667
26374902, 0xBBBB, 0422, 0.0672923
26437401, 0xBBBB, 0423, 0.0643168
26499914, 0xBBBB, 0424, 0.0812543
26562402, 0xBBBB, 0425, 0.0528725
26624919, 0xBBBB, 0426, 0.0835431
26687404, 0xBBBB, 0427, 0.0345617
26749902, 0xBBBB, 0428, 0.0972000
26812411, 0xBBBB, 0429, 0.0467689
26874903, 0xBBBB, 0430, 0.0545510
26937430, 0xBBBB, 0431, 0.0614939
26999912, 0xBBBB, 0432, 0.0766766
27062406, 0xBBBB, 0433, 0.0650034
27124914, 0xBBBB, 0434, 0.0576791
27187403, 0xBBBB, 0435, 0.0682841
27249920, 0xBBBB, 0436, 0.0497444
27312400, 0xBBBB, 0437, 0.0704967
27374914, 0xBBBB, 0438, 0.0702678
27437413, 0xBBBB, 0439, 0.0589761
27499901, 0xBBBB, 0440, 0.0537118
27562430, 0xBBBB, 0441, 0.0370794
27624903, 0xBBBB, 0442, 0.0553902
27687410, 0xBBBB, 0443, 0.0406653
27749914, 0xBBBB, 0444, 0.0637827
27812408, 0xBBBB, 0445, 0.0604257
27874913, 0xBBBB, 0446, 0.0597391
27937401, 0xBBBB, 0447, 0.0321202
27999917, 0xBBBB, 0448, 0.0689708
28062414, 0xBBBB, 0449, 0.0378424
28124901, 0xBBBB, 0450, 0.0731670
28187414, 0xBBBB, 0451, 0.0653849
28249911, 0xBBBB, 0452, 0.0737011
28312409, 0xBBBB, 0453, 0.0391394
28374923, 0xBBBB, 0454, 0.0522621
28437408, 0xBBBB, 0455, 0.0564584
28499913, 0xBBBB, 0456, 0.0733196
28562413, 0xBBBB, 0457, 0.0623331
28624916, 0xBBBB, 0458, 0.0683604
28687422, 0xBBBB, 0459, 0.0558480
28749908, 0xBBBB, 0460, 0.0628672
28812404, 0xBBBB, 0461, 0.0507362
28874913, 0xBBBB, 0462, 0.0650034
28937400, 0xBBBB, 0463, 0.0425727
28999912, 0xBBBB, 0464, 0.0598917
29062414, 0xBBBB, 0465, 0.0661479
29124901, 0xBBBB, 0466, 0.0642405
29187416, 0xBBBB, 0467, 0.0624857
29249903, 0xBBBB, 0468, 0.0666819
29312412, 0xBBBB, 0469, 0.0586709
29374910, 0xBBBB, 0470, 0.0499733
29437405, 0xBBBB, 0471, 0.0561532
29499914, 0xBBBB, 0472, 0.0688182
29562401, 0xBBBB, 0473, 0.0553902
29624911, 0xBBBB, 0474, 0.0782025
29687418, 0xBBBB, 0475, 0.0535592
29749912, 0xBBBB, 0476, 0.0528725
29812415, 0xBBBB, 0477, 0.0468452
29874905, 0xBBBB, 0478, 0.0642405
29937403, 0xBBBB, 0479, 0.0454719
29999918, 0xBBBB, 0480, 0.0461585
30062400, 0xBBBB, 0481, 0.0547799
30124916, 0xBBBB, 0482, 0.0503548
30187402, 0xBBBB, 0483, 0.0360876
30249900, 0xBBBB, 0484, 0.0597391
30312411, 0xBBBB, 0485, 0.0582132
30374904, 0xBBBB, 0486, 0.0649271
30437422, 0xBBBB, 0487, 0.0518807
30499904, 0xBBBB, 0488, 0.0531777
30562410, 0xBBBB, 0489, 0.0527199
30624909, 0xBBBB, 0490, 0.0630198
30687401, 0xBBBB, 0491, 0.0597391
30749920, 0xBBBB, 0492, 0.0670634
30812404, 0xBBBB, 0493, 0.0533303
30874901, 0xBBBB, 0494, 0.0641642
30937411, 0xBBBB, 0495, 0.0638590
30999905, 0xBBBB, 0496, 0.0569924
31062422, 0xBBBB, 0497, 0.0637827
31124911, 0xBBBB, 0498, 0.0692760
31187409, 0xBBBB, 0499, 0.0738537
31249909, 0xBBBB, 0500, 0.0747692
31312402, 0xBBBB, 0501, 0.0466926
31374924, 0xBBBB, 0502, 0.0669871
31437402, 0xBBBB, 0503, 0.0486000
31499910, 0xBBBB, 0504, 0.0774395
31562412, 0xBBBB, 0505, 0.0682078
31624902, 0xBBBB, 0506, 0.0514229
31687423, 0xBBBB, 0507, 0.0674449
31749900, 0xBBBB, 0508, 0.0457008
31812414, 0xBBBB, 0509, 0.0466926
31874911, 0xBBBB, 0510, 0.0489052
31937402, 0xBBBB, 0511, 0.0590524
31999913, 0xBBBB, 0512, 0.0493629
32062402, 0xBBBB, 0513, 0.0495155
32124909, 0xBBBB, 0514, 0.0551614
32187413, 0xBBBB, 0515, 0.0656138
32249902, 0xBBBB, 0516, 0.0720226
32312409, 0xBBBB, 0517, 0.0621805
32374900, 0xBBBB, 0518, 0.0704204
32437413, 0xBBBB, 0519, 0.0482185
32499921, 0xBBBB, 0520, 0.0561532
32562405, 0xBBBB, 0521, 0.0569162
32624911, 0xBBBB, 0522, 0.0836194
32687410, 0xBBBB, 0523, 0.0521859
32749909, 0xBBBB, 0524, 0.0486763
32812420, 0xBBBB, 0525, 0.0687419
32874913, 0xBBBB, 0526, 0.0563058
32937401, 0xBBBB, 0527, 0.0553140
32999901, 0xBBBB, 0528, 0.0416571
33062404, 0xBBBB, 0529, 0.0539406
33124911, 0xBBBB, 0530, 0.0636301
33187411, 0xBBBB, 0531, 0.0431067
33249903, 0xBBBB, 0532, 0.0588235
33312410, 0xBBBB, 0533, 0.0409705
33374902, 0xBBBB, 0534, 0.0737011
33437408, 0xBBBB, 0535, 0.0443275
33499915, 0xBBBB, 0536, 0.0684367
33562403, 0xBBBB, 0537, 0.0568399
33624900, 0xBBBB, 0538, 0.0401312
33687404, 0xBBBB, 0539, 0.0508125
33749910, 0xBBBB, 0540, 0.0505837
33812408, 0xBBBB, 0541, 0.0500496
33874913, 0xBBBB, 0542, 0.0713359
33937409, 0xBBBB, 0543, 0.0707256
33999902, 0xBBBB, 0544, 0.0646983
34062401, 0xBBBB, 0545, 0.0567636
34124914, 0xBBBB, 0546, 0.0656901
34187404, 0xBBBB, 0547, 0.0588235
34249908, 0xBBBB, 0548, 0.0823987
34312403, 0xBBBB, 0549, 0.0502022
34374903, 0xBBBB, 0550, 0.0546273
34437401, 0xBBBB, 0551, 0.0543984
34499902, 0xBBBB, 0552, 0.0444800
34562413, 0xBBBB, 0553, 0.0704967
34624901, 0xBBBB, 0554, 0.0627146
34687403, 0xBBBB, 0555, 0.0562295
34749904, 0xBBBB, 0556, 0.0433356
34812403, 0xBBBB, 0557, 0.0580606
34874911, 0xBBBB, 0558, 0.0487526
34937403, 0xBBBB, 0559, 0.0703441
34999903, 0xBBBB, 0560, 0.0637827
35062401, 0xBBBB, 0561, 0.0553902
35124902, 0xBBBB, 0562, 0.0468452
35187414, 0xBBBB, 0563, 0.0628672
35249911, 0xBBBB, 0564, 0.0812543
35312407, 0xBBBB, 0565, 0.0717937
35374905, 0xBBBB, 0566, 0.0597391
35437402, 0xBBBB, 0567, 0.6079194
35499911, 0xBBBB, 0568, 5.0000000
35562400, 0xBBBB, 0569, 5.0000000
35624913, 0xBBBB, 0570, 5.0000000
35687401, 0xBBBB, 0571, 5.0000000
35749899, 0xBBBB, 0572, 5.0000000
35812404, 0xBBBB, 0573, 5.0000000
35874904, 0xBBBB, 0574, 5.0000000
35937408, 0xBBBB, 0575, 5.0000000
35999905, 0xBBBB, 0576, 5.0000000
36062402, 0xBBBB, 0577, 5.0000000
36124901, 0xBBBB, 0578, 5.0000000
36187401, 0xBBBB, 0579, 5.0000000
36249915, 0xBBBB, 0580, 5.0000000
36312404, 0xBBBB, 0581, 5.0000000
36374901, 0xBBBB, 0582, 5.0000000
36437403, 0xBBBB, 0583, 5.0000000
36499904, 0xBBBB, 0584, 5.0000000
36562409, 0xBBBB, 0585, 5.0000000
36624911, 0xBBBB, 0586, 5.0000000
36687409, 0xBBBB, 0587, 5.0000000
36749901, 0xBBBB, 0588, 5.0000000
36812401, 0xBBBB, 0589, 5.0000000
36874917, 0xBBBB, 0590, 5.0000000
36937404, 0xBBBB, 0591, 5.0000000
36999910, 0xBBBB, 0592, 5.0000000
37062402, 0xBBBB, 0593, 5.0000000
37124902, 0xBBBB, 0594, 5.0000000
37187401, 0xBBBB, 0595, 5.0000000
37249900, 0xBBBB, 0596, 5.0000000
37312414, 0xBBBB, 0597, 5.0000000
37374902, 0xBBBB, 0598, 5.0000000
37437401, 0xBBBB, 0599, 5.0000000
37499905, 0xBBBB, 0600, 5.0000000
37562403, 0xBBBB, 0601, 5.0000000
37624909, 0xBBBB, 0602, 5.0000000
37687407, 0xBBBB, 0603, 5.0000000
37749902, 0xBBBB, 0604, 5.0000000
37812401, 0xBBBB, 0605, 5.0000000
37874902, 0xBBBB, 0606, 5.0000000
37937414, 0xBBBB, 0607, 5.0000000
37999912, 0xBBBB, 0608, 5.0000000
38062407, 0xBBBB, 0609, 5.0000000
38124904, 0xBBBB, 0610, 5.0000000
38187409, 0xBBBB, 0611, 5.0000000
38249909, 0xBBBB, 0612, 5.0000000
38312400, 0xBBBB, 0613, 5.0000000
38374914, 0xBBBB, 0614, 5.0000000
38437401, 0xBBBB, 0615, 5.0000000
38499902, 0xBBBB, 0616, 5.0000000
38562403, 0xBBBB, 0617, 5.0000000
38624902, 0xBBBB, 0618, 5.0000000
38687410, 0xBBBB, 0619, 5.0000000
38749904, 0xBBBB, 0620, 5.0000000
38812402, 0xBBBB, 0621, 5.0000000
38874902, 0xBBBB, 0622, 5.0000000
38937410, 0xBBBB, 0623, 5.0000000
38999917, 0xBBBB, 0624, 5.0000000
39062404, 0xBBBB, 0625, 5.0000000
39124901, 0xBBBB, 0626, 5.0000000
39187404, 0xBBBB, 0627, 5.0000000
39249911, 0xBBBB, 0628, 5.0000000
39312409, 0xBBBB, 0629, 5.0000000
39374912, 0xBBBB, 0630, 5.0000000
39437408, 0xBBBB, 0631, 5.0000000
39499902, 0xBBBB, 0632, 5.0000000
39562416, 0xBBBB, 0633, 5.0000000
39624916, 0xBBBB, 0634, 5.0000000
39687404, 0xBBBB, 0635, 5.0000000
39749909, 0xBBBB, 0636, 5.0000000
39812402, 0xBBBB, 0637, 5.0000000
39874915, 0xBBBB, 0638, 5.0000000
39937400, 0xBBBB, 0639, 5.0000000
39999902, 0xBBBB, 0640, 5.0000000
40062413, 0xBBBB, 0641, 5.0000000
40124901, 0xBBBB, 0642, 5.0000000
40187418, 0xBBBB, 0643, 5.0000000
40249903, 0xBBBB, 0644, 5.0000000
40312403, 0xBBBB, 0645, 5.0000000
40374911, 0xBBBB, 0646, 5.0000000
40437404, 0xBBBB, 0647, 5.0000000
40499915, 0xBBBB, 0648, 5.0000000
40562402, 0xBBBB, 0649, 5.0000000
40624902, 0xBBBB, 0650, 5.0000000
40687420, 0xBBBB, 0651, 5.0000000
40749911, 0xBBBB, 0652, 5.0000000
40812417, 0xBBBB, 0653, 5.0000000
40874905, 0xBBBB, 0654, 5.0000000
40937403, 0xBBBB, 0655, 5.0000000
40999919, 0xBBBB, 0656, 5.0000000
41062401, 0xBBBB, 0657, 5.0000000
41124915, 0xBBBB, 0658, 5.0000000
41187402, 0xBBBB, 0659, 5.0000000
41249900, 0xBBBB, 0660, 5.0000000
41312413, 0xBBBB, 0661, 5.0000000
41374903, 0xBBBB, 0662, 5.0000000
41437423, 0xBBBB, 0663, 5.0000000
41499905, 0xBBBB, 0664, 5.0000000
