sync, uptime, seq, adc
0xFFFF, 12937203, 0207, 3.2065309
0xFFFF, 12999665, 0208, 3.2061494
0xFFFF, 13062206, 0209, 3.2062257
0xFFFF, 13124664, 0210, 3.2062257
0xFFFF, 13187204, 0211, 3.2061494
0xFFFF, 13249662, 0212, 3.2063020
0xFFFF, 13312222, 0213, 3.2063020
0xFFFF, 13374665, 0214, 3.2061494
0xFFFF, 13437200, 0215, 3.2061494
0xFFFF, 13499654, 0216, 3.2062257
0xFFFF, 13562202, 0217, 3.2061494
0xFFFF, 13624653, 0218, 3.2063783
0xFFFF, 13687209, 0219, 3.2062257
0xFFFF, 13749653, 0220, 3.2060731
0xFFFF, 13812202, 0221, 3.2060731
0xFFFF, 13874663, 0222, 3.2064546
0xFFFF, 13937221, 0223, 3.2061494
0xFFFF, 13999666, 0224, 3.2062257
0xFFFF, 14062206, 0225, 3.2063020
0xFFFF, 14124653, 0226, 3.2063783
0xFFFF, 14187203, 0227, 3.2061494
0xFFFF, 14249653, 0228, 3.2060731
0xFFFF, 14312207, 0229, 3.2062257
0xFFFF, 14374654, 0230, 3.2063020
0xFFFF, 14437202, 0231, 3.2061494
0xFFFF, 14499663, 0232, 3.2061494
0xFFFF, 14562210, 0233, 3.2063020
0xFFFF, 14624672, 0234, 3.2063020
0xFFFF, 14687210, 0235, 3.2066835
0xFFFF, 14749661, 0236, 3.2062257
0xFFFF, 14812203, 0237, 3.2062257
0xFFFF, 14874654, 0238, 3.2063020
0xFFFF, 14937207, 0239, 3.2063020
0xFFFF, 14999654, 0240, 3.2061494
0xFFFF, 15062202, 0241, 3.2061494
0xFFFF, 15124653, 0242, 3.2062257
0xFFFF, 15187201, 0243, 3.2062257
0xFFFF, 15249672, 0244, 3.2062257
0xFFFF, 15312203, 0245, 3.2060731
0xFFFF, 15374662, 0246, 3.2061494
0xFFFF, 15437208, 0247, 3.2063020
0xFFFF, 15499656, 0248, 3.2062257
0xFFFF, 15562208, 0249, 3.2060731
0xFFFF, 15624653, 0250, 3.2061494
0xFFFF, 15687204, 0251, 3.2061494
0xFFFF, 15749653, 0252, 3.2063783
0xFFFF, 15812200, 0253, 3.2061494
0xFFFF, 15874674, 0254, 3.2061494
0xFFFF, 15937202, 0255, 3.2062257
0xFFFF, 15999663, 0256, 3.2063020
0xFFFF, 16062211, 0257, 3.2067597
0xFFFF, 16124664, 0258, 3.2062257
0xFFFF, 16187209, 0259, 3.2061494
0xFFFF, 16249653, 0260, 3.2061494
0xFFFF, 16312202, 0261, 3.2062257
0xFFFF, 16374654, 0262, 3.2060731
0xFFFF, 16437200, 0263, 3.2061494
0xFFFF, 16499662, 0264, 3.2060731
0xFFFF, 16562202, 0265, 3.2061494
0xFFFF, 16624662, 0266, 3.2063020
0xFFFF, 16687201, 0267, 3.2059968
0xFFFF, 16749664, 0268, 3.2061494
0xFFFF, 16812215, 0269, 3.2061494
0xFFFF, 16874654, 0270, 3.2061494
0xFFFF, 16937202, 0271, 3.2061494
0xFFFF, 16999654, 0272, 3.2060731
0xFFFF, 17062199, 0273, 3.2059968
0xFFFF, 17124661, 0274, 3.2062257
0xFFFF, 17187203, 0275, 3.2063783
0xFFFF, 17249662, 0276, 3.2062257
0xFFFF, 17312200, 0277, 3.2062257
0xFFFF, 17374666, 0278, 3.2062257
0xFFFF, 17437219, 0279, 3.2063783
0xFFFF, 17499662, 0280, 3.2063783
0xFFFF, 17562202, 0281, 3.2060731
0xFFFF, 17624653, 0282, 3.2062257
0xFFFF, 17687200, 0283, 3.2061494
0xFFFF, 17749653, 0284, 3.2064546
0xFFFF, 17812202, 0285, 3.2063020
0xFFFF, 17874654, 0286, 3.2062257
0xFFFF, 17937200, 0287, 3.2061494
0xFFFF, 17999666, 0288, 3.2062257
0xFFFF, 18062219, 0289, 3.2063020
0xFFFF, 18124661, 0290, 3.2061494
0xFFFF, 18187209, 0291, 3.2061494
0xFFFF, 18249655, 0292, 3.2061494
0xFFFF, 18312200, 0293, 3.2060731
0xFFFF, 18374654, 0294, 3.2063783
0xFFFF, 18437202, 0295, 3.2061494
0xFFFF, 18499654, 0296, 3.2056153
0xFFFF, 18562200, 0297, 3.2062257
0xFFFF, 18624664, 0298, 3.2062257
0xFFFF, 18687212, 0299, 3.2063020
0xFFFF, 18749662, 0300, 3.2058442
0xFFFF, 18812210, 0301, 3.2061494
0xFFFF, 18874665, 0302, 3.2062257
0xFFFF, 18937200, 0303, 3.2062257
0xFFFF, 18999654, 0304, 3.2062257
0xFFFF, 19062202, 0305, 3.2061494
0xFFFF, 19124653, 0306, 3.2061494
0xFFFF, 19187201, 0307, 3.2060731
0xFFFF, 19249653, 0308, 3.2057679
0xFFFF, 19312202, 0309, 3.2063020
0xFFFF, 19374663, 0310, 3.2063020
0xFFFF, 19437199, 0311, 3.2063020
0xFFFF, 19499665, 0312, 3.2061494
0xFFFF, 19562207, 0313, 3.2063020
0xFFFF, 19624654, 0314, 3.2066072
0xFFFF, 19687203, 0315, 3.2065309
0xFFFF, 19749653, 0316, 3.2064546
0xFFFF, 19812199, 0317, 3.2061494
0xFFFF, 19874654, 0318, 3.2062257
0xFFFF, 19937202, 0319, 3.2061494
0xFFFF, 19999663, 0320, 3.2060731
0xFFFF, 20062201, 0321, 3.2063020
0xFFFF, 20124665, 0322, 3.2061494
0xFFFF, 20187211, 0323, 3.2063020
0xFFFF, 20249661, 0324, 3.2061494
0xFFFF, 20312202, 0325, 3.2062257
0xFFFF, 20374654, 0326, 3.2060731
0xFFFF, 20437199, 0327, 3.2064546
0xFFFF, 20499654, 0328, 3.2059968
0xFFFF, 20562201, 0329, 3.2062257
0xFFFF, 20624653, 0330, 3.2061494
0xFFFF, 20687201, 0331, 3.2063020
0xFFFF, 20749664, 0332, 3.2061494
0xFFFF, 20812202, 0333, 3.2063020
0xFFFF, 20874663, 0334, 3.2060731
0xFFFF, 20937208, 0335, 3.2060731
0xFFFF, 20999657, 0336, 3.2063020
0xFFFF, 21062200, 0337, 3.2059205
0xFFFF, 21124653, 0338, 3.2062257
0xFFFF, 21187204, 0339, 3.2063783
0xFFFF, 21249653, 0340, 3.2063783
0xFFFF, 21312199, 0341, 3.2061494
0xFFFF, 21374665, 0342, 3.2061494
0xFFFF, 21437204, 0343, 3.2062257
0xFFFF, 21499663, 0344, 3.2061494
0xFFFF, 21562210, 0345, 3.2061494
0xFFFF, 21624664, 0346, 3.2061494
0xFFFF, 21687201, 0347, 3.2059205
0xFFFF, 21749653, 0348, 3.2059968
0xFFFF, 21812202, 0349, 3.2061494
0xFFFF, 21874654, 0350, 3.2061494
0xFFFF, 21937199, 0351, 3.2062257
0xFFFF, 21999654, 0352, 3.2061494
0xFFFF, 22062202, 0353, 3.2062257
0xFFFF, 22124662, 0354, 3.2059968
0xFFFF, 22187220, 0355, 3.2061494
0xFFFF, 22249664, 0356, 3.2061494
0xFFFF, 22312207, 0357, 3.2062257
0xFFFF, 22374655, 0358, 3.2062257
0xFFFF, 22437202, 0359, 3.2062257
0xFFFF, 22499654, 0360, 3.2063783
0xFFFF, 22562199, 0361, 3.2061494
0xFFFF, 22624653, 0362, 3.2058442
0xFFFF, 22687203, 0363, 3.2061494
0xFFFF, 22749661, 0364, 3.2060731
0xFFFF, 22812210, 0365, 3.2061494
0xFFFF, 22874666, 0366, 3.2062257
0xFFFF, 22937209, 0367, 3.2063783
0xFFFF, 22999663, 0368, 3.2063783
0xFFFF, 23062202, 0369, 3.2060731
0xFFFF, 23124653, 0370, 3.2062257
0xFFFF, 23187201, 0371, 3.2059968
0xFFFF, 23249653, 0372, 3.2059968
0xFFFF, 23312201, 0373, 3.2061494
0xFFFF, 23374654, 0374, 3.2060731
0xFFFF, 23437210, 0375, 3.2061494
0xFFFF, 23499666, 0376, 3.2064546
0xFFFF, 23562202, 0377, 3.2062257
0xFFFF, 23624661, 0378, 3.2061494
0xFFFF, 23687209, 0379, 3.2060731
0xFFFF, 23749655, 0380, 3.2062257
0xFFFF, 23812200, 0381, 3.2061494
0xFFFF, 23874654, 0382, 3.2061494
0xFFFF, 23937203, 0383, 3.2063020
0xFFFF, 23999654, 0384, 3.2063783
0xFFFF, 24062210, 0385, 3.2059968
0xFFFF, 24124664, 0386, 3.2060731
0xFFFF, 24187203, 0387, 3.2060731
0xFFFF, 24249662, 0388, 3.2061494
0xFFFF, 24312210, 0389, 3.2059205
0xFFFF, 24374665, 0390, 3.2061494
0xFFFF, 24437200, 0391, 3.2060731
0xFFFF, 24499654, 0392, 3.2062257
0xFFFF, 24562202, 0393, 3.2065309
0xFFFF, 24624653, 0394, 3.2060731
