sync, uptime, seq, adc
0xFFFF, 5624663, 0090, 3.2220188
0xFFFF, 5687146, 0091, 3.2219425
0xFFFF, 5749666, 0092, 3.2219425
0xFFFF, 5812147, 0093, 3.2220188
0xFFFF, 5874654, 0094, 3.2219425
0xFFFF, 5937160, 0095, 3.2218662
0xFFFF, 5999654, 0096, 3.2218662
0xFFFF, 6062156, 0097, 3.2218662
0xFFFF, 6124654, 0098, 3.2217899
0xFFFF, 6187151, 0099, 3.2219425
0xFFFF, 6249664, 0100, 3.2223239
0xFFFF, 6312146, 0101, 3.2221714
0xFFFF, 6374665, 0102, 3.2218662
0xFFFF, 6437147, 0103, 3.2218662
0xFFFF, 6499663, 0104, 3.2217899
0xFFFF, 6562159, 0105, 3.2217899
0xFFFF, 6624654, 0106, 3.2218662
0xFFFF, 6687156, 0107, 3.2217899
0xFFFF, 6749655, 0108, 3.2215610
0xFFFF, 6812158, 0109, 3.2220188
0xFFFF, 6874663, 0110, 3.2217899
0xFFFF, 6937148, 0111, 3.2218662
0xFFFF, 6999666, 0112, 3.2219425
0xFFFF, 7062147, 0113, 3.2220188
0xFFFF, 7124663, 0114, 3.2218662
0xFFFF, 7187147, 0115, 3.2220951
0xFFFF, 7249655, 0116, 3.2220951
0xFFFF, 7312155, 0117, 3.2223239
0xFFFF, 7374654, 0118, 3.2217899
0xFFFF, 7437159, 0119, 3.2217899
0xFFFF, 7499654, 0120, 3.2218662
0xFFFF, 7562150, 0121, 3.2217899
0xFFFF, 7624665, 0122, 3.2219425
0xFFFF, 7687146, 0123, 3.2218662
0xFFFF, 7749664, 0124, 3.2219425
0xFFFF, 7812146, 0125, 3.2219425
0xFFFF, 7874665, 0126, 3.2219425
0xFFFF, 7937157, 0127, 3.2218662
0xFFFF, 7999654, 0128, 3.2218662
0xFFFF, 8062159, 0129, 3.2218662
0xFFFF, 8124654, 0130, 3.2219425
0xFFFF, 8187155, 0131, 3.2220188
0xFFFF, 8249666, 0132, 3.2218662
0xFFFF, 8312147, 0133, 3.2220951
0xFFFF, 8374663, 0134, 3.2221714
0xFFFF, 8437147, 0135, 3.2217899
0xFFFF, 8499665, 0136, 3.2217899
0xFFFF, 8562147, 0137, 3.2217899
0xFFFF, 8624654, 0138, 3.2218662
0xFFFF, 8687158, 0139, 3.2218662
0xFFFF, 8749655, 0140, 3.2218662
0xFFFF, 8812155, 0141, 3.2218662
0xFFFF, 8874654, 0142, 3.2217899
0xFFFF, 8937152, 0143, 3.2218662
0xFFFF, 8999663, 0144, 3.2217899
0xFFFF, 9062147, 0145, 3.2218662
0xFFFF, 9124665, 0146, 3.2218662
0xFFFF, 9187146, 0147, 3.2218662
0xFFFF, 9249664, 0148, 3.2220188
0xFFFF, 9312158, 0149, 3.2220188
0xFFFF, 9374654, 0150, 3.2220951
0xFFFF, 9437157, 0151, 3.2217136
0xFFFF, 9499654, 0152, 3.2218662
0xFFFF, 9562159, 0153, 3.2220951
0xFFFF, 9624663, 0154, 3.2218662
0xFFFF, 9687147, 0155, 3.2218662
0xFFFF, 9749667, 0156, 3.2219425
0xFFFF, 9812146, 0157, 3.2219425
0xFFFF, 9874663, 0158, 3.2217136
0xFFFF, 9937148, 0159, 3.2217899
0xFFFF, 9999654, 0160, 3.2219425
0xFFFF, 10062157, 0161, 3.2218662
0xFFFF, 10124654, 0162, 3.2219425
0xFFFF, 10187164, 0163, 3.2219425
0xFFFF, 10249655, 0164, 3.2219425
0xFFFF, 10312149, 0165, 3.2220188
0xFFFF, 10374665, 0166, 3.2217899
0xFFFF, 10437147, 0167, 3.2219425
0xFFFF, 10499673, 0168, 3.2220188
0xFFFF, 10562148, 0169, 3.2220951
0xFFFF, 10624666, 0170, 3.2220951
0xFFFF, 10687155, 0171, 3.2217136
0xFFFF, 10749655, 0172, 3.2217899
0xFFFF, 10812167, 0173, 3.2217136
0xFFFF, 10874654, 0174, 3.2214847
0xFFFF, 10937156, 0175, 3.2217899
0xFFFF, 10999666, 0176, 3.2218662
0xFFFF, 11062147, 0177, 3.2218662
0xFFFF, 11124674, 0178, 3.2218662
0xFFFF, 11187146, 0179, 3.2217899
0xFFFF, 11249666, 0180, 3.2217899
0xFFFF, 11312146, 0181, 3.2218662
0xFFFF, 11374654, 0182, 3.2217136
0xFFFF, 11437169, 0183, 3.2222477
0xFFFF, 11499654, 0184, 3.2218662
0xFFFF, 11562156, 0185, 3.2217899
0xFFFF, 11624654, 0186, 3.2217899
0xFFFF, 11687152, 0187, 3.2217899
0xFFFF, 11749674, 0188, 3.2219425
0xFFFF, 11812146, 0189, 3.2218662
0xFFFF, 11874665, 0190, 3.2216373
0xFFFF, 11937148, 0191, 3.2220188
0xFFFF, 11999663, 0192, 3.2220951
0xFFFF, 12062169, 0193, 3.2220188
0xFFFF, 12124654, 0194, 3.2220951
0xFFFF, 12187156, 0195, 3.2217899
0xFFFF, 12249655, 0196, 3.2217136
0xFFFF, 12312158, 0197, 3.2218662
0xFFFF, 12374674, 0198, 3.2220188
0xFFFF, 12437147, 0199, 3.2218662
0xFFFF, 12499666, 0200, 3.2217899
0xFFFF, 12562147, 0201, 3.2219425
0xFFFF, 12624663, 0202, 3.2218662
0xFFFF, 12687158, 0203, 3.2217899
0xFFFF, 12749655, 0204, 3.2217136
0xFFFF, 12812155, 0205, 3.2218662
0xFFFF, 12874654, 0206, 3.2218662
0xFFFF, 12937159, 0207, 3.2216373
0xFFFF, 12999665, 0208, 3.2217899
0xFFFF, 13062151, 0209, 3.2217899
0xFFFF, 13124665, 0210, 3.2217899
0xFFFF, 13187146, 0211, 3.2218662
0xFFFF, 13249664, 0212, 3.2217899
0xFFFF, 13312147, 0213, 3.2217899
0xFFFF, 13374665, 0214, 3.2217899
0xFFFF, 13437157, 0215, 3.2218662
0xFFFF, 13499654, 0216, 3.2216373
0xFFFF, 13562159, 0217, 3.2220188
