sync, uptime, seq, adc
0xFFFF, 91187148, 1459, 3.2027924
0xFFFF, 91249649, 1460, 3.2030213
0xFFFF, 91312170, 1461, 3.2027924
0xFFFF, 91374648, 1462, 3.2029450
0xFFFF, 91437157, 1463, 3.2027924
0xFFFF, 91499648, 1464, 3.2029450
0xFFFF, 91562422, 1465, 3.2030213
0xFFFF, 91624668, 1466, 3.2030976
0xFFFF, 91688204, 1467, 3.2027924
0xFFFF, 91749676, 1468, 3.2027924
0xFFFF, 91812418, 1469, 3.2030213
0xFFFF, 91874642, 1470, 3.2028687
0xFFFF, 91937425, 1471, 3.2027924
0xFFFF, 91999634, 1472, 3.2030213
0xFFFF, 92062424, 1473, 3.2030213
0xFFFF, 92124661, 1474, 3.2029450
0xFFFF, 92187443, 1475, 3.2030213
0xFFFF, 92249643, 1476, 3.2030976
0xFFFF, 92312442, 1477, 3.2034028
0xFFFF, 92374641, 1478, 3.2027161
0xFFFF, 92437440, 1479, 3.2027924
0xFFFF, 92499640, 1480, 3.2028687
0xFFFF, 92562425, 1481, 3.2030213
0xFFFF, 92624648, 1482, 3.2028687
0xFFFF, 92687424, 1483, 3.2027161
0xFFFF, 92749635, 1484, 3.2028687
0xFFFF, 92812431, 1485, 3.2029450
0xFFFF, 92875398, 1486, 3.2030976
0xFFFF, 92937434, 1487, 3.2030976
0xFFFF, 92999675, 1488, 3.2031739
0xFFFF, 93062440, 1489, 3.2033265
0xFFFF, 93124641, 1490, 3.2028687
0xFFFF, 93187428, 1491, 3.2029450
0xFFFF, 93249657, 1492, 3.2027161
0xFFFF, 93312423, 1493, 3.2029450
0xFFFF, 93374641, 1494, 3.2027924
0xFFFF, 93437160, 1495, 3.2029450
0xFFFF, 93499648, 1496, 3.2030976
0xFFFF, 93562157, 1497, 3.2030976
0xFFFF, 93624648, 1498, 3.2032502
0xFFFF, 93687148, 1499, 3.2032502
0xFFFF, 93749657, 1500, 3.2028687
0xFFFF, 93812148, 1501, 3.2029450
0xFFFF, 93874659, 1502, 3.2028687
0xFFFF, 93937149, 1503, 3.2028687
0xFFFF, 93999648, 1504, 3.2028687
0xFFFF, 94062160, 1505, 3.2030213
0xFFFF, 94124648, 1506, 3.2029450
0xFFFF, 94187156, 1507, 3.2031739
0xFFFF, 94249649, 1508, 3.2029450
0xFFFF, 94312148, 1509, 3.2028687
0xFFFF, 94374657, 1510, 3.2030213
