date, time, sync, seq, adc
24-07-05, T13:07:22.4600608Z, 0xBBBB, 0000, 0.0000000
24-07-05, T13:07:22.4662104Z, 0xBBBB, 0001, 0.0000000
24-07-05, T13:07:22.4725603Z, 0xBBBB, 0002, 0.0000000
24-07-05, T13:07:22.4787101Z, 0xBBBB, 0003, 0.0000000
24-07-05, T13:07:22.4850606Z, 0xBBBB, 0004, 0.0000000
24-07-05, T13:07:22.4912107Z, 0xBBBB, 0005, 0.0000000
24-07-05, T13:07:22.4975603Z, 0xBBBB, 0006, 0.0000000
24-07-05, T13:07:22.5037101Z, 0xBBBB, 0007, 0.0000000
24-07-05, T13:07:22.5100606Z, 0xBBBB, 0008, 0.0000000
24-07-05, T13:07:22.5162104Z, 0xBBBB, 0009, 0.0000000
24-07-05, T13:07:22.5225605Z, 0xBBBB, 0010, 0.0000000
24-07-05, T13:07:22.5287101Z, 0xBBBB, 0011, 0.0000000
24-07-05, T13:07:23.5350603Z, 0xBBBB, 0012, 0.0000000
24-07-05, T13:07:23.5412107Z, 0xBBBB, 0013, 0.0000000
24-07-05, T13:07:23.5475607Z, 0xBBBB, 0014, 0.0000000
24-07-05, T13:07:23.5537101Z, 0xBBBB, 0015, 0.0000000
24-07-05, T13:07:23.5600603Z, 0xBBBB, 0016, 0.0000000
24-07-05, T13:07:23.5662104Z, 0xBBBB, 0017, 0.0000000
24-07-05, T13:07:23.5725606Z, 0xBBBB, 0018, 0.0000000
24-07-05, T13:07:23.5787101Z, 0xBBBB, 0019, 0.0000000
24-07-05, T13:07:23.5850606Z, 0xBBBB, 0020, 0.0000000
24-07-05, T13:07:23.5912104Z, 0xBBBB, 0021, 0.0000000
24-07-05, T13:07:23.5975606Z, 0xBBBB, 0022, 0.0000000
24-07-05, T13:07:23.6037101Z, 0xBBBB, 0023, 0.0000000
24-07-05, T13:07:23.6100603Z, 0xBBBB, 0024, 0.0000000
24-07-05, T13:07:23.6162104Z, 0xBBBB, 0025, 0.0000000
