uptime, sync, seq, adc
11737440, 0xBBBB, 0000, 3.2031739
11799981, 0xBBBB, 0001, 0.0000000
11862452, 0xBBBB, 0002, 0.0000000
11924993, 0xBBBB, 0003, 0.0000000
11987466, 0xBBBB, 0004, 0.0000000
12049992, 0xBBBB, 0005, 0.0000000
12112466, 0xBBBB, 0006, 0.0000000
12174993, 0xBBBB, 0007, 0.0000000
12237463, 0xBBBB, 0008, 0.0000000
12299982, 0xBBBB, 0009, 0.0000000
12362447, 0xBBBB, 0010, 0.0000000
12424978, 0xBBBB, 0011, 0.0000000
12487448, 0xBBBB, 0012, 0.0000000
12549978, 0xBBBB, 0013, 0.0000000
12612448, 0xBBBB, 0014, 0.0000000
12674995, 0xBBBB, 0015, 0.0000000
12737448, 0xBBBB, 0016, 0.0000000
12799989, 0xBBBB, 0017, 0.0000000
12862464, 0xBBBB, 0018, 0.0000000
12924995, 0xBBBB, 0019, 0.0000000
12987453, 0xBBBB, 0020, 0.0000000
13049997, 0xBBBB, 0021, 0.0000000
13112452, 0xBBBB, 0022, 0.0000000
13174994, 0xBBBB, 0023, 0.0000000
13237452, 0xBBBB, 0024, 0.0000000
13299991, 0xBBBB, 0025, 0.0000000
13362448, 0xBBBB, 0026, 0.0000000
13424992, 0xBBBB, 0027, 0.0000000
13487447, 0xBBBB, 0028, 0.0000000
13549930, 0xBBBB, 0029, 0.0000000
13612446, 0xBBBB, 0030, 0.0000000
13675029, 0xBBBB, 0031, 0.0000000
13737445, 0xBBBB, 0032, 0.0000000
13799999, 0xBBBB, 0033, 0.0000000
13862465, 0xBBBB, 0034, 0.0000000
13924987, 0xBBBB, 0035, 0.0000000
13987450, 0xBBBB, 0036, 0.0000000
14049990, 0xBBBB, 0037, 0.0000000
14112450, 0xBBBB, 0038, 0.0000000
14175020, 0xBBBB, 0039, 0.0000000
14237449, 0xBBBB, 0040, 0.0000000
14300035, 0xBBBB, 0041, 0.0000000
14362452, 0xBBBB, 0042, 0.0000000
14424996, 0xBBBB, 0043, 0.0000000
14487446, 0xBBBB, 0044, 0.0000000
14549996, 0xBBBB, 0045, 0.0000000
14612456, 0xBBBB, 0046, 0.0000000
14675030, 0xBBBB, 0047, 0.0000000
14737457, 0xBBBB, 0048, 0.0000000
14799988, 0xBBBB, 0049, 0.0000000
14862457, 0xBBBB, 0050, 0.0000000
14925068, 0xBBBB, 0051, 0.0000000
14987450, 0xBBBB, 0052, 0.0000000
15049988, 0xBBBB, 0053, 0.0000000
15112450, 0xBBBB, 0054, 0.0000000
15175050, 0xBBBB, 0055, 0.0000000
15237449, 0xBBBB, 0056, 0.0000000
15300048, 0xBBBB, 0057, 0.0000000
15362460, 0xBBBB, 0058, 0.0000000
