uptime, sync, seq, adc
18894994, 0xBBBB, 0000, 0.0000000
18956938, 0xBBBB, 0001, 0.0000000
19019455, 0xBBBB, 0002, 0.0000000
19081949, 0xBBBB, 0003, 0.0000000
19144493, 0xBBBB, 0004, 0.0000000
19206958, 0xBBBB, 0005, 0.0000000
19269487, 0xBBBB, 0006, 0.0000000
19331947, 0xBBBB, 0007, 0.0000000
19394471, 0xBBBB, 0008, 0.0000000
19456942, 0xBBBB, 0009, 0.0000000
19519448, 0xBBBB, 0010, 4.9805447
19581935, 0xBBBB, 0011, 4.9805447
19644460, 0xBBBB, 0012, 0.0000000
19706934, 0xBBBB, 0013, 0.0000000
19769481, 0xBBBB, 0014, 0.0000000
19831950, 0xBBBB, 0015, 0.0000000
19894475, 0xBBBB, 0016, 0.0000000
19956946, 0xBBBB, 0017, 0.0000000
20019484, 0xBBBB, 0018, 0.0000000
20081952, 0xBBBB, 0019, 0.0000000
20144476, 0xBBBB, 0020, 0.0000000
20206953, 0xBBBB, 0021, 0.0000000
20269470, 0xBBBB, 0022, 0.0000000
20331938, 0xBBBB, 0023, 0.0000000
20394470, 0xBBBB, 0024, 0.0000000
20456934, 0xBBBB, 0025, 0.0000000
20519450, 0xBBBB, 0026, 0.0000000
20581935, 0xBBBB, 0027, 0.0000000
20644461, 0xBBBB, 0028, 0.0000000
20706935, 0xBBBB, 0029, 0.0000000
20769442, 0xBBBB, 0030, 0.0000000
20831934, 0xBBBB, 0031, 0.0000000
20894483, 0xBBBB, 0032, 0.0000000
20956950, 0xBBBB, 0033, 0.0000000
21019489, 0xBBBB, 0034, 0.0000000
21081939, 0xBBBB, 0035, 0.0000000
21144479, 0xBBBB, 0036, 0.0000000
21206938, 0xBBBB, 0037, 0.0000000
21269480, 0xBBBB, 0038, 0.0000000
21331937, 0xBBBB, 0039, 0.0000000
21394478, 0xBBBB, 0040, 0.0000000
21456933, 0xBBBB, 0041, 0.0000000
21519450, 0xBBBB, 0042, 0.0000000
21581934, 0xBBBB, 0043, 0.0000000
21644460, 0xBBBB, 0044, 0.0000000
21706934, 0xBBBB, 0045, 0.0000000
21769446, 0xBBBB, 0046, 0.0000000
21831933, 0xBBBB, 0047, 0.0000000
21894492, 0xBBBB, 0048, 0.0000000
21956953, 0xBBBB, 0049, 0.0000000
22019472, 0xBBBB, 0050, 0.0000000
22081939, 0xBBBB, 0051, 0.0000000
22144465, 0xBBBB, 0052, 0.0000000
22206939, 0xBBBB, 0053, 0.0000000
22269470, 0xBBBB, 0054, 0.0000000
22331937, 0xBBBB, 0055, 0.0000000
22394480, 0xBBBB, 0056, 0.0000000
22456940, 0xBBBB, 0057, 0.0000000
22519398, 0xBBBB, 0058, 0.0000000
22581934, 0xBBBB, 0059, 0.0000000
22644469, 0xBBBB, 0060, 0.0000000
22706945, 0xBBBB, 0061, 0.0000000
22769453, 0xBBBB, 0062, 0.0000000
22831946, 0xBBBB, 0063, 0.0000000
22894494, 0xBBBB, 0064, 0.0000000
22956954, 0xBBBB, 0065, 0.0000000
23019473, 0xBBBB, 0066, 0.0000000
23081937, 0xBBBB, 0067, 0.0000000
23144465, 0xBBBB, 0068, 0.0000000
23206938, 0xBBBB, 0069, 0.0000000
23269448, 0xBBBB, 0070, 0.0000000
23331938, 0xBBBB, 0071, 0.0000000
23394480, 0xBBBB, 0072, 0.0000000
23456950, 0xBBBB, 0073, 0.0000000
23519455, 0xBBBB, 0074, 0.0000000
23581934, 0xBBBB, 0075, 0.0000000
23644474, 0xBBBB, 0076, 0.0000000
23706949, 0xBBBB, 0077, 0.0000000
23769501, 0xBBBB, 0078, 0.0000000
23831949, 0xBBBB, 0079, 0.0000000
23894479, 0xBBBB, 0080, 0.0000000
23956959, 0xBBBB, 0081, 0.0000000
24019472, 0xBBBB, 0082, 0.0000000
24081938, 0xBBBB, 0083, 0.0000000
24144465, 0xBBBB, 0084, 0.0000000
24206939, 0xBBBB, 0085, 0.0000000
24269452, 0xBBBB, 0086, 0.0000000
24331937, 0xBBBB, 0087, 0.0000000
24394480, 0xBBBB, 0088, 0.0000000
24456937, 0xBBBB, 0089, 0.0000000
24519457, 0xBBBB, 0090, 0.0000000
24581945, 0xBBBB, 0091, 0.0000000
24644476, 0xBBBB, 0092, 0.0000000
24706935, 0xBBBB, 0093, 0.0000000
24769486, 0xBBBB, 0094, 0.0000000
24831934, 0xBBBB, 0095, 0.0000000
24894480, 0xBBBB, 0096, 0.0000000
24956934, 0xBBBB, 0097, 0.0000000
25019484, 0xBBBB, 0098, 0.0000000
25081938, 0xBBBB, 0099, 0.0000000
25144464, 0xBBBB, 0100, 0.0000000
25206947, 0xBBBB, 0101, 0.0000000
25269448, 0xBBBB, 0102, 0.0000000
25331938, 0xBBBB, 0103, 0.0000000
25394480, 0xBBBB, 0104, 0.0000000
25456938, 0xBBBB, 0105, 0.0000000
25519484, 0xBBBB, 0106, 0.0000000
25581949, 0xBBBB, 0107, 0.0000000
25644470, 0xBBBB, 0108, 0.0000000
25706935, 0xBBBB, 0109, 0.0000000
25769470, 0xBBBB, 0110, 0.0000000
25831934, 0xBBBB, 0111, 0.0000000
25894461, 0xBBBB, 0112, 0.0000000
25956941, 0xBBBB, 0113, 0.0000000
26019487, 0xBBBB, 0114, 0.0000000
26081937, 0xBBBB, 0115, 0.0000000
26144473, 0xBBBB, 0116, 0.0000000
26206939, 0xBBBB, 0117, 0.0000000
26269457, 0xBBBB, 0118, 0.0000000
26331949, 0xBBBB, 0119, 0.0000000
26394487, 0xBBBB, 0120, 0.0000000
26456949, 0xBBBB, 0121, 0.0000000
26519487, 0xBBBB, 0122, 0.0000000
26581940, 0xBBBB, 0123, 0.0000000
26644461, 0xBBBB, 0124, 0.0000000
26706935, 0xBBBB, 0125, 0.0000000
26769445, 0xBBBB, 0126, 0.0000000
26831935, 0xBBBB, 0127, 0.0000000
26894461, 0xBBBB, 0128, 0.0000000
26956933, 0xBBBB, 0129, 0.0000000
27019482, 0xBBBB, 0130, 0.0000000
27081946, 0xBBBB, 0131, 0.0000000
27144466, 0xBBBB, 0132, 0.0000000
27206938, 0xBBBB, 0133, 0.0000000
27269485, 0xBBBB, 0134, 0.0000000
27331951, 0xBBBB, 0135, 0.0000000
27394476, 0xBBBB, 0136, 0.0000000
27456961, 0xBBBB, 0137, 0.0000000
27519468, 0xBBBB, 0138, 0.0000000
27581949, 0xBBBB, 0139, 0.0000000
27644463, 0xBBBB, 0140, 0.0000000
27706934, 0xBBBB, 0141, 0.0000000
27769450, 0xBBBB, 0142, 0.0000000
27831934, 0xBBBB, 0143, 0.0000000
27894460, 0xBBBB, 0144, 0.0000000
27956934, 0xBBBB, 0145, 0.0000000
28019486, 0xBBBB, 0146, 0.0000000
28081933, 0xBBBB, 0147, 0.0000000
28144476, 0xBBBB, 0148, 0.0000000
28206950, 0xBBBB, 0149, 0.0000000
28269487, 0xBBBB, 0150, 0.0000000
