date, time, sync, seq, adc
24-07-08, T17:20:23.812200Z, 0xBBBB, 0203, 1.9531548
24-07-08, T17:20:23.874100Z, 0xBBBB, 0204, 3.2227054
24-07-08, T17:20:23.935900Z, 0xBBBB, 0205, 1.3867399
24-07-08, T17:20:23.997800Z, 0xBBBB, 0206, 3.2227054
24-07-08, T17:20:24.059600Z, 0xBBBB, 0207, 4.5313191
24-07-08, T17:20:24.121500Z, 0xBBBB, 0208, 1.4453346
24-07-08, T17:20:24.183400Z, 0xBBBB, 0209, 3.9844358
24-07-08, T17:20:24.245300Z, 0xBBBB, 0210, 3.2227054
24-07-08, T17:20:24.307100Z, 0xBBBB, 0211, 3.4180209
24-07-08, T17:20:24.369000Z, 0xBBBB, 0212, 3.2227054
24-07-08, T17:20:24.492800Z, 0xBBBB, 0214, 3.2227054
24-07-08, T17:20:24.554700Z, 0xBBBB, 0215, 2.3047227
24-07-08, T17:20:24.616500Z, 0xBBBB, 0216, 3.2227054
24-07-08, T17:20:24.678400Z, 0xBBBB, 0217, 1.7578393
24-07-08, T17:20:24.740300Z, 0xBBBB, 0218, 3.2227054
24-07-08, T17:20:24.802200Z, 0xBBBB, 0219, 1.1914244
24-07-08, T17:20:24.864100Z, 0xBBBB, 0220, 3.2227054
24-07-08, T17:20:24.926000Z, 0xBBBB, 0221, 0.6445411
24-07-08, T17:20:24.987800Z, 0xBBBB, 0222, 3.2227054
24-07-08, T17:20:25.049600Z, 0xBBBB, 0223, 3.7695888
24-07-08, T17:20:25.111500Z, 0xBBBB, 0224, 3.2227054
24-07-08, T17:20:25.173400Z, 0xBBBB, 0225, 3.2227054
24-07-08, T17:20:25.235300Z, 0xBBBB, 0226, 3.2227054
24-07-08, T17:20:25.297100Z, 0xBBBB, 0227, 2.6562905
24-07-08, T17:20:25.359000Z, 0xBBBB, 0228, 3.2227054
24-07-08, T17:20:25.482800Z, 0xBBBB, 0230, 3.2227054
24-07-08, T17:20:25.544600Z, 0xBBBB, 0231, 1.5429923
24-07-08, T17:20:25.606500Z, 0xBBBB, 0232, 3.2227054
24-07-08, T17:20:25.668400Z, 0xBBBB, 0233, 0.9765774
24-07-08, T17:20:25.730300Z, 0xBBBB, 0234, 3.2227054
24-07-08, T17:20:25.792200Z, 0xBBBB, 0235, 0.4296941
24-07-08, T17:20:25.854100Z, 0xBBBB, 0236, 3.2227054
24-07-08, T17:20:25.915900Z, 0xBBBB, 0237, 4.8633555
24-07-08, T17:20:25.977800Z, 0xBBBB, 0238, 3.2227054
24-07-08, T17:20:26.039600Z, 0xBBBB, 0239, 3.0078584
24-07-08, T17:20:26.101500Z, 0xBBBB, 0240, 3.2227054
24-07-08, T17:20:26.163400Z, 0xBBBB, 0241, 2.4609751
24-07-08, T17:20:26.225300Z, 0xBBBB, 0242, 3.2227054
24-07-08, T17:20:26.287100Z, 0xBBBB, 0243, 1.8945602
24-07-08, T17:20:26.349000Z, 0xBBBB, 0244, 3.2227054
24-07-08, T17:20:26.472800Z, 0xBBBB, 0246, 3.2227054
24-07-08, T17:20:26.534600Z, 0xBBBB, 0247, 0.7812619
24-07-08, T17:20:26.596600Z, 0xBBBB, 0248, 3.2227054
24-07-08, T17:20:26.658400Z, 0xBBBB, 0249, 0.2148470
24-07-08, T17:20:26.720300Z, 0xBBBB, 0250, 1.4453346
24-07-08, T17:20:26.782200Z, 0xBBBB, 0251, 4.6680400
24-07-08, T17:20:26.844100Z, 0xBBBB, 0252, 3.2227054
24-07-08, T17:20:26.906000Z, 0xBBBB, 0253, 4.1211566
24-07-08, T17:20:26.967800Z, 0xBBBB, 0254, 3.2227054
24-07-08, T17:20:27.029600Z, 0xBBBB, 0255, 2.2461280
24-07-08, T17:20:27.091500Z, 0xBBBB, 0256, 3.2227054
24-07-08, T17:20:27.153400Z, 0xBBBB, 0257, 1.6992447
24-07-08, T17:20:27.215300Z, 0xBBBB, 0258, 3.2227054
24-07-08, T17:20:27.277100Z, 0xBBBB, 0259, 1.1328298
24-07-08, T17:20:27.339000Z, 0xBBBB, 0260, 3.2227054
24-07-08, T17:20:27.462800Z, 0xBBBB, 0262, 3.2227054
24-07-08, T17:20:27.524700Z, 0xBBBB, 0263, 0.0195315
24-07-08, T17:20:27.586500Z, 0xBBBB, 0264, 3.2227054
24-07-08, T17:20:27.648400Z, 0xBBBB, 0265, 4.4531930
24-07-08, T17:20:27.710300Z, 0xBBBB, 0266, 3.2227054
24-07-08, T17:20:27.772200Z, 0xBBBB, 0267, 3.9063096
24-07-08, T17:20:27.834100Z, 0xBBBB, 0268, 3.2227054
24-07-08, T17:20:27.895900Z, 0xBBBB, 0269, 3.3398947
24-07-08, T17:20:27.957800Z, 0xBBBB, 0270, 3.2227054
24-07-08, T17:20:28.019600Z, 0xBBBB, 0271, 1.4843977
24-07-08, T17:20:28.081500Z, 0xBBBB, 0272, 3.2227054
24-07-08, T17:20:28.143400Z, 0xBBBB, 0273, 0.9375143
24-07-08, T17:20:28.205300Z, 0xBBBB, 0274, 3.2227054
24-07-08, T17:20:28.267100Z, 0xBBBB, 0275, 0.3710994
24-07-08, T17:20:28.329000Z, 0xBBBB, 0276, 3.2227054
24-07-08, T17:20:28.452800Z, 0xBBBB, 0278, 3.2227054
24-07-08, T17:20:28.514700Z, 0xBBBB, 0279, 4.2578775
24-07-08, T17:20:28.576500Z, 0xBBBB, 0280, 3.2227054
24-07-08, T17:20:28.638400Z, 0xBBBB, 0281, 3.6914626
24-07-08, T17:20:28.700400Z, 0xBBBB, 0282, 1.4453346
24-07-08, T17:20:28.762200Z, 0xBBBB, 0283, 3.1445792
24-07-08, T17:20:28.824100Z, 0xBBBB, 0284, 3.2227054
24-07-08, T17:20:28.885900Z, 0xBBBB, 0285, 2.5781643
24-07-08, T17:20:28.947800Z, 0xBBBB, 0286, 3.2227054
24-07-08, T17:20:29.009600Z, 0xBBBB, 0287, 0.7226673
24-07-08, T17:20:29.071500Z, 0xBBBB, 0288, 3.2227054
24-07-08, T17:20:29.133400Z, 0xBBBB, 0289, 0.1757839
24-07-08, T17:20:29.195300Z, 0xBBBB, 0290, 3.2227054
24-07-08, T17:20:29.257100Z, 0xBBBB, 0291, 4.6094453
24-07-08, T17:20:29.319000Z, 0xBBBB, 0292, 3.2227054
24-07-08, T17:20:29.442800Z, 0xBBBB, 0294, 3.2227054
24-07-08, T17:20:29.504700Z, 0xBBBB, 0295, 3.4961471
24-07-08, T17:20:29.566500Z, 0xBBBB, 0296, 3.2227054
24-07-08, T17:20:29.628400Z, 0xBBBB, 0297, 2.9297322
24-07-08, T17:20:29.690400Z, 0xBBBB, 0298, 3.2227054
24-07-08, T17:20:29.752200Z, 0xBBBB, 0299, 2.3828489
24-07-08, T17:20:29.814100Z, 0xBBBB, 0300, 3.2227054
24-07-08, T17:20:29.875900Z, 0xBBBB, 0301, 1.8164340
24-07-08, T17:20:29.937800Z, 0xBBBB, 0302, 3.2227054
24-07-08, T17:20:29.999700Z, 0xBBBB, 0303, 1.2695506
24-07-08, T17:20:30.061500Z, 0xBBBB, 0304, 3.2227054
24-07-08, T17:20:30.123400Z, 0xBBBB, 0305, 4.4141299
24-07-08, T17:20:30.185300Z, 0xBBBB, 0306, 1.4453346
24-07-08, T17:20:30.247100Z, 0xBBBB, 0307, 3.8477150
24-07-08, T17:20:30.309000Z, 0xBBBB, 0308, 1.4453346
24-07-08, T17:20:30.432800Z, 0xBBBB, 0310, 3.2227054
24-07-08, T17:20:30.494700Z, 0xBBBB, 0311, 2.7344167
24-07-08, T17:20:30.556500Z, 0xBBBB, 0312, 3.2227054
24-07-08, T17:20:30.618400Z, 0xBBBB, 0313, 2.1680018
24-07-08, T17:20:30.680300Z, 0xBBBB, 0314, 3.2227054
24-07-08, T17:20:30.742200Z, 0xBBBB, 0315, 1.6211185
24-07-08, T17:20:30.804100Z, 0xBBBB, 0316, 3.2227054
24-07-08, T17:20:30.865900Z, 0xBBBB, 0317, 1.0547036
24-07-08, T17:20:30.927800Z, 0xBBBB, 0318, 3.2227054
24-07-08, T17:20:30.989700Z, 0xBBBB, 0319, 0.5078202
24-07-08, T17:20:31.051500Z, 0xBBBB, 0320, 3.2227054
24-07-08, T17:20:31.113400Z, 0xBBBB, 0321, 3.6328679
24-07-08, T17:20:31.175300Z, 0xBBBB, 0322, 3.2227054
24-07-08, T17:20:31.237100Z, 0xBBBB, 0323, 3.0859846
24-07-08, T17:20:31.299000Z, 0xBBBB, 0324, 3.2227054
24-07-08, T17:20:31.422800Z, 0xBBBB, 0326, 3.2227054
24-07-08, T17:20:31.484600Z, 0xBBBB, 0327, 1.9531548
24-07-08, T17:20:31.546500Z, 0xBBBB, 0328, 1.4453346
24-07-08, T17:20:31.608400Z, 0xBBBB, 0329, 1.4062715
24-07-08, T17:20:31.670400Z, 0xBBBB, 0330, 3.2227054
24-07-08, T17:20:31.732200Z, 0xBBBB, 0331, 0.8593881
24-07-08, T17:20:31.794100Z, 0xBBBB, 0332, 3.2227054
24-07-08, T17:20:31.855900Z, 0xBBBB, 0333, 0.2929732
24-07-08, T17:20:31.917800Z, 0xBBBB, 0334, 3.2227054
24-07-08, T17:20:31.979700Z, 0xBBBB, 0335, 4.7266346
24-07-08, T17:20:32.041500Z, 0xBBBB, 0336, 3.2227054
24-07-08, T17:20:32.103400Z, 0xBBBB, 0337, 2.8711376
24-07-08, T17:20:32.165300Z, 0xBBBB, 0338, 3.2227054
24-07-08, T17:20:32.227200Z, 0xBBBB, 0339, 2.3242542
24-07-08, T17:20:32.289000Z, 0xBBBB, 0340, 1.4453346
24-07-08, T17:20:32.412800Z, 0xBBBB, 0342, 3.2227054
24-07-08, T17:20:32.474600Z, 0xBBBB, 0343, 1.1914244
24-07-08, T17:20:32.536500Z, 0xBBBB, 0344, 3.2227054
24-07-08, T17:20:32.598400Z, 0xBBBB, 0345, 0.6445411
24-07-08, T17:20:32.660400Z, 0xBBBB, 0346, 3.2227054
24-07-08, T17:20:32.722200Z, 0xBBBB, 0347, 0.0976577
24-07-08, T17:20:32.784100Z, 0xBBBB, 0348, 3.2227054
24-07-08, T17:20:32.846000Z, 0xBBBB, 0349, 4.5313191
24-07-08, T17:20:32.907800Z, 0xBBBB, 0350, 3.2227054
24-07-08, T17:20:32.969700Z, 0xBBBB, 0351, 3.9649042
24-07-08, T17:20:33.031500Z, 0xBBBB, 0352, 3.2227054
24-07-08, T17:20:33.093400Z, 0xBBBB, 0353, 2.1094072
24-07-08, T17:20:33.155300Z, 0xBBBB, 0354, 3.2227054
24-07-08, T17:20:33.217100Z, 0xBBBB, 0355, 1.5625238
24-07-08, T17:20:33.279000Z, 0xBBBB, 0356, 3.2227054
24-07-08, T17:20:33.402800Z, 0xBBBB, 0358, 3.2227054
24-07-08, T17:20:33.464600Z, 0xBBBB, 0359, 0.4296941
24-07-08, T17:20:33.526500Z, 0xBBBB, 0360, 3.2227054
24-07-08, T17:20:33.588400Z, 0xBBBB, 0361, 4.8828870
24-07-08, T17:20:33.650300Z, 0xBBBB, 0362, 3.2227054
24-07-08, T17:20:33.712200Z, 0xBBBB, 0363, 4.3360037
24-07-08, T17:20:33.774100Z, 0xBBBB, 0364, 3.2227054
24-07-08, T17:20:33.836000Z, 0xBBBB, 0365, 3.7695888
24-07-08, T17:20:33.897800Z, 0xBBBB, 0366, 3.2227054
24-07-08, T17:20:33.959700Z, 0xBBBB, 0367, 3.2031739
24-07-08, T17:20:34.021500Z, 0xBBBB, 0368, 3.2227054
24-07-08, T17:20:34.083400Z, 0xBBBB, 0369, 1.3476768
24-07-08, T17:20:34.145200Z, 0xBBBB, 0370, 3.2227054
24-07-08, T17:20:34.207100Z, 0xBBBB, 0371, 0.7812619
24-07-08, T17:20:34.269000Z, 0xBBBB, 0372, 3.2227054
24-07-08, T17:20:34.392800Z, 0xBBBB, 0374, 3.2227054
24-07-08, T17:20:34.454600Z, 0xBBBB, 0375, 3.2227054
24-07-08, T17:20:34.516500Z, 0xBBBB, 0376, 3.2227054
24-07-08, T17:20:34.578400Z, 0xBBBB, 0377, 4.1211566
24-07-08, T17:20:34.640300Z, 0xBBBB, 0378, 3.2227054
24-07-08, T17:20:34.702200Z, 0xBBBB, 0379, 3.5547417
24-07-08, T17:20:34.764100Z, 0xBBBB, 0380, 3.2227054
24-07-08, T17:20:34.825900Z, 0xBBBB, 0381, 3.0078584
24-07-08, T17:20:34.887800Z, 0xBBBB, 0382, 1.4453346
24-07-08, T17:20:34.949700Z, 0xBBBB, 0383, 2.4414435
24-07-08, T17:20:35.011500Z, 0xBBBB, 0384, 3.2227054
24-07-08, T17:20:35.073400Z, 0xBBBB, 0385, 0.5859464
24-07-08, T17:20:35.135300Z, 0xBBBB, 0386, 3.2227054
24-07-08, T17:20:35.197100Z, 0xBBBB, 0387, 0.0195315
24-07-08, T17:20:35.259100Z, 0xBBBB, 0388, 3.2227054
24-07-08, T17:20:35.382800Z, 0xBBBB, 0390, 3.2227054
24-07-08, T17:20:35.444600Z, 0xBBBB, 0391, 3.9063096
24-07-08, T17:20:35.506500Z, 0xBBBB, 0392, 3.2227054
24-07-08, T17:20:35.568400Z, 0xBBBB, 0393, 3.3594263
24-07-08, T17:20:35.630300Z, 0xBBBB, 0394, 3.2227054
24-07-08, T17:20:35.692200Z, 0xBBBB, 0395, 2.7930114
24-07-08, T17:20:35.754100Z, 0xBBBB, 0396, 3.2227054
24-07-08, T17:20:35.816000Z, 0xBBBB, 0397, 2.2461280
24-07-08, T17:20:35.877800Z, 0xBBBB, 0398, 1.4453346
24-07-08, T17:20:35.939700Z, 0xBBBB, 0399, 1.6797131
24-07-08, T17:20:36.001500Z, 0xBBBB, 0400, 3.2227054
24-07-08, T17:20:36.063400Z, 0xBBBB, 0401, 4.8242924
24-07-08, T17:20:36.125300Z, 0xBBBB, 0402, 3.2227054
24-07-08, T17:20:36.187100Z, 0xBBBB, 0403, 4.2578775
24-07-08, T17:20:36.249000Z, 0xBBBB, 0404, 3.2227054
24-07-08, T17:20:36.372800Z, 0xBBBB, 0406, 3.2227054
24-07-08, T17:20:36.434700Z, 0xBBBB, 0407, 3.1641108
24-07-08, T17:20:36.496500Z, 0xBBBB, 0408, 3.2227054
24-07-08, T17:20:36.558400Z, 0xBBBB, 0409, 2.5976959
24-07-08, T17:20:36.620300Z, 0xBBBB, 0410, 3.2227054
24-07-08, T17:20:36.682200Z, 0xBBBB, 0411, 2.0312810
24-07-08, T17:20:36.744100Z, 0xBBBB, 0412, 3.2227054
24-07-08, T17:20:36.805900Z, 0xBBBB, 0413, 1.4843977
24-07-08, T17:20:36.867800Z, 0xBBBB, 0414, 3.2227054
24-07-08, T17:20:36.929700Z, 0xBBBB, 0415, 0.9179828
24-07-08, T17:20:36.991600Z, 0xBBBB, 0416, 3.2227054
24-07-08, T17:20:37.053400Z, 0xBBBB, 0417, 4.0625620
24-07-08, T17:20:37.115300Z, 0xBBBB, 0418, 3.2227054
24-07-08, T17:20:37.177100Z, 0xBBBB, 0419, 3.4961471
24-07-08, T17:20:37.239000Z, 0xBBBB, 0420, 3.2227054
24-07-08, T17:20:37.362800Z, 0xBBBB, 0422, 3.2227054
24-07-08, T17:20:37.424700Z, 0xBBBB, 0423, 2.3828489
24-07-08, T17:20:37.486500Z, 0xBBBB, 0424, 3.2227054
24-07-08, T17:20:37.548400Z, 0xBBBB, 0425, 1.8359655
24-07-08, T17:20:37.610300Z, 0xBBBB, 0426, 3.2227054
24-07-08, T17:20:37.672200Z, 0xBBBB, 0427, 1.2695506
24-07-08, T17:20:37.734100Z, 0xBBBB, 0428, 3.2227054
24-07-08, T17:20:37.796000Z, 0xBBBB, 0429, 0.7226673
24-07-08, T17:20:37.857800Z, 0xBBBB, 0430, 3.2227054
24-07-08, T17:20:37.919700Z, 0xBBBB, 0431, 0.1562524
24-07-08, T17:20:37.981600Z, 0xBBBB, 0432, 3.2227054
24-07-08, T17:20:38.043300Z, 0xBBBB, 0433, 3.3008316
24-07-08, T17:20:38.105200Z, 0xBBBB, 0434, 3.2227054
24-07-08, T17:20:38.167100Z, 0xBBBB, 0435, 2.7344167
24-07-08, T17:20:38.229000Z, 0xBBBB, 0436, 3.2227054
24-07-08, T17:20:38.352800Z, 0xBBBB, 0438, 3.2227054
24-07-08, T17:20:38.414700Z, 0xBBBB, 0439, 1.6211185
24-07-08, T17:20:38.476600Z, 0xBBBB, 0440, 3.2227054
24-07-08, T17:20:38.538400Z, 0xBBBB, 0441, 1.0742351
24-07-08, T17:20:38.600300Z, 0xBBBB, 0442, 3.2227054
24-07-08, T17:20:38.662200Z, 0xBBBB, 0443, 0.5078202
24-07-08, T17:20:38.724100Z, 0xBBBB, 0444, 3.2227054
24-07-08, T17:20:38.785900Z, 0xBBBB, 0445, 4.9414817
24-07-08, T17:20:38.847900Z, 0xBBBB, 0446, 3.2227054
24-07-08, T17:20:38.909700Z, 0xBBBB, 0447, 4.3945983
24-07-08, T17:20:38.971600Z, 0xBBBB, 0448, 3.2227054
24-07-08, T17:20:39.033400Z, 0xBBBB, 0449, 2.5391012
24-07-08, T17:20:39.095300Z, 0xBBBB, 0450, 3.2227054
24-07-08, T17:20:39.157100Z, 0xBBBB, 0451, 1.9726864
24-07-08, T17:20:39.219000Z, 0xBBBB, 0452, 3.2227054
24-07-08, T17:20:39.342800Z, 0xBBBB, 0454, 3.2227054
24-07-08, T17:20:39.404700Z, 0xBBBB, 0455, 0.8593881
24-07-08, T17:20:39.466500Z, 0xBBBB, 0456, 1.4453346
24-07-08, T17:20:39.528400Z, 0xBBBB, 0457, 0.3125048
24-07-08, T17:20:39.590300Z, 0xBBBB, 0458, 3.2227054
24-07-08, T17:20:39.652200Z, 0xBBBB, 0459, 4.7461662
24-07-08, T17:20:39.714100Z, 0xBBBB, 0460, 3.2227054
24-07-08, T17:20:39.775900Z, 0xBBBB, 0461, 4.1797513
24-07-08, T17:20:39.837800Z, 0xBBBB, 0462, 3.2227054
24-07-08, T17:20:39.899700Z, 0xBBBB, 0463, 4.2188144
24-07-08, T17:20:39.961600Z, 0xBBBB, 0464, 3.2227054
