uptime, sync, seq, adc
134701463, 0xBBBB, 0158, 3.2227054
134721885, 0xBBBB, 0159, 0.2734417
134784285, 0xBBBB, 0160, 3.2227054
134846816, 0xBBBB, 0161, 3.2227054
134909276, 0xBBBB, 0162, 3.2227054
134971824, 0xBBBB, 0163, 3.2227054
135034312, 0xBBBB, 0164, 3.2227054
135096834, 0xBBBB, 0165, 3.2227054
135159291, 0xBBBB, 0166, 3.2227054
135221912, 0xBBBB, 0167, 0.3125048
135284295, 0xBBBB, 0168, 3.2227054
135346811, 0xBBBB, 0169, 3.2227054
135409279, 0xBBBB, 0170, 3.2227054
135471800, 0xBBBB, 0171, 3.2227054
135534277, 0xBBBB, 0172, 3.2227054
135596813, 0xBBBB, 0173, 3.2227054
135659285, 0xBBBB, 0174, 3.2227054
135721868, 0xBBBB, 0175, 0.3515679
135784304, 0xBBBB, 0176, 3.2227054
135846889, 0xBBBB, 0177, 0.3515679
135909281, 0xBBBB, 0178, 3.2227054
135971802, 0xBBBB, 0179, 3.2227054
136034293, 0xBBBB, 0180, 3.2227054
136096821, 0xBBBB, 0181, 3.2227054
136159296, 0xBBBB, 0182, 3.2227054
136221816, 0xBBBB, 0183, 3.2227054
