sync, uptime, seq, adc
0xFFFF, 73187165, 1171, 3.2118715
0xFFFF, 73249676, 1172, 3.2118715
0xFFFF, 73312165, 1173, 3.2119478
0xFFFF, 73437176, 1175, 3.2121004
0xFFFF, 73499665, 1176, 3.2119478
0xFFFF, 73562173, 1177, 3.2120241
0xFFFF, 73624758, 1178, 3.2120241
0xFFFF, 73687176, 1179, 3.2120241
0xFFFF, 73749674, 1180, 3.2121767
0xFFFF, 73812165, 1181, 3.2119478
0xFFFF, 73874677, 1182, 3.2120241
0xFFFF, 73937181, 1183, 3.2121004
0xFFFF, 73999674, 1184, 3.2118715
0xFFFF, 74062165, 1185, 3.2123293
0xFFFF, 74124665, 1186, 3.2120241
0xFFFF, 74249665, 1188, 3.2123293
0xFFFF, 74312176, 1189, 3.2118715
0xFFFF, 74374665, 1190, 3.2120241
0xFFFF, 74437165, 1191, 3.2119478
0xFFFF, 74499677, 1192, 3.2119478
0xFFFF, 74562165, 1193, 3.2119478
0xFFFF, 74624673, 1194, 3.2119478
0xFFFF, 74687165, 1195, 3.2123293
0xFFFF, 74749667, 1196, 3.2122530
0xFFFF, 74812174, 1197, 3.2117952
0xFFFF, 74874665, 1198, 3.2121004
0xFFFF, 74937176, 1199, 3.2119478
0xFFFF, 74999665, 1200, 3.2120241
0xFFFF, 75062173, 1201, 3.2120241
0xFFFF, 75124676, 1202, 3.2120241
0xFFFF, 75187165, 1203, 3.2122530
0xFFFF, 75249674, 1204, 3.2120241
0xFFFF, 75312165, 1205, 3.2119478
0xFFFF, 75374676, 1206, 3.2121004
0xFFFF, 75437165, 1207, 3.2116426
0xFFFF, 75499665, 1208, 3.2120241
0xFFFF, 75562176, 1209, 3.2118715
0xFFFF, 75624665, 1210, 3.2123293
0xFFFF, 75687173, 1211, 3.2121767
0xFFFF, 75749665, 1212, 3.2124819
0xFFFF, 75812165, 1213, 3.2120241
0xFFFF, 75874689, 1214, 3.2123293
0xFFFF, 75937165, 1215, 3.2119478
0xFFFF, 75999676, 1216, 3.2119478
0xFFFF, 76062165, 1217, 3.2120241
0xFFFF, 76124666, 1218, 4.2228580
0xFFFF, 76187176, 1219, 3.2122530
0xFFFF, 76249665, 1220, 3.2122530
0xFFFF, 76312173, 1221, 3.2118715
0xFFFF, 76374665, 1222, 3.2119478
0xFFFF, 76437176, 1223, 3.2120241
0xFFFF, 76499674, 1224, 3.2118715
0xFFFF, 76562165, 1225, 3.2120241
0xFFFF, 76624677, 1226, 3.2118715
0xFFFF, 76687180, 1227, 3.2125582
0xFFFF, 76749673, 1228, 3.2122530
0xFFFF, 76812165, 1229, 3.2119478
0xFFFF, 76874665, 1230, 3.2119478
0xFFFF, 76937174, 1231, 3.2121004
0xFFFF, 76999665, 1232, 3.2117952
0xFFFF, 77062176, 1233, 3.2121004
0xFFFF, 77124665, 1234, 3.2118715
