uptime, sync, seq, adc
72376040, 0xBBBB, 0000, 0.0390631
72377343, 0xBBBB, 0001, 0.0000000
72438292, 0xBBBB, 0002, 0.0390631
72500729, 0xBBBB, 0003, 0.0195315
72563298, 0xBBBB, 0004, 0.0390631
72625743, 0xBBBB, 0005, 0.0390631
72688259, 0xBBBB, 0006, 0.0195315
72750721, 0xBBBB, 0007, 0.0390631
72813280, 0xBBBB, 0008, 0.0195315
72875746, 0xBBBB, 0009, 0.0195315
72938279, 0xBBBB, 0010, 0.0390631
73000722, 0xBBBB, 0011, 0.0195315
73063273, 0xBBBB, 0012, 0.0195315
73125727, 0xBBBB, 0013, 0.0390631
73188247, 0xBBBB, 0014, 0.0390631
73250711, 0xBBBB, 0015, 0.0195315
73313279, 0xBBBB, 0016, 0.0390631
73375725, 0xBBBB, 0017, 0.0390631
73438278, 0xBBBB, 0018, 0.0195315
73500728, 0xBBBB, 0019, 0.0390631
73563289, 0xBBBB, 0020, 0.0390631
73625726, 0xBBBB, 0021, 0.0195315
73688259, 0xBBBB, 0022, 0.0390631
73750704, 0xBBBB, 0023, 0.0195315
73813293, 0xBBBB, 0024, 0.0195315
73875725, 0xBBBB, 0025, 0.0390631
73938290, 0xBBBB, 0026, 0.0390631
74000728, 0xBBBB, 0027, 0.0195315
74063266, 0xBBBB, 0028, 0.0390631
74125712, 0xBBBB, 0029, 0.0390631
74188269, 0xBBBB, 0030, 0.0195315
74250718, 0xBBBB, 0031, 0.0390631
74313252, 0xBBBB, 0032, 0.0390631
74375709, 0xBBBB, 0033, 0.0195315
74438282, 0xBBBB, 0034, 0.0390631
74500733, 0xBBBB, 0035, 0.0390631
74563322, 0xBBBB, 0036, 0.0195315
74625728, 0xBBBB, 0037, 0.0390631
74688248, 0xBBBB, 0038, 0.0390631
74750726, 0xBBBB, 0039, 0.0195315
74813281, 0xBBBB, 0040, 0.0390631
74875727, 0xBBBB, 0041, 0.0390631
74938335, 0xBBBB, 0042, 0.0195315
75000700, 0xBBBB, 0043, 0.0390631
75063273, 0xBBBB, 0044, 0.0390631
75125724, 0xBBBB, 0045, 0.0195315
75188269, 0xBBBB, 0046, 0.0390631
75250735, 0xBBBB, 0047, 0.0390631
75313288, 0xBBBB, 0048, 0.0195315
75375707, 0xBBBB, 0049, 0.0390631
75438280, 0xBBBB, 0050, 0.0390631
75500715, 0xBBBB, 0051, 0.0195315
75563293, 0xBBBB, 0052, 0.0390631
75625721, 0xBBBB, 0053, 0.0390631
75688288, 0xBBBB, 0054, 0.0195315
75750742, 0xBBBB, 0055, 0.0390631
75813262, 0xBBBB, 0056, 0.0390631
75875732, 0xBBBB, 0057, 0.0195315
75938278, 0xBBBB, 0058, 0.0390631
76000709, 0xBBBB, 0059, 0.0195315
76063289, 0xBBBB, 0060, 0.0390631
76125731, 0xBBBB, 0061, 0.0390631
76188258, 0xBBBB, 0062, 0.0195315
76250729, 0xBBBB, 0063, 0.0390631
76313261, 0xBBBB, 0064, 0.0390631
76375715, 0xBBBB, 0065, 0.0195315
76438277, 0xBBBB, 0066, 0.0390631
76500725, 0xBBBB, 0067, 0.0390631
76563278, 0xBBBB, 0068, 0.0195315
76625728, 0xBBBB, 0069, 0.0390631
76688271, 0xBBBB, 0070, 0.0390631
76750741, 0xBBBB, 0071, 0.0195315
76813247, 0xBBBB, 0072, 0.0390631
76875714, 0xBBBB, 0073, 0.0390631
76938283, 0xBBBB, 0074, 0.0195315
77000727, 0xBBBB, 0075, 0.0390631
77063296, 0xBBBB, 0076, 0.0390631
77125726, 0xBBBB, 0077, 0.0195315
77188279, 0xBBBB, 0078, 0.0390631
77250729, 0xBBBB, 0079, 0.0195315
77313255, 0xBBBB, 0080, 0.0195315
77375697, 0xBBBB, 0081, 0.0390631
77438290, 0xBBBB, 0082, 0.0195315
77500721, 0xBBBB, 0083, 0.0390631
77563291, 0xBBBB, 0084, 0.0390631
77625730, 0xBBBB, 0085, 0.0195315
77688265, 0xBBBB, 0086, 0.0390631
77750735, 0xBBBB, 0087, 0.0390631
77813274, 0xBBBB, 0088, 0.0195315
77875720, 0xBBBB, 0089, 0.0390631
77938286, 0xBBBB, 0090, 0.0390631
78000732, 0xBBBB, 0091, 0.0195315
78063277, 0xBBBB, 0092, 0.0390631
78125728, 0xBBBB, 0093, 0.0390631
78188278, 0xBBBB, 0094, 0.0195315
78250729, 0xBBBB, 0095, 0.0390631
78313241, 0xBBBB, 0096, 0.0390631
78375719, 0xBBBB, 0097, 0.0195315
78438281, 0xBBBB, 0098, 0.0390631
78500724, 0xBBBB, 0099, 0.0390631
78563275, 0xBBBB, 0100, 0.0195315
78625700, 0xBBBB, 0101, 0.0390631
78688273, 0xBBBB, 0102, 0.0390631
78750728, 0xBBBB, 0103, 0.0195315
