uptime, sync, seq, adc
87272045, 0xBBBB, 0000, 0.0390631
87272797, 0xBBBB, 0001, 4.9805447
87334228, 0xBBBB, 0002, 0.0195315
87396726, 0xBBBB, 0003, 0.0390631
87459229, 0xBBBB, 0004, 0.0195315
87521725, 0xBBBB, 0005, 0.0390631
87584234, 0xBBBB, 0006, 0.0195315
87646726, 0xBBBB, 0007, 0.0390631
87709231, 0xBBBB, 0008, 0.0195315
87771742, 0xBBBB, 0009, 0.0390631
87834248, 0xBBBB, 0010, 0.0195315
87896745, 0xBBBB, 0011, 0.0390631
87959238, 0xBBBB, 0012, 0.0195315
88021729, 0xBBBB, 0013, 0.0390631
88084236, 0xBBBB, 0014, 0.0195315
88146729, 0xBBBB, 0015, 0.0390631
88209228, 0xBBBB, 0016, 0.0195315
88271742, 0xBBBB, 0017, 0.0390631
88334236, 0xBBBB, 0018, 0.0195315
88396725, 0xBBBB, 0019, 0.0390631
88459229, 0xBBBB, 0020, 0.0390631
88521725, 0xBBBB, 0021, 0.0390631
88584236, 0xBBBB, 0022, 0.0390631
88646731, 0xBBBB, 0023, 0.0195315
88709234, 0xBBBB, 0024, 0.0390631
88771753, 0xBBBB, 0025, 0.0195315
88834252, 0xBBBB, 0026, 0.0390631
88896730, 0xBBBB, 0027, 0.0195315
88959237, 0xBBBB, 0028, 0.0390631
89021729, 0xBBBB, 0029, 0.0195315
89084236, 0xBBBB, 0030, 0.0390631
89146730, 0xBBBB, 0031, 0.0195315
89209228, 0xBBBB, 0032, 0.0390631
89271743, 0xBBBB, 0033, 0.0390631
89334237, 0xBBBB, 0034, 0.0195315
89396726, 0xBBBB, 0035, 0.0390631
89459250, 0xBBBB, 0036, 0.0195315
89521725, 0xBBBB, 0037, 0.0390631
89584246, 0xBBBB, 0038, 0.0195315
89646740, 0xBBBB, 0039, 0.0390631
89709237, 0xBBBB, 0040, 0.0195315
89771759, 0xBBBB, 0041, 0.0390631
89834241, 0xBBBB, 0042, 0.0390631
89896730, 0xBBBB, 0043, 0.0195315
89959238, 0xBBBB, 0044, 0.0390631
90021729, 0xBBBB, 0045, 0.0195315
90084237, 0xBBBB, 0046, 0.0390631
90146730, 0xBBBB, 0047, 0.0390631
90209228, 0xBBBB, 0048, 0.0390631
90271729, 0xBBBB, 0049, 0.0390631
90334241, 0xBBBB, 0050, 0.0390631
90396728, 0xBBBB, 0051, 0.0390631
90459254, 0xBBBB, 0052, 0.0390631
90521736, 0xBBBB, 0053, 0.0390631
90584243, 0xBBBB, 0054, 0.0195315
90646738, 0xBBBB, 0055, 0.0390631
90709242, 0xBBBB, 0056, 0.0195315
90771726, 0xBBBB, 0057, 0.0390631
90834241, 0xBBBB, 0058, 0.0195315
90896733, 0xBBBB, 0059, 0.0390631
90959236, 0xBBBB, 0060, 0.0195315
91021729, 0xBBBB, 0061, 0.0390631
91084237, 0xBBBB, 0062, 0.0195315
91146730, 0xBBBB, 0063, 0.0195315
91209231, 0xBBBB, 0064, 0.0390631
91271729, 0xBBBB, 0065, 0.0195315
91334248, 0xBBBB, 0066, 0.0390631
91396736, 0xBBBB, 0067, 0.0195315
91459239, 0xBBBB, 0068, 0.0390631
91521741, 0xBBBB, 0069, 0.0195315
91584228, 0xBBBB, 0070, 0.0390631
91646726, 0xBBBB, 0071, 0.0195315
