sync, uptime, seq, adc
0xFFFF, 56562146, 0905, 3.2121004
0xFFFF, 56624654, 0906, 3.2120241
0xFFFF, 56687146, 0907, 3.2121767
0xFFFF, 56749647, 0908, 3.2119478
0xFFFF, 56812155, 0909, 3.2122530
0xFFFF, 56874646, 0910, 3.2119478
0xFFFF, 56937157, 0911, 3.2124056
0xFFFF, 56999661, 0912, 3.2119478
0xFFFF, 57062146, 0913, 3.2119478
0xFFFF, 57124658, 0914, 3.2121767
0xFFFF, 57187146, 0915, 3.2120241
0xFFFF, 57249660, 0916, 3.2119478
0xFFFF, 57312146, 0917, 3.2120241
0xFFFF, 57374653, 0918, 3.2119478
0xFFFF, 57437162, 0919, 3.2121767
0xFFFF, 57499646, 0920, 3.2120241
0xFFFF, 57562165, 0921, 3.2118715
0xFFFF, 57624646, 0922, 3.2112612
0xFFFF, 57687154, 0923, 3.2117952
0xFFFF, 57749646, 0924, 3.2120241
0xFFFF, 57812146, 0925, 3.2119478
0xFFFF, 57874758, 0926, 3.2119478
0xFFFF, 57937146, 0927, 3.2119478
0xFFFF, 57999657, 0928, 3.2119478
0xFFFF, 58062146, 0929, 3.2119478
0xFFFF, 58124646, 0930, 3.2117189
0xFFFF, 58187166, 0931, 3.2119478
0xFFFF, 58312154, 0933, 3.2121004
0xFFFF, 58374646, 0934, 3.2121767
0xFFFF, 58437161, 0935, 3.2117952
0xFFFF, 58499663, 0936, 3.2118715
0xFFFF, 58562146, 0937, 3.2120241
0xFFFF, 58624658, 0938, 3.2118715
0xFFFF, 58687146, 0939, 3.2118715
0xFFFF, 58749652, 0940, 3.2120241
0xFFFF, 58812166, 0941, 3.2121767
0xFFFF, 58874646, 0942, 3.2119478
0xFFFF, 58937155, 0943, 3.2119478
0xFFFF, 58999661, 0944, 3.2119478
0xFFFF, 59062157, 0945, 3.2120241
0xFFFF, 59124663, 0946, 3.2119478
0xFFFF, 59187146, 0947, 3.2120241
0xFFFF, 59249658, 0948, 3.2121767
0xFFFF, 59312146, 0949, 3.2120241
0xFFFF, 59374671, 0950, 3.2120241
0xFFFF, 59437167, 0951, 3.2119478
0xFFFF, 59499646, 0952, 3.2118715
0xFFFF, 59624646, 0954, 3.2116426
0xFFFF, 59687157, 0955, 3.2119478
0xFFFF, 59749654, 0956, 3.2121767
0xFFFF, 59812146, 0957, 3.2124056
0xFFFF, 59874657, 0958, 3.2120241
0xFFFF, 59937146, 0959, 3.2117952
0xFFFF, 59999655, 0960, 3.2117952
0xFFFF, 60062155, 0961, 3.2121767
0xFFFF, 60124654, 0962, 3.2118715
0xFFFF, 60187155, 0963, 3.2118715
0xFFFF, 60249646, 0964, 3.2121004
0xFFFF, 60312157, 0965, 3.2119478
0xFFFF, 60374669, 0966, 3.2119478
0xFFFF, 60437155, 0967, 3.2120241
0xFFFF, 60499646, 0968, 3.2121767
0xFFFF, 60562146, 0969, 3.2124056
0xFFFF, 60624655, 0970, 3.2123293
0xFFFF, 60686848, 0000, 4.2228580
0xFFFF, 60749673, 0972, 3.2119478
0xFFFF, 60812146, 0973, 3.2118715
0xFFFF, 60874646, 0974, 3.2119478
0xFFFF, 60937157, 0975, 3.2119478
0xFFFF, 60999646, 0976, 3.2119478
0xFFFF, 61062154, 0977, 3.2121767
0xFFFF, 61124646, 0978, 3.2120241
0xFFFF, 61187146, 0979, 3.2118715
0xFFFF, 61249656, 0980, 3.2118715
0xFFFF, 61312155, 0981, 3.2121004
0xFFFF, 61374680, 0982, 3.2121004
0xFFFF, 61437146, 0983, 3.2121767
0xFFFF, 61499651, 0984, 3.2118715
0xFFFF, 61562158, 0985, 3.2121004
0xFFFF, 61624646, 0986, 3.2119478
0xFFFF, 61687155, 0987, 3.2121004
0xFFFF, 61749661, 0988, 3.2119478
0xFFFF, 61812157, 0989, 3.2119478
0xFFFF, 61874646, 0990, 3.2118715
0xFFFF, 61937146, 0991, 3.2118715
0xFFFF, 61999658, 0992, 3.2119478
0xFFFF, 62062146, 0993, 3.2121004
0xFFFF, 62124654, 0994, 3.2119478
0xFFFF, 62187146, 0995, 3.2119478
0xFFFF, 62249646, 0996, 3.2120241
0xFFFF, 62312155, 0997, 3.2122530
0xFFFF, 62374661, 0998, 3.2118715
0xFFFF, 62437157, 0999, 3.2118715
0xFFFF, 62499646, 1000, 3.2117952
0xFFFF, 62562146, 1001, 3.2121767
0xFFFF, 62624658, 1002, 3.2119478
0xFFFF, 62687146, 1003, 3.2121004
0xFFFF, 62749655, 1004, 3.2118715
0xFFFF, 62812146, 1005, 3.2121004
0xFFFF, 62874654, 1006, 3.2119478
0xFFFF, 62937156, 1007, 3.2121767
0xFFFF, 62999662, 1008, 3.2119478
0xFFFF, 63062158, 1009, 3.2122530
0xFFFF, 63124646, 1010, 3.2120241
0xFFFF, 63187155, 1011, 3.2117189
0xFFFF, 63249646, 1012, 3.2122530
0xFFFF, 63312146, 1013, 3.2118715
0xFFFF, 63374670, 1014, 3.2119478
0xFFFF, 63437146, 1015, 3.2119478
0xFFFF, 63499657, 1016, 3.2119478
0xFFFF, 63562146, 1017, 3.2121004
0xFFFF, 63624646, 1018, 3.2117952
0xFFFF, 63687158, 1019, 3.2117952
0xFFFF, 63749647, 1020, 3.2117952
0xFFFF, 63812154, 1021, 3.2119478
0xFFFF, 63874646, 1022, 3.2118715
0xFFFF, 63937146, 1023, 3.2119478
0xFFFF, 63999664, 1024, 3.2121767
0xFFFF, 64062146, 1025, 3.2121767
0xFFFF, 64124658, 1026, 3.2118715
0xFFFF, 64187146, 1027, 3.2119478
0xFFFF, 119800320, 0000, 4.2228580
0xFFFF, 64312158, 1029, 3.2119478
0xFFFF, 64374646, 1030, 3.2119478
0xFFFF, 64437155, 1031, 3.2120241
0xFFFF, 64499646, 1032, 3.2119478
0xFFFF, 64562157, 1033, 3.2120241
0xFFFF, 64624646, 1034, 3.2123293
