uptime, sync, seq, adc
008514, 0xFFFF, 0000, 3.2301061
071034, 0xFFFF, 0001, 3.2291905
133514, 0xFFFF, 0002, 3.2291142
196031, 0xFFFF, 0003, 3.2290379
258514, 0xFFFF, 0004, 3.2291905
321019, 0xFFFF, 0005, 3.2291142
383523, 0xFFFF, 0006, 3.2291142
446019, 0xFFFF, 0007, 3.2290379
508525, 0xFFFF, 0008, 3.2291142
571020, 0xFFFF, 0009, 3.2290379
633518, 0xFFFF, 0010, 3.2290379
696031, 0xFFFF, 0011, 3.2290379
758514, 0xFFFF, 0012, 3.2290379
821030, 0xFFFF, 0013, 3.2290379
883514, 0xFFFF, 0014, 3.2289616
946032, 0xFFFF, 0015, 3.2290379
1008523, 0xFFFF, 0016, 3.2291142
1071020, 0xFFFF, 0017, 3.2291142
1133525, 0xFFFF, 0018, 3.2289616
1196019, 0xFFFF, 0019, 3.2290379
1258522, 0xFFFF, 0020, 3.2291142
1321020, 0xFFFF, 0021, 3.2287327
1383514, 0xFFFF, 0022, 3.2291142
1446031, 0xFFFF, 0023, 3.2291905
1508514, 0xFFFF, 0024, 3.2291905
1571033, 0xFFFF, 0025, 3.2291142
1633514, 0xFFFF, 0026, 3.2289616
1696019, 0xFFFF, 0027, 3.2291142
1758525, 0xFFFF, 0028, 3.2291905
1821019, 0xFFFF, 0029, 3.2289616
1883522, 0xFFFF, 0030, 3.2289616
1946020, 0xFFFF, 0031, 3.2290379
2008520, 0xFFFF, 0032, 3.2289616
2071029, 0xFFFF, 0033, 3.2291142
2133514, 0xFFFF, 0034, 3.2289616
2196033, 0xFFFF, 0035, 3.2292668
2258514, 0xFFFF, 0036, 3.2291142
2321031, 0xFFFF, 0037, 3.2287327
2383526, 0xFFFF, 0038, 3.2288853
2446020, 0xFFFF, 0039, 3.2290379
2508523, 0xFFFF, 0040, 3.2290379
2571020, 0xFFFF, 0041, 3.2289616
2633525, 0xFFFF, 0042, 3.2287327
2696020, 0xFFFF, 0043, 3.2289616
2758514, 0xFFFF, 0044, 3.2288853
2821034, 0xFFFF, 0045, 3.2289616
2883514, 0xFFFF, 0046, 3.2292668
2946030, 0xFFFF, 0047, 3.2290379
3008514, 0xFFFF, 0048, 3.2288090
3071020, 0xFFFF, 0049, 3.2289616
3133523, 0xFFFF, 0050, 3.2291905
3196019, 0xFFFF, 0051, 3.2291142
3258525, 0xFFFF, 0052, 3.2289616
3321020, 0xFFFF, 0053, 3.2289616
3383518, 0xFFFF, 0054, 3.2291142
3446031, 0xFFFF, 0055, 3.2291142
3508514, 0xFFFF, 0056, 3.2288853
3571030, 0xFFFF, 0057, 3.2290379
3633514, 0xFFFF, 0058, 3.2291905
3696033, 0xFFFF, 0059, 3.2291905
3758523, 0xFFFF, 0060, 3.2288853
3821020, 0xFFFF, 0061, 3.2288853
3883525, 0xFFFF, 0062, 3.2291905
3946020, 0xFFFF, 0063, 3.2289616
4008523, 0xFFFF, 0064, 3.2288853
4071019, 0xFFFF, 0065, 3.2289616
4133514, 0xFFFF, 0066, 3.2289616
4196031, 0xFFFF, 0067, 3.2291905
4258514, 0xFFFF, 0068, 3.2287327
4321033, 0xFFFF, 0069, 3.2291905
4383514, 0xFFFF, 0070, 3.2290379
4446020, 0xFFFF, 0071, 3.2291142
4508525, 0xFFFF, 0072, 3.2289616
4571020, 0xFFFF, 0073, 3.2293431
4633522, 0xFFFF, 0074, 3.2290379
4696020, 0xFFFF, 0075, 3.2291142
4758520, 0xFFFF, 0076, 3.2288853
4821029, 0xFFFF, 0077, 3.2293431
4883514, 0xFFFF, 0078, 3.2289616
4946033, 0xFFFF, 0079, 3.2290379
5008514, 0xFFFF, 0080, 3.2289616
5071030, 0xFFFF, 0081, 3.2294194
5133526, 0xFFFF, 0082, 3.2291142
5196020, 0xFFFF, 0083, 3.2292668
5258522, 0xFFFF, 0084, 3.2289616
5321020, 0xFFFF, 0085, 3.2291905
5383525, 0xFFFF, 0086, 3.2290379
5446019, 0xFFFF, 0087, 3.2289616
5508514, 0xFFFF, 0088, 3.2289616
5571034, 0xFFFF, 0089, 3.2291142
5633514, 0xFFFF, 0090, 3.2289616
5696031, 0xFFFF, 0091, 3.2288090
5758514, 0xFFFF, 0092, 3.2291142
5821020, 0xFFFF, 0093, 3.2290379
5883523, 0xFFFF, 0094, 3.2290379
5946020, 0xFFFF, 0095, 3.2291142
6008531, 0xFFFF, 0096, 3.2289616
6071020, 0xFFFF, 0097, 3.2291142
6133518, 0xFFFF, 0098, 3.2291142
6196031, 0xFFFF, 0099, 3.2291905
6258514, 0xFFFF, 0100, 3.2291142
