uptime, sync, seq, adc
000408, 0xFFFF, 0000, 0.0000000
062121, 0xFFFF, 0001, 0.0000000
124629, 0xFFFF, 0002, 3.2327764
187121, 0xFFFF, 0003, 3.2326238
249621, 0xFFFF, 0004, 3.2407874
312139, 0xFFFF, 0005, 3.2176699
374621, 0xFFFF, 0006, 3.2326238
437128, 0xFFFF, 0007, 3.2326238
499621, 0xFFFF, 0008, 3.2392615
562121, 0xFFFF, 0009, 3.2182803
624637, 0xFFFF, 0010, 3.2326238
687121, 0xFFFF, 0011, 3.2325475
749631, 0xFFFF, 0012, 3.2362097
812121, 0xFFFF, 0013, 3.2217136
874621, 0xFFFF, 0014, 3.2324712
937140, 0xFFFF, 0015, 3.2323949
999621, 0xFFFF, 0016, 3.2322423
1062128, 0xFFFF, 0017, 3.2294957
1124621, 0xFFFF, 0018, 3.2326238
1187121, 0xFFFF, 0019, 3.2325475
1249637, 0xFFFF, 0020, 3.2301823
1312121, 0xFFFF, 0021, 3.2340734
1374630, 0xFFFF, 0022, 3.2327001
1437121, 0xFFFF, 0023, 3.2324712
1499627, 0xFFFF, 0024, 3.2303349
1562140, 0xFFFF, 0025, 3.2320897
1624621, 0xFFFF, 0026, 3.2324712
1687128, 0xFFFF, 0027, 3.2324712
1749621, 0xFFFF, 0028, 3.2309453
1812131, 0xFFFF, 0029, 3.2317082
1874630, 0xFFFF, 0030, 3.2324712
1937121, 0xFFFF, 0031, 3.2323949
1999631, 0xFFFF, 0032, 3.2332341
2062121, 0xFFFF, 0033, 3.2325475
2124628, 0xFFFF, 0034, 3.2323186
2187130, 0xFFFF, 0035, 3.2327764
2249621, 0xFFFF, 0036, 3.2372778
2312128, 0xFFFF, 0037, 3.2327764
2374621, 0xFFFF, 0038, 3.2323949
2437131, 0xFFFF, 0039, 3.2327001
2499621, 0xFFFF, 0040, 3.2408637
2562121, 0xFFFF, 0041, 3.2325475
2624631, 0xFFFF, 0042, 3.2324712
2687121, 0xFFFF, 0043, 3.2321660
2749629, 0xFFFF, 0044, 3.2431525
2812121, 0xFFFF, 0045, 3.2321660
2874630, 0xFFFF, 0046, 3.2323186
2937121, 0xFFFF, 0047, 3.2325475
2999621, 0xFFFF, 0048, 3.2402533
3062131, 0xFFFF, 0049, 3.2322423
3124621, 0xFFFF, 0050, 3.2324712
3187129, 0xFFFF, 0051, 3.2325475
3249621, 0xFFFF, 0052, 3.2346838
3312121, 0xFFFF, 0053, 3.2321660
3374628, 0xFFFF, 0054, 3.2320134
3437121, 0xFFFF, 0055, 3.2327001
3499630, 0xFFFF, 0056, 3.2311742
3562121, 0xFFFF, 0057, 3.2323186
3624621, 0xFFFF, 0058, 3.2323949
3687131, 0xFFFF, 0059, 3.2332341
