sync, uptime, seq, adc
0xFFFF, 001066, 0000, 0.0000000
0xFFFF, 062155, 0001, 5.0000000
0xFFFF, 125452, 0002, 3.2165255
0xFFFF, 187155, 0003, 3.2166018
0xFFFF, 249668, 0004, 3.2165255
0xFFFF, 312158, 0005, 3.2164492
0xFFFF, 374658, 0006, 3.2164492
0xFFFF, 437157, 0007, 3.2163729
0xFFFF, 499658, 0008, 3.2164492
0xFFFF, 562159, 0009, 3.2162966
0xFFFF, 625464, 0010, 3.2162966
0xFFFF, 687146, 0011, 3.2165255
0xFFFF, 749646, 0012, 3.2162966
0xFFFF, 812147, 0013, 3.2164492
0xFFFF, 874656, 0014, 3.2164492
0xFFFF, 937155, 0015, 3.2166018
0xFFFF, 999655, 0016, 3.2164492
0xFFFF, 1062156, 0017, 3.2162966
0xFFFF, 1125442, 0018, 3.2164492
0xFFFF, 1187177, 0019, 3.2162966
0xFFFF, 1249646, 0020, 3.2163729
0xFFFF, 1312157, 0021, 3.2163729
0xFFFF, 1374657, 0022, 3.2164492
0xFFFF, 1437157, 0023, 3.2166018
0xFFFF, 1499668, 0024, 3.2166018
0xFFFF, 1562157, 0025, 3.2163729
0xFFFF, 1625457, 0026, 3.2164492
0xFFFF, 1687146, 0027, 3.2162966
0xFFFF, 1749646, 0028, 3.2166018
0xFFFF, 1812147, 0029, 3.2163729
0xFFFF, 1874646, 0030, 3.2162203
0xFFFF, 1937146, 0031, 3.2165255
0xFFFF, 1999655, 0032, 3.2166018
0xFFFF, 2062155, 0033, 3.2163729
0xFFFF, 2125439, 0034, 3.2163729
0xFFFF, 2187156, 0035, 3.2162203
0xFFFF, 2249655, 0036, 3.2166781
0xFFFF, 2312158, 0037, 3.2164492
0xFFFF, 2374657, 0038, 3.2162966
0xFFFF, 2437158, 0039, 3.2164492
0xFFFF, 2499659, 0040, 3.2162966
0xFFFF, 2562157, 0041, 3.2162966
0xFFFF, 2625456, 0042, 3.2165255
0xFFFF, 2687146, 0043, 3.2162966
0xFFFF, 2749646, 0044, 3.2166018
0xFFFF, 2812155, 0045, 3.2162966
0xFFFF, 2874646, 0046, 3.2161440
0xFFFF, 2937146, 0047, 3.2162203
0xFFFF, 2999655, 0048, 3.2162966
0xFFFF, 3062154, 0049, 3.2162966
0xFFFF, 3125442, 0050, 3.2163729
0xFFFF, 3187155, 0051, 3.2162203
0xFFFF, 3249654, 0052, 3.2165255
0xFFFF, 3312147, 0053, 3.2162966
0xFFFF, 3374657, 0054, 3.2164492
0xFFFF, 3437166, 0055, 3.2164492
0xFFFF, 3499658, 0056, 3.2163729
0xFFFF, 3562157, 0057, 3.2162966
0xFFFF, 3625468, 0058, 3.2164492
0xFFFF, 3687146, 0059, 3.2161440
0xFFFF, 3749654, 0060, 3.2166018
0xFFFF, 3812146, 0061, 3.2164492
0xFFFF, 3874646, 0062, 3.2163729
0xFFFF, 3937146, 0063, 3.2164492
0xFFFF, 3999646, 0064, 3.2163729
0xFFFF, 4062164, 0065, 3.2163729
0xFFFF, 4125458, 0066, 3.2163729
0xFFFF, 4187156, 0067, 3.2163729
0xFFFF, 4249654, 0068, 3.2165255
0xFFFF, 4312155, 0069, 3.2163729
0xFFFF, 4374666, 0070, 3.2163729
0xFFFF, 4437157, 0071, 3.2164492
0xFFFF, 4499657, 0072, 3.2162966
0xFFFF, 4562157, 0073, 3.2165255
0xFFFF, 4625437, 0074, 3.2163729
0xFFFF, 4687157, 0075, 3.2163729
0xFFFF, 4749646, 0076, 3.2164492
0xFFFF, 4812146, 0077, 3.2163729
0xFFFF, 4874646, 0078, 3.2165255
0xFFFF, 4937146, 0079, 3.2164492
0xFFFF, 4999656, 0080, 3.2164492
0xFFFF, 5062155, 0081, 3.2165255
0xFFFF, 5125451, 0082, 3.2162966
0xFFFF, 5187155, 0083, 3.2162966
0xFFFF, 5249655, 0084, 3.2163729
0xFFFF, 5312164, 0085, 3.2164492
0xFFFF, 5374646, 0086, 3.2162966
0xFFFF, 5437157, 0087, 3.2163729
0xFFFF, 5499658, 0088, 3.2163729
0xFFFF, 5562157, 0089, 3.2165255
0xFFFF, 5625448, 0090, 3.2163729
0xFFFF, 5687158, 0091, 3.2164492
0xFFFF, 5749646, 0092, 3.2165255
0xFFFF, 5812147, 0093, 3.2163729
0xFFFF, 5874646, 0094, 3.2165255
0xFFFF, 5937146, 0095, 3.2165255
0xFFFF, 5999646, 0096, 3.2162966
0xFFFF, 6062146, 0097, 3.2165255
0xFFFF, 6125454, 0098, 3.2162966
0xFFFF, 6187155, 0099, 3.2161440
0xFFFF, 6249655, 0100, 3.2165255
0xFFFF, 6312155, 0101, 3.2164492
0xFFFF, 6374655, 0102, 3.2166018
0xFFFF, 6437157, 0103, 3.2164492
0xFFFF, 6499658, 0104, 3.2164492
0xFFFF, 6562158, 0105, 3.2165255
0xFFFF, 6625462, 0106, 3.2163729
0xFFFF, 6687158, 0107, 3.2162966
0xFFFF, 6749647, 0108, 3.2166018
0xFFFF, 6812146, 0109, 3.2162966
0xFFFF, 6874646, 0110, 3.2166781
0xFFFF, 6937146, 0111, 3.2164492
0xFFFF, 6999646, 0112, 3.2163729
0xFFFF, 7062146, 0113, 3.2164492
