uptime, sync, seq, adc
000000, 0xFFFF, 0000, 0.0000000
062116, 0xFFFF, 0001, 0.0000000
124616, 0xFFFF, 0002, 0.0502785
187127, 0xFFFF, 0003, 0.0865949
250758, 0xFFFF, 0004, 0.0668345
312125, 0xFFFF, 0005, 0.0560769
374616, 0xFFFF, 0006, 0.0694285
437117, 0xFFFF, 0007, 0.0397498
499624, 0xFFFF, 0008, 0.0630198
562116, 0xFFFF, 0009, 0.0746166
624628, 0xFFFF, 0010, 0.0464637
687116, 0xFFFF, 0011, 0.0811017
750753, 0xFFFF, 0012, 0.0524910
812127, 0xFFFF, 0013, 0.0579080
874616, 0xFFFF, 0014, 0.0511177
937124, 0xFFFF, 0015, 0.0673686
999616, 0xFFFF, 0016, 0.0447089
1062127, 0xFFFF, 0017, 0.0770581
1124616, 0xFFFF, 0018, 0.0415045
1187116, 0xFFFF, 0019, 0.0617990
1250772, 0xFFFF, 0020, 0.0563821
1312116, 0xFFFF, 0021, 0.0597391
1374624, 0xFFFF, 0022, 0.0531777
1437116, 0xFFFF, 0023, 0.0581369
1499616, 0xFFFF, 0024, 0.0459297
1562124, 0xFFFF, 0025, 0.0729381
1624616, 0xFFFF, 0026, 0.0530251
1687127, 0xFFFF, 0027, 0.0659190
1750763, 0xFFFF, 0028, 0.0521096
1812116, 0xFFFF, 0029, 0.0631724
1874627, 0xFFFF, 0030, 0.0514229
1937116, 0xFFFF, 0031, 0.0634012
1999625, 0xFFFF, 0032, 0.0432593
2062116, 0xFFFF, 0033, 0.0722515
2124624, 0xFFFF, 0034, 0.0617990
2187125, 0xFFFF, 0035, 0.0622568
2250776, 0xFFFF, 0036, 0.0501259
2312127, 0xFFFF, 0037, 0.0704204
2374616, 0xFFFF, 0038, 0.0555428
2437124, 0xFFFF, 0039, 0.0425727
2499627, 0xFFFF, 0040, 0.0731670
2562116, 0xFFFF, 0041, 0.0535592
2624625, 0xFFFF, 0042, 0.0420386
2687116, 0xFFFF, 0043, 0.0578317
2750756, 0xFFFF, 0044, 0.0483711
2812116, 0xFFFF, 0045, 0.0614939
2874616, 0xFFFF, 0046, 0.0580606
2937127, 0xFFFF, 0047, 0.0569162
2999616, 0xFFFF, 0048, 0.0345617
3062124, 0xFFFF, 0049, 0.0678264
3124616, 0xFFFF, 0050, 0.0536355
3187118, 0xFFFF, 0051, 0.0608072
3250750, 0xFFFF, 0052, 0.0531777
3312116, 0xFFFF, 0053, 0.0620279
3374627, 0xFFFF, 0054, 0.0533303
3437116, 0xFFFF, 0055, 0.0614939
3499622, 0xFFFF, 0056, 0.0350195
3562127, 0xFFFF, 0057, 0.0606546
3624616, 0xFFFF, 0058, 0.0562295
3687125, 0xFFFF, 0059, 0.0537881
3750780, 0xFFFF, 0060, 0.0607309
3812127, 0xFFFF, 0061, 0.0492103
3874616, 0xFFFF, 0062, 0.0611124
3937116, 0xFFFF, 0063, 0.0643168
3999627, 0xFFFF, 0064, 0.0613413
4062116, 0xFFFF, 0065, 0.0710307
4124624, 0xFFFF, 0066, 0.0640116
4187116, 0xFFFF, 0067, 0.0652323
4250761, 0xFFFF, 0068, 0.0505074
4312125, 0xFFFF, 0069, 0.0341039
4374616, 0xFFFF, 0070, 0.0354009
4437127, 0xFFFF, 0071, 0.0588235
4499616, 0xFFFF, 0072, 0.0669871
4562116, 0xFFFF, 0073, 0.0720989
4624627, 0xFFFF, 0074, 0.0514992
4687116, 0xFFFF, 0075, 0.0659953
4750767, 0xFFFF, 0076, 0.0616464
4812116, 0xFFFF, 0077, 0.0637064
4874624, 0xFFFF, 0078, 0.0695048
4937125, 0xFFFF, 0079, 0.0579843
4999616, 0xFFFF, 0080, 0.0484474
