uptime, sync, seq, adc
000000, 0xBBBB, 0000, 0.0000000
062483, 0xBBBB, 0001, 3.2031739
124996, 0xBBBB, 0002, 3.2031739
187456, 0xBBBB, 0003, 3.2031739
250009, 0xBBBB, 0004, 3.2031739
312450, 0xBBBB, 0005, 3.2227054
374990, 0xBBBB, 0006, 3.2031739
437494, 0xBBBB, 0007, 3.2031739
499971, 0xBBBB, 0008, 3.2031739
562509, 0xBBBB, 0009, 3.2031739
624950, 0xBBBB, 0010, 3.2031739
687488, 0xBBBB, 0011, 3.2031739
749997, 0xBBBB, 0012, 3.2031739
812461, 0xBBBB, 0013, 3.2031739
875000, 0xBBBB, 0014, 3.2031739
937470, 0xBBBB, 0015, 3.2031739
1000000, 0xBBBB, 0016, 3.2031739
1062493, 0xBBBB, 0017, 3.2031739
1124976, 0xBBBB, 0018, 3.2031739
1187499, 0xBBBB, 0019, 3.2031739
1249970, 0xBBBB, 0020, 3.2031739
1312497, 0xBBBB, 0021, 3.2031739
1374997, 0xBBBB, 0022, 3.2031739
1437486, 0xBBBB, 0023, 3.2031739
1499999, 0xBBBB, 0024, 3.2031739
1562452, 0xBBBB, 0025, 3.2031739
1625011, 0xBBBB, 0026, 3.2031739
1687495, 0xBBBB, 0027, 3.2031739
1749987, 0xBBBB, 0028, 3.2031739
1812502, 0xBBBB, 0029, 3.2031739
1874972, 0xBBBB, 0030, 3.2031739
1937507, 0xBBBB, 0031, 3.2031739
1999977, 0xBBBB, 0032, 3.2031739
2062492, 0xBBBB, 0033, 3.2031739
2124998, 0xBBBB, 0034, 3.2031739
2187459, 0xBBBB, 0035, 3.2031739
2250015, 0xBBBB, 0036, 3.2031739
2312477, 0xBBBB, 0037, 3.2227054
2374998, 0xBBBB, 0038, 3.2031739
2437499, 0xBBBB, 0039, 3.2031739
2499963, 0xBBBB, 0040, 3.2031739
2562500, 0xBBBB, 0041, 3.2031739
2624976, 0xBBBB, 0042, 3.2031739
2687500, 0xBBBB, 0043, 3.2031739
2750000, 0xBBBB, 0044, 3.2031739
2812482, 0xBBBB, 0045, 3.2031739
2875007, 0xBBBB, 0046, 3.2031739
