sync, uptime, seq, adc
0xFFFF, 12374664, 0198, 3.2107271
0xFFFF, 12437164, 0199, 3.2109560
0xFFFF, 12499663, 0200, 3.2105745
0xFFFF, 12562164, 0201, 3.2108034
0xFFFF, 12624654, 0202, 3.2106508
0xFFFF, 12687200, 0203, 3.2101167
0xFFFF, 12749653, 0204, 3.2105745
0xFFFF, 12812165, 0205, 3.2105745
0xFFFF, 12874653, 0206, 3.2106508
0xFFFF, 12937153, 0207, 3.2105745
0xFFFF, 12999665, 0208, 3.2105745
0xFFFF, 13062222, 0209, 3.2106508
0xFFFF, 13124662, 0210, 3.2107271
0xFFFF, 13187153, 0211, 3.2105745
0xFFFF, 13249653, 0212, 3.2106508
0xFFFF, 13312163, 0213, 3.2107271
0xFFFF, 13374653, 0214, 3.2108797
0xFFFF, 13437210, 0215, 3.2105745
0xFFFF, 13499654, 0216, 3.2105745
0xFFFF, 13562155, 0217, 3.2106508
0xFFFF, 13624665, 0218, 3.2109560
0xFFFF, 13687153, 0219, 3.2105745
0xFFFF, 13749668, 0220, 3.2105745
0xFFFF, 13812213, 0221, 3.2104982
0xFFFF, 13874664, 0222, 3.2109560
0xFFFF, 13937162, 0223, 3.2106508
0xFFFF, 13999654, 0224, 3.2105745
0xFFFF, 14062172, 0225, 3.2106508
0xFFFF, 14124654, 0226, 3.2104982
0xFFFF, 14187199, 0227, 3.2105745
0xFFFF, 14249653, 0228, 3.2108797
0xFFFF, 14312154, 0229, 3.2106508
0xFFFF, 14374670, 0230, 3.2104982
0xFFFF, 14437153, 0231, 3.2105745
0xFFFF, 14499665, 0232, 3.2105745
0xFFFF, 14562207, 0233, 3.2107271
0xFFFF, 14624654, 0234, 3.2105745
0xFFFF, 14687173, 0235, 3.2105745
0xFFFF, 14749653, 0236, 3.2104982
0xFFFF, 14812163, 0237, 3.2106508
0xFFFF, 14874653, 0238, 3.2104219
0xFFFF, 14937203, 0239, 3.2105745
0xFFFF, 14999671, 0240, 3.2107271
0xFFFF, 15062153, 0241, 3.2109560
0xFFFF, 15124665, 0242, 3.2105745
0xFFFF, 15187153, 0243, 3.2104982
0xFFFF, 15249661, 0244, 3.2107271
0xFFFF, 15312212, 0245, 3.2109560
