sync, uptime, seq, adc
0xFFFF, 27124663, 0434, 3.2169070
0xFFFF, 27187163, 0435, 3.2168307
0xFFFF, 27249664, 0436, 3.2167544
0xFFFF, 27312163, 0437, 3.2168307
0xFFFF, 27374683, 0438, 3.2169070
0xFFFF, 27437173, 0439, 3.2168307
0xFFFF, 27499673, 0440, 3.2168307
0xFFFF, 27562173, 0441, 3.2168307
0xFFFF, 27624672, 0442, 3.2169833
0xFFFF, 27687190, 0443, 3.2169070
0xFFFF, 27749675, 0444, 3.2168307
0xFFFF, 27812175, 0445, 3.2163729
0xFFFF, 27874675, 0446, 3.2169070
0xFFFF, 27937175, 0447, 3.2168307
0xFFFF, 27999685, 0448, 3.2168307
0xFFFF, 28062164, 0449, 3.2168307
0xFFFF, 28124663, 0450, 3.2170596
0xFFFF, 28187163, 0451, 3.2168307
0xFFFF, 28249664, 0452, 3.2168307
0xFFFF, 28312174, 0453, 3.2169070
0xFFFF, 28374663, 0454, 3.2169833
0xFFFF, 28437173, 0455, 3.2169070
0xFFFF, 28499673, 0456, 3.2168307
0xFFFF, 28562173, 0457, 3.2169833
0xFFFF, 28624683, 0458, 3.2168307
0xFFFF, 28687172, 0459, 3.2169070
0xFFFF, 28749675, 0460, 3.2167544
0xFFFF, 28812175, 0461, 3.2167544
0xFFFF, 28874675, 0462, 3.2169070
0xFFFF, 28937186, 0463, 3.2169070
0xFFFF, 28999674, 0464, 3.2166781
0xFFFF, 29062171, 0465, 3.2168307
0xFFFF, 29124664, 0466, 3.2168307
0xFFFF, 29187163, 0467, 3.2169070
0xFFFF, 29249664, 0468, 3.2168307
0xFFFF, 29312163, 0469, 3.2169833
0xFFFF, 29374663, 0470, 3.2167544
0xFFFF, 29437173, 0471, 3.2166018
0xFFFF, 29499673, 0472, 3.2169070
0xFFFF, 29562173, 0473, 3.2169070
0xFFFF, 29624676, 0474, 3.2169833
0xFFFF, 29687172, 0475, 3.2167544
0xFFFF, 29749667, 0476, 3.2169070
0xFFFF, 29812175, 0477, 3.2167544
0xFFFF, 29874675, 0478, 3.2168307
0xFFFF, 29937183, 0479, 3.2169070
0xFFFF, 29999674, 0480, 3.2169070
0xFFFF, 30062175, 0481, 3.2169070
0xFFFF, 30124664, 0482, 3.2168307
0xFFFF, 30187163, 0483, 3.2170596
0xFFFF, 30249672, 0484, 3.2168307
0xFFFF, 30312163, 0485, 3.2167544
0xFFFF, 30374663, 0486, 3.2167544
0xFFFF, 30437164, 0487, 3.2169070
0xFFFF, 30499672, 0488, 3.2169070
0xFFFF, 30562181, 0489, 3.2169070
0xFFFF, 30624672, 0490, 3.2170596
0xFFFF, 30687172, 0491, 3.2169070
0xFFFF, 30749673, 0492, 3.2169833
0xFFFF, 30812174, 0493, 3.2171359
0xFFFF, 30874683, 0494, 3.2168307
0xFFFF, 30937175, 0495, 3.2169070
0xFFFF, 30999675, 0496, 3.2167544
0xFFFF, 31062175, 0497, 3.2168307
0xFFFF, 31124669, 0498, 3.2170596
0xFFFF, 31187172, 0499, 3.2164492
0xFFFF, 31249664, 0500, 3.2169833
0xFFFF, 31312163, 0501, 3.2169070
0xFFFF, 31374663, 0502, 3.2168307
0xFFFF, 31437164, 0503, 3.2171359
0xFFFF, 31499681, 0504, 3.2168307
0xFFFF, 31562173, 0505, 3.2169833
0xFFFF, 31624673, 0506, 3.2166781
0xFFFF, 31687172, 0507, 3.2168307
0xFFFF, 31749673, 0508, 3.2169070
0xFFFF, 31812188, 0509, 3.2167544
0xFFFF, 31874675, 0510, 3.2169070
0xFFFF, 31937176, 0511, 3.2168307
0xFFFF, 31999675, 0512, 3.2168307
0xFFFF, 32062175, 0513, 3.2168307
0xFFFF, 32124684, 0514, 3.2168307
0xFFFF, 32187163, 0515, 3.2167544
0xFFFF, 32249664, 0516, 3.2169070
0xFFFF, 32312163, 0517, 3.2169070
0xFFFF, 32374663, 0518, 3.2166781
0xFFFF, 32437173, 0519, 3.2169070
0xFFFF, 32499663, 0520, 3.2168307
0xFFFF, 32562173, 0521, 3.2167544
0xFFFF, 32624673, 0522, 3.2170596
0xFFFF, 32687172, 0523, 3.2168307
0xFFFF, 32749681, 0524, 3.2167544
0xFFFF, 32812172, 0525, 3.2168307
0xFFFF, 32874674, 0526, 3.2169070
0xFFFF, 32937175, 0527, 3.2166018
0xFFFF, 32999675, 0528, 3.2168307
0xFFFF, 33062184, 0529, 3.2168307
0xFFFF, 33124674, 0530, 3.2167544
0xFFFF, 33187170, 0531, 3.2169070
0xFFFF, 33249664, 0532, 3.2166781
0xFFFF, 33312163, 0533, 3.2168307
0xFFFF, 33374663, 0534, 3.2167544
0xFFFF, 33437164, 0535, 3.2168307
0xFFFF, 33499663, 0536, 3.2167544
0xFFFF, 33562173, 0537, 3.2168307
0xFFFF, 33624673, 0538, 3.2168307
0xFFFF, 33687173, 0539, 3.2170596
0xFFFF, 33749673, 0540, 3.2168307
0xFFFF, 33812172, 0541, 3.2168307
0xFFFF, 33874667, 0542, 3.2169833
0xFFFF, 33937176, 0543, 3.2168307
0xFFFF, 33999674, 0544, 3.2168307
0xFFFF, 34062176, 0545, 3.2168307
0xFFFF, 34124674, 0546, 3.2168307
0xFFFF, 34187174, 0547, 3.2169833
0xFFFF, 34249664, 0548, 3.2168307
0xFFFF, 34312164, 0549, 3.2167544
0xFFFF, 34374663, 0550, 3.2169070
0xFFFF, 34437164, 0551, 3.2168307
0xFFFF, 34499664, 0552, 3.2167544
0xFFFF, 34562164, 0553, 3.2170596
0xFFFF, 34624673, 0554, 3.2168307
0xFFFF, 34687172, 0555, 3.2168307
0xFFFF, 34749673, 0556, 3.2168307
0xFFFF, 34812172, 0557, 3.2169070
0xFFFF, 34874672, 0558, 3.2169833
0xFFFF, 34937175, 0559, 3.2169833
0xFFFF, 34999675, 0560, 3.2166781
0xFFFF, 35062175, 0561, 3.2169070
0xFFFF, 35124674, 0562, 3.2169070
0xFFFF, 35187174, 0563, 3.2167544
0xFFFF, 35249669, 0564, 3.2167544
0xFFFF, 35312163, 0565, 3.2164492
0xFFFF, 35374663, 0566, 3.2169070
0xFFFF, 35437164, 0567, 3.2167544
0xFFFF, 35499663, 0568, 3.2168307
0xFFFF, 35562164, 0569, 3.2169070
0xFFFF, 35624672, 0570, 3.2167544
0xFFFF, 35687173, 0571, 3.2169833
0xFFFF, 35749673, 0572, 3.2167544
0xFFFF, 35812172, 0573, 3.2168307
0xFFFF, 35874672, 0574, 3.2167544
0xFFFF, 35937169, 0575, 3.2168307
0xFFFF, 35999675, 0576, 3.2172122
0xFFFF, 36062176, 0577, 3.2168307
0xFFFF, 36124675, 0578, 3.2167544
0xFFFF, 36187174, 0579, 3.2169070
0xFFFF, 36249675, 0580, 3.2167544
0xFFFF, 36312163, 0581, 3.2169833
