uptime, sync, seq, adc
26902243, 0xBBBB, 0000, 4.9805447
26964652, 0xBBBB, 0001, 4.9805447
27027205, 0xBBBB, 0002, 4.9805447
27089652, 0xBBBB, 0003, 4.9805447
27152205, 0xBBBB, 0004, 4.9805447
27214646, 0xBBBB, 0005, 4.9805447
27277231, 0xBBBB, 0006, 4.9805447
27339651, 0xBBBB, 0007, 4.9805447
27402231, 0xBBBB, 0008, 4.9805447
27464656, 0xBBBB, 0009, 4.9805447
27527206, 0xBBBB, 0010, 4.9805447
27589667, 0xBBBB, 0011, 4.9805447
27652242, 0xBBBB, 0012, 4.9805447
27714650, 0xBBBB, 0013, 4.9805447
27777247, 0xBBBB, 0014, 4.9805447
27839654, 0xBBBB, 0015, 4.9805447
27902231, 0xBBBB, 0016, 4.9805447
27964660, 0xBBBB, 0017, 4.9805447
28027205, 0xBBBB, 0018, 4.9805447
28089652, 0xBBBB, 0019, 4.9805447
28152204, 0xBBBB, 0020, 4.9805447
28214646, 0xBBBB, 0021, 4.9805447
28277229, 0xBBBB, 0022, 4.9805447
28339651, 0xBBBB, 0023, 4.9805447
28402232, 0xBBBB, 0024, 4.9805447
28464664, 0xBBBB, 0025, 4.9805447
28527231, 0xBBBB, 0026, 4.9805447
28589670, 0xBBBB, 0027, 4.9805447
28652244, 0xBBBB, 0028, 4.9805447
28714651, 0xBBBB, 0029, 4.9805447
28777230, 0xBBBB, 0030, 4.9805447
28839655, 0xBBBB, 0031, 4.9805447
28902229, 0xBBBB, 0032, 4.9805447
28964662, 0xBBBB, 0033, 4.9805447
29027228, 0xBBBB, 0034, 4.9805447
29089650, 0xBBBB, 0035, 4.9805447
29152202, 0xBBBB, 0036, 2.2070649
29214646, 0xBBBB, 0037, 4.9805447
29277231, 0xBBBB, 0038, 4.9805447
29339662, 0xBBBB, 0039, 4.9805447
29402231, 0xBBBB, 0040, 4.9805447
29464673, 0xBBBB, 0041, 4.9805447
29527242, 0xBBBB, 0042, 4.9805447
29589655, 0xBBBB, 0043, 4.9805447
29652246, 0xBBBB, 0044, 4.9805447
29714650, 0xBBBB, 0045, 4.9805447
29777231, 0xBBBB, 0046, 4.9805447
29839654, 0xBBBB, 0047, 4.9805447
29902231, 0xBBBB, 0048, 4.9805447
29964650, 0xBBBB, 0049, 4.9805447
30027229, 0xBBBB, 0050, 4.9805447
30089658, 0xBBBB, 0051, 4.9805447
30152203, 0xBBBB, 0052, 4.9805447
30214647, 0xBBBB, 0053, 4.9805447
30277239, 0xBBBB, 0054, 4.9805447
30339664, 0xBBBB, 0055, 4.9805447
30402244, 0xBBBB, 0056, 4.9805447
30464678, 0xBBBB, 0057, 4.9805447
30527243, 0xBBBB, 0058, 4.9805447
30589663, 0xBBBB, 0059, 4.9805447
30652218, 0xBBBB, 0060, 4.9805447
30714651, 0xBBBB, 0061, 4.9805447
30777231, 0xBBBB, 0062, 4.9805447
30839655, 0xBBBB, 0063, 4.9805447
30902229, 0xBBBB, 0064, 4.9805447
30964649, 0xBBBB, 0065, 4.9805447
31027229, 0xBBBB, 0066, 4.9805447
31089665, 0xBBBB, 0067, 4.9805447
31152205, 0xBBBB, 0068, 4.9805447
31214657, 0xBBBB, 0069, 4.9805447
31277244, 0xBBBB, 0070, 4.9805447
31339663, 0xBBBB, 0071, 4.9805447
31402246, 0xBBBB, 0072, 4.9805447
31464646, 0xBBBB, 0073, 4.9805447
31527231, 0xBBBB, 0074, 4.9805447
31589666, 0xBBBB, 0075, 4.9805447
31652218, 0xBBBB, 0076, 4.9805447
31714650, 0xBBBB, 0077, 4.9805447
31777231, 0xBBBB, 0078, 4.9805447
31839655, 0xBBBB, 0079, 4.9805447
31902230, 0xBBBB, 0080, 4.9805447
31964649, 0xBBBB, 0081, 4.9805447
32027229, 0xBBBB, 0082, 4.9805447
32089665, 0xBBBB, 0083, 4.9805447
32152227, 0xBBBB, 0084, 4.9805447
32214662, 0xBBBB, 0085, 4.9805447
32277243, 0xBBBB, 0086, 4.9805447
32339651, 0xBBBB, 0087, 4.9805447
32402230, 0xBBBB, 0088, 4.9805447
32464646, 0xBBBB, 0089, 4.9805447
32527230, 0xBBBB, 0090, 4.9805447
32589666, 0xBBBB, 0091, 4.9805447
32652222, 0xBBBB, 0092, 4.9805447
32714650, 0xBBBB, 0093, 4.9805447
32777219, 0xBBBB, 0094, 4.9805447
32839656, 0xBBBB, 0095, 4.9805447
32902229, 0xBBBB, 0096, 4.9805447
32964652, 0xBBBB, 0097, 4.9805447
33027229, 0xBBBB, 0098, 4.9805447
33089679, 0xBBBB, 0099, 4.9805447
33152245, 0xBBBB, 0100, 4.9805447
33214646, 0xBBBB, 0101, 4.9805447
33277246, 0xBBBB, 0102, 4.9805447
33339653, 0xBBBB, 0103, 4.9805447
33402231, 0xBBBB, 0104, 4.9805447
33464647, 0xBBBB, 0105, 4.9805447
33527229, 0xBBBB, 0106, 4.9805447
33589667, 0xBBBB, 0107, 4.9805447
33652228, 0xBBBB, 0108, 4.9805447
33714650, 0xBBBB, 0109, 4.9805447
33777206, 0xBBBB, 0110, 4.9805447
33839655, 0xBBBB, 0111, 4.9805447
33902240, 0xBBBB, 0112, 4.9805447
33964663, 0xBBBB, 0113, 4.9805447
34027242, 0xBBBB, 0114, 4.9805447
34089683, 0xBBBB, 0115, 4.9805447
34152242, 0xBBBB, 0116, 4.9805447
34214646, 0xBBBB, 0117, 4.9805447
34277203, 0xBBBB, 0118, 4.9805447
34339651, 0xBBBB, 0119, 4.9805447
34402201, 0xBBBB, 0120, 4.9805447
34464646, 0xBBBB, 0121, 4.9805447
34527229, 0xBBBB, 0122, 0.0000000
34589651, 0xBBBB, 0123, 0.0000000
34652232, 0xBBBB, 0124, 0.0000000
34714649, 0xBBBB, 0125, 0.0000000
34777218, 0xBBBB, 0126, 0.0000000
34839669, 0xBBBB, 0127, 0.0000000
34902242, 0xBBBB, 0128, 0.0000000
34964662, 0xBBBB, 0129, 0.0000000
35027245, 0xBBBB, 0130, 0.0000000
35089653, 0xBBBB, 0131, 0.0000000
35152247, 0xBBBB, 0132, 0.0000000
35214652, 0xBBBB, 0133, 0.0000000
35277203, 0xBBBB, 0134, 0.0000000
35339652, 0xBBBB, 0135, 0.0000000
35402203, 0xBBBB, 0136, 0.0000000
35464648, 0xBBBB, 0137, 0.0000000
35527229, 0xBBBB, 0138, 0.0000000
35589650, 0xBBBB, 0139, 0.0000000
35652230, 0xBBBB, 0140, 0.0000000
35714656, 0xBBBB, 0141, 0.0000000
35777230, 0xBBBB, 0142, 0.0000000
35839670, 0xBBBB, 0143, 0.0000000
35902245, 0xBBBB, 0144, 0.0000000
35964651, 0xBBBB, 0145, 0.0000000
36027229, 0xBBBB, 0146, 0.0000000
36089653, 0xBBBB, 0147, 0.0000000
36152231, 0xBBBB, 0148, 0.0000000
36214660, 0xBBBB, 0149, 0.0000000
36277205, 0xBBBB, 0150, 0.0000000
36339652, 0xBBBB, 0151, 0.0000000
36402203, 0xBBBB, 0152, 0.0000000
36464648, 0xBBBB, 0153, 0.0000000
36527229, 0xBBBB, 0154, 0.0000000
36589660, 0xBBBB, 0155, 0.0000000
36652230, 0xBBBB, 0156, 0.0000000
36714673, 0xBBBB, 0157, 0.0000000
36777235, 0xBBBB, 0158, 0.0000000
36839684, 0xBBBB, 0159, 0.0000000
36902245, 0xBBBB, 0160, 0.0000000
36964650, 0xBBBB, 0161, 0.0000000
37027230, 0xBBBB, 0162, 0.0000000
37089653, 0xBBBB, 0163, 0.0000000
37152230, 0xBBBB, 0164, 0.0000000
37214663, 0xBBBB, 0165, 0.0000000
37277232, 0xBBBB, 0166, 0.0000000
37339652, 0xBBBB, 0167, 0.0000000
37402202, 0xBBBB, 0168, 2.8516060
37464647, 0xBBBB, 0169, 0.0000000
37527240, 0xBBBB, 0170, 0.0000000
37589664, 0xBBBB, 0171, 0.0000000
37652244, 0xBBBB, 0172, 0.0000000
37714678, 0xBBBB, 0173, 0.0000000
37777240, 0xBBBB, 0174, 0.0000000
37839656, 0xBBBB, 0175, 0.0000000
37902207, 0xBBBB, 0176, 0.0000000
37964648, 0xBBBB, 0177, 0.0000000
