uptime, sync, seq, adc
292328036, 0xBBBB, 0000, 0.0781262
292328774, 0xBBBB, 0001, 0.0000000
292390654, 0xBBBB, 0002, 0.0781262
292453040, 0xBBBB, 0003, 0.0781262
292515613, 0xBBBB, 0004, 0.0781262
292578642, 0xBBBB, 0005, 0.0781262
292640613, 0xBBBB, 0006, 0.0781262
292703047, 0xBBBB, 0007, 0.0781262
292765615, 0xBBBB, 0008, 0.0781262
292828647, 0xBBBB, 0009, 0.0781262
292890634, 0xBBBB, 0010, 0.0781262
292953061, 0xBBBB, 0011, 0.0781262
293015612, 0xBBBB, 0012, 0.0781262
293078641, 0xBBBB, 0013, 0.0781262
293140633, 0xBBBB, 0014, 0.0781262
293203040, 0xBBBB, 0015, 0.0781262
293265643, 0xBBBB, 0016, 0.0781262
293328649, 0xBBBB, 0017, 0.0781262
293390660, 0xBBBB, 0018, 0.0781262
293453069, 0xBBBB, 0019, 0.0781262
293515626, 0xBBBB, 0020, 0.0781262
293578655, 0xBBBB, 0021, 0.0781262
293640620, 0xBBBB, 0022, 0.0781262
293703045, 0xBBBB, 0023, 0.0781262
293765622, 0xBBBB, 0024, 0.0781262
293828633, 0xBBBB, 0025, 0.0781262
293890638, 0xBBBB, 0026, 0.0781262
293953048, 0xBBBB, 0027, 0.0781262
294015632, 0xBBBB, 0028, 0.0781262
294078642, 0xBBBB, 0029, 0.0781262
294140636, 0xBBBB, 0030, 0.0781262
294202992, 0xBBBB, 0031, 0.0781262
294265617, 0xBBBB, 0032, 0.0781262
294328688, 0xBBBB, 0033, 0.0781262
294390637, 0xBBBB, 0034, 0.0781262
294453073, 0xBBBB, 0035, 0.0781262
294515654, 0xBBBB, 0036, 0.0781262
294578645, 0xBBBB, 0037, 0.0781262
294640616, 0xBBBB, 0038, 0.0781262
294703046, 0xBBBB, 0039, 0.0781262
294765627, 0xBBBB, 0040, 0.0781262
294828687, 0xBBBB, 0041, 0.0781262
294890636, 0xBBBB, 0042, 0.0781262
294953077, 0xBBBB, 0043, 0.0781262
295015636, 0xBBBB, 0044, 0.0781262
295078633, 0xBBBB, 0045, 0.0781262
295140627, 0xBBBB, 0046, 0.0781262
295203052, 0xBBBB, 0047, 0.0781262
295265620, 0xBBBB, 0048, 0.0781262
295328669, 0xBBBB, 0049, 0.0781262
295390641, 0xBBBB, 0050, 0.0781262
295453051, 0xBBBB, 0051, 0.0781262
295515662, 0xBBBB, 0052, 0.0781262
295578689, 0xBBBB, 0053, 0.0781262
295640619, 0xBBBB, 0054, 0.0781262
295702988, 0xBBBB, 0055, 2.5586328
295765639, 0xBBBB, 0056, 0.0390631
295828631, 0xBBBB, 0057, 0.0781262
295890635, 0xBBBB, 0058, 0.0781262
295953144, 0xBBBB, 0059, 0.0781262
296015638, 0xBBBB, 0060, 0.0781262
296078693, 0xBBBB, 0061, 0.0976577
296140624, 0xBBBB, 0062, 0.0976577
296203054, 0xBBBB, 0063, 0.0976577
296265634, 0xBBBB, 0064, 0.0781262
296328669, 0xBBBB, 0065, 0.0781262
296390640, 0xBBBB, 0066, 0.0781262
