uptime, sync, seq, adc
000000, 0xBBBB, 0000, 0.0000000
062416, 0xBBBB, 0001, 0.0000000
124924, 0xBBBB, 0002, 3.2337682
187426, 0xBBBB, 0003, 3.2335393
249904, 0xBBBB, 0004, 3.2333867
312421, 0xBBBB, 0005, 3.2334630
375079, 0xBBBB, 0006, 3.2336156
437434, 0xBBBB, 0007, 3.2336919
499901, 0xBBBB, 0008, 3.2333867
562417, 0xBBBB, 0009, 3.2334630
624911, 0xBBBB, 0010, 3.2336156
687417, 0xBBBB, 0011, 3.2336156
749925, 0xBBBB, 0012, 3.2336156
812424, 0xBBBB, 0013, 3.2335393
875092, 0xBBBB, 0014, 3.2336156
937420, 0xBBBB, 0015, 3.2335393
999904, 0xBBBB, 0016, 3.2335393
1062433, 0xBBBB, 0017, 3.2338445
1124902, 0xBBBB, 0018, 3.2337682
1187428, 0xBBBB, 0019, 3.2335393
1249914, 0xBBBB, 0020, 3.2335393
1312414, 0xBBBB, 0021, 3.2336156
1375078, 0xBBBB, 0022, 3.2336919
1437419, 0xBBBB, 0023, 3.2336156
1499912, 0xBBBB, 0024, 3.2337682
1562437, 0xBBBB, 0025, 3.2334630
1624905, 0xBBBB, 0026, 3.2336156
1687423, 0xBBBB, 0027, 3.2335393
1749902, 0xBBBB, 0028, 3.2334630
1812429, 0xBBBB, 0029, 3.2333104
1875069, 0xBBBB, 0030, 3.2333867
1937416, 0xBBBB, 0031, 3.2334630
1999904, 0xBBBB, 0032, 3.2334630
2062419, 0xBBBB, 0033, 3.2334630
2124902, 0xBBBB, 0034, 3.2336919
2187435, 0xBBBB, 0035, 3.2333867
2249914, 0xBBBB, 0036, 3.2336919
2312409, 0xBBBB, 0037, 3.2335393
2375077, 0xBBBB, 0038, 3.2336156
2437413, 0xBBBB, 0039, 3.2336919
2499912, 0xBBBB, 0040, 3.2336156
2562425, 0xBBBB, 0041, 3.2333867
2624904, 0xBBBB, 0042, 3.2335393
2687417, 0xBBBB, 0043, 3.2335393
2749902, 0xBBBB, 0044, 3.2336156
2812424, 0xBBBB, 0045, 3.2338445
2875089, 0xBBBB, 0046, 3.2335393
2937427, 0xBBBB, 0047, 3.2335393
2999903, 0xBBBB, 0048, 3.2335393
3062412, 0xBBBB, 0049, 3.2335393
3124905, 0xBBBB, 0050, 3.2336156
3187423, 0xBBBB, 0051, 3.2333867
3249903, 0xBBBB, 0052, 3.2334630
3312416, 0xBBBB, 0053, 3.2336156
3375092, 0xBBBB, 0054, 3.2336156
3437425, 0xBBBB, 0055, 3.2334630
3499905, 0xBBBB, 0056, 3.2338445
3562425, 0xBBBB, 0057, 3.2333867
3624911, 0xBBBB, 0058, 3.2335393
3687410, 0xBBBB, 0059, 3.2335393
3749905, 0xBBBB, 0060, 3.2334630
3812409, 0xBBBB, 0061, 3.2335393
3875086, 0xBBBB, 0062, 3.2338445
3937429, 0xBBBB, 0063, 3.2334630
3999906, 0xBBBB, 0064, 3.2334630
4062416, 0xBBBB, 0065, 3.2335393
4124905, 0xBBBB, 0066, 3.2334630
4187416, 0xBBBB, 0067, 3.2336919
4249911, 0xBBBB, 0068, 3.2333867
4312426, 0xBBBB, 0069, 3.2334630
4375077, 0xBBBB, 0070, 3.2335393
4437409, 0xBBBB, 0071, 3.2335393
4499901, 0xBBBB, 0072, 3.2334630
4562431, 0xBBBB, 0073, 3.2336919
4624903, 0xBBBB, 0074, 3.2333867
4687415, 0xBBBB, 0075, 3.2334630
4749906, 0xBBBB, 0076, 3.2332341
4812417, 0xBBBB, 0077, 3.2334630
4875063, 0xBBBB, 0078, 3.2335393
4937426, 0xBBBB, 0079, 3.2338445
4999914, 0xBBBB, 0080, 3.2334630
5062410, 0xBBBB, 0081, 3.2335393
5124903, 0xBBBB, 0082, 3.2334630
5187412, 0xBBBB, 0083, 3.2336156
5249905, 0xBBBB, 0084, 3.2336156
5312424, 0xBBBB, 0085, 3.2334630
5375078, 0xBBBB, 0086, 3.2335393
5437417, 0xBBBB, 0087, 3.2335393
5499902, 0xBBBB, 0088, 3.2335393
5562416, 0xBBBB, 0089, 3.2334630
5624916, 0xBBBB, 0090, 3.2335393
5687428, 0xBBBB, 0091, 3.2334630
5749906, 0xBBBB, 0092, 3.2334630
5812412, 0xBBBB, 0093, 3.2334630
5875067, 0xBBBB, 0094, 3.2334630
5937425, 0xBBBB, 0095, 3.2334630
5999902, 0xBBBB, 0096, 3.2336919
6062418, 0xBBBB, 0097, 3.2338445
6124902, 0xBBBB, 0098, 3.2334630
6187416, 0xBBBB, 0099, 3.2333867
6249905, 0xBBBB, 0100, 3.2336919
6312425, 0xBBBB, 0101, 3.2333867
6375094, 0xBBBB, 0102, 3.2336156
6437413, 0xBBBB, 0103, 3.2337682
6499904, 0xBBBB, 0104, 3.2333867
6562410, 0xBBBB, 0105, 3.2335393
6624903, 0xBBBB, 0106, 3.2335393
6687427, 0xBBBB, 0107, 3.2335393
6749907, 0xBBBB, 0108, 3.2335393
6812414, 0xBBBB, 0109, 3.2337682
6875083, 0xBBBB, 0110, 3.2334630
6937419, 0xBBBB, 0111, 3.2333867
6999910, 0xBBBB, 0112, 3.2334630
7062427, 0xBBBB, 0113, 3.2334630
7124907, 0xBBBB, 0114, 3.2333867
7187410, 0xBBBB, 0115, 3.2336156
7249903, 0xBBBB, 0116, 3.2337682
7312429, 0xBBBB, 0117, 3.2333867
7375062, 0xBBBB, 0118, 3.2333867
7437416, 0xBBBB, 0119, 3.2335393
7499904, 0xBBBB, 0120, 3.2335393
7562418, 0xBBBB, 0121, 3.2334630
7624902, 0xBBBB, 0122, 3.2336156
7687426, 0xBBBB, 0123, 3.2339208
7749916, 0xBBBB, 0124, 3.2334630
7812409, 0xBBBB, 0125, 3.2334630
7875094, 0xBBBB, 0126, 3.2331579
7937412, 0xBBBB, 0127, 3.2335393
7999908, 0xBBBB, 0128, 3.2335393
8062424, 0xBBBB, 0129, 3.2336156
8124905, 0xBBBB, 0130, 3.2333104
8187417, 0xBBBB, 0131, 3.2335393
8249902, 0xBBBB, 0132, 3.2335393
8312426, 0xBBBB, 0133, 3.2333867
8375071, 0xBBBB, 0134, 3.2333867
8437427, 0xBBBB, 0135, 3.2333867
8499904, 0xBBBB, 0136, 3.2334630
8562411, 0xBBBB, 0137, 3.2336156
8624914, 0xBBBB, 0138, 3.2333867
8687425, 0xBBBB, 0139, 3.2336919
8749903, 0xBBBB, 0140, 3.2334630
8812417, 0xBBBB, 0141, 3.2336919
8875081, 0xBBBB, 0142, 3.2333867
8937428, 0xBBBB, 0143, 3.2334630
8999904, 0xBBBB, 0144, 3.2335393
9062428, 0xBBBB, 0145, 3.2335393
9124910, 0xBBBB, 0146, 3.2333867
9187411, 0xBBBB, 0147, 3.2333867
9249916, 0xBBBB, 0148, 3.2333867
9312409, 0xBBBB, 0149, 3.2334630
9375082, 0xBBBB, 0150, 3.2334630
9437429, 0xBBBB, 0151, 3.2334630
9499904, 0xBBBB, 0152, 3.2335393
9562427, 0xBBBB, 0153, 3.2333867
9624904, 0xBBBB, 0154, 3.2334630
9687418, 0xBBBB, 0155, 3.2333867
9749918, 0xBBBB, 0156, 3.2335393
9812426, 0xBBBB, 0157, 3.2334630
9875087, 0xBBBB, 0158, 3.2334630
9937409, 0xBBBB, 0159, 3.2336156
9999902, 0xBBBB, 0160, 3.2336919
10062431, 0xBBBB, 0161, 3.2333867
10124904, 0xBBBB, 0162, 3.2333867
10187426, 0xBBBB, 0163, 3.2334630
10249906, 0xBBBB, 0164, 3.2334630
10312418, 0xBBBB, 0165, 3.2334630
10375080, 0xBBBB, 0166, 3.2333867
10437414, 0xBBBB, 0167, 3.2335393
10499921, 0xBBBB, 0168, 3.2338445
10562410, 0xBBBB, 0169, 3.2333104
10624901, 0xBBBB, 0170, 3.2333104
10687422, 0xBBBB, 0171, 3.2333867
10749905, 0xBBBB, 0172, 3.2333867
10812429, 0xBBBB, 0173, 3.2334630
10875085, 0xBBBB, 0174, 3.2333867
10937419, 0xBBBB, 0175, 3.2334630
10999912, 0xBBBB, 0176, 3.2336156
11062416, 0xBBBB, 0177, 3.2337682
11124925, 0xBBBB, 0178, 3.2333104
11187427, 0xBBBB, 0179, 3.2333104
11249905, 0xBBBB, 0180, 3.2334630
11312421, 0xBBBB, 0181, 3.2333104
11375062, 0xBBBB, 0182, 3.2335393
11437435, 0xBBBB, 0183, 3.2333867
11499901, 0xBBBB, 0184, 3.2334630
11562417, 0xBBBB, 0185, 3.2334630
11624912, 0xBBBB, 0186, 3.2337682
11687414, 0xBBBB, 0187, 3.2333867
11749927, 0xBBBB, 0188, 3.2332341
11812424, 0xBBBB, 0189, 3.2334630
11875093, 0xBBBB, 0190, 3.2334630
11937423, 0xBBBB, 0191, 3.2333867
11999904, 0xBBBB, 0192, 3.2335393
12062435, 0xBBBB, 0193, 3.2335393
12124905, 0xBBBB, 0194, 3.2334630
12187428, 0xBBBB, 0195, 3.2335393
12249916, 0xBBBB, 0196, 3.2335393
12312414, 0xBBBB, 0197, 3.2333867
12375079, 0xBBBB, 0198, 3.2333867
12437426, 0xBBBB, 0199, 3.2334630
12499911, 0xBBBB, 0200, 3.2334630
12562438, 0xBBBB, 0201, 3.2335393
12624906, 0xBBBB, 0202, 3.2334630
