uptime, sync, seq, adc
13420274, 0xBBBB, 0027, 3.2227054
13482630, 0xBBBB, 0028, 3.2227054
13545277, 0xBBBB, 0029, 3.2227054
13607631, 0xBBBB, 0030, 3.2227054
13670305, 0xBBBB, 0031, 3.2227054
13732623, 0xBBBB, 0032, 3.2227054
13795288, 0xBBBB, 0033, 3.2227054
13857616, 0xBBBB, 0034, 3.2227054
13920289, 0xBBBB, 0035, 3.2227054
13982617, 0xBBBB, 0036, 3.2227054
14045278, 0xBBBB, 0037, 3.2227054
14107615, 0xBBBB, 0038, 3.2227054
14170290, 0xBBBB, 0039, 3.2227054
14232626, 0xBBBB, 0040, 3.2227054
14295275, 0xBBBB, 0041, 3.2227054
14357619, 0xBBBB, 0042, 3.2227054
14420286, 0xBBBB, 0043, 3.2227054
14482633, 0xBBBB, 0044, 3.2227054
14545309, 0xBBBB, 0045, 3.2227054
14607634, 0xBBBB, 0046, 3.2227054
14670306, 0xBBBB, 0047, 3.2227054
14732630, 0xBBBB, 0048, 3.2227054
14795275, 0xBBBB, 0049, 3.2227054
14857616, 0xBBBB, 0050, 3.2227054
14920275, 0xBBBB, 0051, 3.2227054
14982616, 0xBBBB, 0052, 3.2227054
15045276, 0xBBBB, 0053, 3.2227054
15107616, 0xBBBB, 0054, 3.2227054
15170291, 0xBBBB, 0055, 3.2227054
15232633, 0xBBBB, 0056, 3.2227054
15295275, 0xBBBB, 0057, 3.2227054
15357633, 0xBBBB, 0058, 3.2227054
15420289, 0xBBBB, 0059, 3.2227054
15482620, 0xBBBB, 0060, 3.2227054
15545297, 0xBBBB, 0061, 3.2227054
15607619, 0xBBBB, 0062, 3.2227054
15670309, 0xBBBB, 0063, 3.2227054
15732633, 0xBBBB, 0064, 3.2227054
15795278, 0xBBBB, 0065, 3.2227054
15857616, 0xBBBB, 0066, 3.2227054
15920273, 0xBBBB, 0067, 3.2227054
15982616, 0xBBBB, 0068, 3.2227054
16045274, 0xBBBB, 0069, 3.2227054
16107615, 0xBBBB, 0070, 3.2227054
16170288, 0xBBBB, 0071, 3.2227054
16232617, 0xBBBB, 0072, 3.2227054
16295292, 0xBBBB, 0073, 3.2227054
16357635, 0xBBBB, 0074, 3.2227054
16420287, 0xBBBB, 0075, 3.2227054
16482621, 0xBBBB, 0076, 3.2227054
16545286, 0xBBBB, 0077, 3.2227054
16607620, 0xBBBB, 0078, 3.2227054
16670292, 0xBBBB, 0079, 3.2227054
16732621, 0xBBBB, 0080, 3.2227054
16795287, 0xBBBB, 0081, 3.2227054
16857615, 0xBBBB, 0082, 3.2227054
16920274, 0xBBBB, 0083, 3.2227054
16982616, 0xBBBB, 0084, 3.2227054
17045274, 0xBBBB, 0085, 3.2227054
17107626, 0xBBBB, 0086, 3.2227054
17170275, 0xBBBB, 0087, 3.2227054
17232629, 0xBBBB, 0088, 3.2227054
17295302, 0xBBBB, 0089, 3.2227054
17357619, 0xBBBB, 0090, 3.2227054
17420292, 0xBBBB, 0091, 3.2227054
17482620, 0xBBBB, 0092, 3.2227054
17545290, 0xBBBB, 0093, 3.2227054
17607620, 0xBBBB, 0094, 3.2227054
17670275, 0xBBBB, 0095, 3.2227054
17732621, 0xBBBB, 0096, 3.2227054
17795292, 0xBBBB, 0097, 3.2227054
17857619, 0xBBBB, 0098, 3.2227054
17920276, 0xBBBB, 0099, 3.2227054
17982616, 0xBBBB, 0100, 3.2227054
18045285, 0xBBBB, 0101, 3.2227054
18107630, 0xBBBB, 0102, 3.2227054
18170304, 0xBBBB, 0103, 3.2227054
18232632, 0xBBBB, 0104, 3.2227054
18295305, 0xBBBB, 0105, 3.2227054
18357624, 0xBBBB, 0106, 3.2227054
18420276, 0xBBBB, 0107, 3.2227054
18482619, 0xBBBB, 0108, 3.2227054
18545275, 0xBBBB, 0109, 3.2227054
18607620, 0xBBBB, 0110, 3.2227054
18670277, 0xBBBB, 0111, 3.2227054
18732621, 0xBBBB, 0112, 3.2227054
18795293, 0xBBBB, 0113, 3.2227054
18857629, 0xBBBB, 0114, 3.2227054
18920276, 0xBBBB, 0115, 3.2227054
18982629, 0xBBBB, 0116, 3.2227054
19045289, 0xBBBB, 0117, 3.2227054
19107615, 0xBBBB, 0118, 3.2227054
19170310, 0xBBBB, 0119, 3.2227054
19232617, 0xBBBB, 0120, 3.2227054
19295306, 0xBBBB, 0121, 3.2227054
19357615, 0xBBBB, 0122, 3.2227054
19420278, 0xBBBB, 0123, 3.2227054
19482620, 0xBBBB, 0124, 3.2227054
19545274, 0xBBBB, 0125, 3.2227054
