uptime, sync, seq, adc
7661211, 0xBBBB, 0000, 1.4453346
7723710, 0xBBBB, 0001, 0.0000000
7786216, 0xBBBB, 0002, 0.0000000
7848688, 0xBBBB, 0003, 0.0000000
7911202, 0xBBBB, 0004, 0.0000000
7973690, 0xBBBB, 0005, 0.0000000
8036200, 0xBBBB, 0006, 0.0000000
8098690, 0xBBBB, 0007, 0.0000000
8161213, 0xBBBB, 0008, 0.0000000
8223701, 0xBBBB, 0009, 0.0000000
8286198, 0xBBBB, 0010, 0.0000000
8348685, 0xBBBB, 0011, 0.0000000
8411197, 0xBBBB, 0012, 0.0000000
8473687, 0xBBBB, 0013, 0.0000000
8536206, 0xBBBB, 0014, 0.0000000
8598688, 0xBBBB, 0015, 0.0000000
8661225, 0xBBBB, 0016, 0.0000000
8723716, 0xBBBB, 0017, 0.0000000
8786201, 0xBBBB, 0018, 0.0000000
8848688, 0xBBBB, 0019, 0.0000000
8911202, 0xBBBB, 0020, 0.0000000
8973691, 0xBBBB, 0021, 0.0000000
9036200, 0xBBBB, 0022, 0.0000000
9098689, 0xBBBB, 0023, 0.0000000
9161200, 0xBBBB, 0024, 0.0000000
9223689, 0xBBBB, 0025, 0.0000000
9286205, 0xBBBB, 0026, 0.0000000
9348685, 0xBBBB, 0027, 0.0000000
9411198, 0xBBBB, 0028, 0.0000000
9473698, 0xBBBB, 0029, 0.0000000
9536210, 0xBBBB, 0030, 0.0000000
9598698, 0xBBBB, 0031, 0.0000000
9661229, 0xBBBB, 0032, 0.0000000
9723685, 0xBBBB, 0033, 0.0000000
9786210, 0xBBBB, 0034, 0.0000000
9848690, 0xBBBB, 0035, 0.0000000
9911202, 0xBBBB, 0036, 0.0000000
9973690, 0xBBBB, 0037, 0.0000000
10036200, 0xBBBB, 0038, 0.0000000
10098690, 0xBBBB, 0039, 0.0000000
10161201, 0xBBBB, 0040, 0.0000000
10223688, 0xBBBB, 0041, 0.0000000
10286212, 0xBBBB, 0042, 0.0000000
10348685, 0xBBBB, 0043, 0.0000000
10411208, 0xBBBB, 0044, 0.0000000
10473701, 0xBBBB, 0045, 0.0000000
10536197, 0xBBBB, 0046, 0.0000000
10598702, 0xBBBB, 0047, 0.0000000
10661197, 0xBBBB, 0048, 0.0000000
10723685, 0xBBBB, 0049, 0.0000000
10786212, 0xBBBB, 0050, 0.0000000
10848689, 0xBBBB, 0051, 0.0000000
10911201, 0xBBBB, 0052, 0.0000000
10973691, 0xBBBB, 0053, 0.0000000
11036200, 0xBBBB, 0054, 0.0000000
11098690, 0xBBBB, 0055, 0.0000000
11161201, 0xBBBB, 0056, 0.0000000
11223689, 0xBBBB, 0057, 0.0000000
11286213, 0xBBBB, 0058, 0.0000000
11348704, 0xBBBB, 0059, 0.0000000
11411212, 0xBBBB, 0060, 0.0000000
11473686, 0xBBBB, 0061, 0.0000000
11536197, 0xBBBB, 0062, 0.0000000
11598687, 0xBBBB, 0063, 0.0000000
11661196, 0xBBBB, 0064, 0.0000000
11723685, 0xBBBB, 0065, 0.0000000
11786213, 0xBBBB, 0066, 0.0000000
11848697, 0xBBBB, 0067, 0.0000000
11911201, 0xBBBB, 0068, 0.0000000
11973689, 0xBBBB, 0069, 0.0000000
12036201, 0xBBBB, 0070, 0.0000000
12098690, 0xBBBB, 0071, 0.0000000
12161212, 0xBBBB, 0072, 0.0000000
12223688, 0xBBBB, 0073, 0.0000000
12286224, 0xBBBB, 0074, 0.0000000
12348715, 0xBBBB, 0075, 0.0000000
12411198, 0xBBBB, 0076, 0.0000000
12473686, 0xBBBB, 0077, 0.0000000
12536197, 0xBBBB, 0078, 0.0000000
12598686, 0xBBBB, 0079, 0.0000000
12661198, 0xBBBB, 0080, 0.0000000
12723685, 0xBBBB, 0081, 0.0000000
12786196, 0xBBBB, 0082, 0.0000000
12848685, 0xBBBB, 0083, 0.0000000
12911204, 0xBBBB, 0084, 0.0000000
12973690, 0xBBBB, 0085, 0.0000000
13036201, 0xBBBB, 0086, 0.0000000
13098702, 0xBBBB, 0087, 0.0000000
13161213, 0xBBBB, 0088, 0.0000000
13223701, 0xBBBB, 0089, 0.0000000
13286229, 0xBBBB, 0090, 0.0000000
13348689, 0xBBBB, 0091, 0.0000000
13411205, 0xBBBB, 0092, 0.0000000
13473686, 0xBBBB, 0093, 0.0000000
13536197, 0xBBBB, 0094, 0.0000000
13598685, 0xBBBB, 0095, 0.0000000
