uptime, sync, seq, adc
111716169, 0xBBBB, 0480, 3.5156786
111778591, 0xBBBB, 0481, 4.9805447
111841173, 0xBBBB, 0482, 3.5156786
111903590, 0xBBBB, 0483, 4.9805447
111966171, 0xBBBB, 0484, 3.5352102
112028612, 0xBBBB, 0485, 4.9805447
112091169, 0xBBBB, 0486, 3.5352102
112153587, 0xBBBB, 0487, 4.9805447
112216194, 0xBBBB, 0488, 3.5547417
112278587, 0xBBBB, 0489, 4.9805447
112341169, 0xBBBB, 0490, 3.5547417
112403586, 0xBBBB, 0491, 4.9805447
112466171, 0xBBBB, 0492, 3.5742733
112528602, 0xBBBB, 0493, 4.9805447
112591157, 0xBBBB, 0494, 3.5742733
112653590, 0xBBBB, 0495, 4.9805447
112716177, 0xBBBB, 0496, 3.5938048
112778592, 0xBBBB, 0497, 4.9805447
112841189, 0xBBBB, 0498, 3.5938048
112903595, 0xBBBB, 0499, 4.9805447
112966183, 0xBBBB, 0500, 3.6133364
113028618, 0xBBBB, 0501, 4.9805447
113091170, 0xBBBB, 0502, 3.6133364
113153587, 0xBBBB, 0503, 4.9805447
113216162, 0xBBBB, 0504, 3.6328679
113278587, 0xBBBB, 0505, 4.9805447
113341173, 0xBBBB, 0506, 3.6328679
113403586, 0xBBBB, 0507, 4.9805447
113466171, 0xBBBB, 0508, 3.6523995
113528585, 0xBBBB, 0509, 4.9805447
113591163, 0xBBBB, 0510, 3.6523995
113653590, 0xBBBB, 0511, 4.9805447
113716165, 0xBBBB, 0512, 3.6719310
113778602, 0xBBBB, 0513, 4.9805447
113841183, 0xBBBB, 0514, 3.6719310
113903603, 0xBBBB, 0515, 4.9805447
113966186, 0xBBBB, 0516, 3.6914626
114028589, 0xBBBB, 0517, 4.9805447
114091182, 0xBBBB, 0518, 3.6914626
114153587, 0xBBBB, 0519, 4.9805447
114216153, 0xBBBB, 0520, 3.7109941
114278588, 0xBBBB, 0521, 4.9805447
114341171, 0xBBBB, 0522, 3.7109941
114403587, 0xBBBB, 0523, 4.9805447
114466171, 0xBBBB, 0524, 3.7305257
114528587, 0xBBBB, 0525, 4.9805447
114591170, 0xBBBB, 0526, 3.7305257
114653590, 0xBBBB, 0527, 4.9805447
114716179, 0xBBBB, 0528, 3.7500572
114778605, 0xBBBB, 0529, 4.9805447
114841183, 0xBBBB, 0530, 3.7500572
114903606, 0xBBBB, 0531, 4.9805447
114966171, 0xBBBB, 0532, 3.7695888
115028589, 0xBBBB, 0533, 4.9805447
115091171, 0xBBBB, 0534, 3.7695888
115153593, 0xBBBB, 0535, 4.9805447
115216153, 0xBBBB, 0536, 3.7891203
115278587, 0xBBBB, 0537, 4.9805447
115341170, 0xBBBB, 0538, 3.7891203
115403587, 0xBBBB, 0539, 4.9805447
115466171, 0xBBBB, 0540, 3.8086519
115528585, 0xBBBB, 0541, 4.9805447
115591171, 0xBBBB, 0542, 3.8086519
115653610, 0xBBBB, 0543, 4.9805447
115716174, 0xBBBB, 0544, 3.8281834
115778591, 0xBBBB, 0545, 4.9805447
115841194, 0xBBBB, 0546, 3.8281834
115903591, 0xBBBB, 0547, 4.9805447
115966173, 0xBBBB, 0548, 3.8281834
116028590, 0xBBBB, 0549, 4.9805447
116091171, 0xBBBB, 0550, 3.8477150
116153601, 0xBBBB, 0551, 4.9805447
116216153, 0xBBBB, 0552, 3.8477150
116278586, 0xBBBB, 0553, 4.9805447
116341178, 0xBBBB, 0554, 3.8672465
116403587, 0xBBBB, 0555, 4.9805447
116466181, 0xBBBB, 0556, 3.8672465
116528587, 0xBBBB, 0557, 4.9805447
116591183, 0xBBBB, 0558, 3.8867781
116653619, 0xBBBB, 0559, 4.9805447
116716168, 0xBBBB, 0560, 3.8867781
116778590, 0xBBBB, 0561, 4.9805447
128485174, 0xBBBB, 0000, 4.7852293
128547577, 0xBBBB, 0001, 4.9805447
128610144, 0xBBBB, 0002, 4.8047608
128672576, 0xBBBB, 0003, 4.9805447
128735168, 0xBBBB, 0004, 4.8047608
128797576, 0xBBBB, 0005, 4.9805447
128860160, 0xBBBB, 0006, 4.8242924
128922575, 0xBBBB, 0007, 4.9805447
128985161, 0xBBBB, 0008, 4.8242924
129047580, 0xBBBB, 0009, 4.9805447
129110147, 0xBBBB, 0010, 4.8438239
129172593, 0xBBBB, 0011, 4.9805447
129235185, 0xBBBB, 0012, 4.8438239
129297593, 0xBBBB, 0013, 4.9805447
129360176, 0xBBBB, 0014, 4.8633555
129422579, 0xBBBB, 0015, 4.9805447
129485176, 0xBBBB, 0016, 4.8633555
129547584, 0xBBBB, 0017, 4.9805447
129610144, 0xBBBB, 0018, 4.8828870
129672578, 0xBBBB, 0019, 4.9805447
129735168, 0xBBBB, 0020, 4.8828870
129797577, 0xBBBB, 0021, 4.9805447
129860162, 0xBBBB, 0022, 4.9024186
129922575, 0xBBBB, 0023, 4.9805447
129985160, 0xBBBB, 0024, 4.9024186
130047589, 0xBBBB, 0025, 4.9805447
130110169, 0xBBBB, 0026, 4.9219501
130172597, 0xBBBB, 0027, 4.9805447
