sync, uptime, seq, adc
0xFFFF, 32874653, 0526, 3.2204166
0xFFFF, 32937158, 0527, 3.2203403
0xFFFF, 32999654, 0528, 3.2203403
0xFFFF, 33062147, 0529, 3.2204929
0xFFFF, 33124665, 0530, 3.2204929
0xFFFF, 33187146, 0531, 3.2205692
0xFFFF, 33249664, 0532, 3.2206455
0xFFFF, 33312146, 0533, 3.2204166
0xFFFF, 33374661, 0534, 3.2203403
0xFFFF, 33437156, 0535, 3.2204166
0xFFFF, 33499653, 0536, 3.2204166
0xFFFF, 33562158, 0537, 3.2202640
0xFFFF, 33624654, 0538, 3.2203403
0xFFFF, 33687155, 0539, 3.2204166
0xFFFF, 33749666, 0540, 3.2204929
0xFFFF, 33812146, 0541, 3.2203403
0xFFFF, 33874663, 0542, 3.2204166
0xFFFF, 33937147, 0543, 3.2203403
0xFFFF, 33999666, 0544, 3.2204929
0xFFFF, 34062147, 0545, 3.2202640
0xFFFF, 34124654, 0546, 3.2203403
0xFFFF, 34187158, 0547, 3.2202640
0xFFFF, 34249655, 0548, 3.2202640
0xFFFF, 34312155, 0549, 3.2202640
0xFFFF, 34374654, 0550, 3.2201877
0xFFFF, 34437147, 0551, 3.2204929
0xFFFF, 34499663, 0552, 3.2202640
0xFFFF, 34562147, 0553, 3.2203403
0xFFFF, 34624673, 0554, 3.2204166
0xFFFF, 34687146, 0555, 3.2203403
0xFFFF, 34749659, 0556, 3.2201114
0xFFFF, 34812157, 0557, 3.2202640
0xFFFF, 34874654, 0558, 3.2203403
0xFFFF, 34937166, 0559, 3.2204929
0xFFFF, 34999654, 0560, 3.2205692
0xFFFF, 35062158, 0561, 3.2204929
0xFFFF, 35124662, 0562, 3.2202640
0xFFFF, 35187146, 0563, 3.2202640
0xFFFF, 35249675, 0564, 3.2203403
0xFFFF, 35312146, 0565, 3.2201877
0xFFFF, 35374663, 0566, 3.2203403
0xFFFF, 35437147, 0567, 3.2203403
0xFFFF, 35499654, 0568, 3.2202640
0xFFFF, 35562167, 0569, 3.2202640
0xFFFF, 35624653, 0570, 3.2202640
0xFFFF, 35687157, 0571, 3.2203403
0xFFFF, 35749655, 0572, 3.2203403
0xFFFF, 35812146, 0573, 3.2204929
0xFFFF, 35874676, 0574, 3.2203403
0xFFFF, 35937147, 0575, 3.2203403
0xFFFF, 35999663, 0576, 3.2203403
0xFFFF, 36062147, 0577, 3.2202640
0xFFFF, 36124661, 0578, 3.2201114
0xFFFF, 36187165, 0579, 3.2202640
0xFFFF, 36249655, 0580, 3.2202640
0xFFFF, 36312157, 0581, 3.2204166
0xFFFF, 36374654, 0582, 3.2204166
0xFFFF, 36437156, 0583, 3.2201877
0xFFFF, 36499676, 0584, 3.2203403
0xFFFF, 36562147, 0585, 3.2203403
0xFFFF, 36624663, 0586, 3.2202640
0xFFFF, 36687146, 0587, 3.2201877
0xFFFF, 36749666, 0588, 3.2204929
0xFFFF, 36812165, 0589, 3.2202640
0xFFFF, 36874654, 0590, 3.2202640
0xFFFF, 36937159, 0591, 3.2201877
0xFFFF, 36999654, 0592, 3.2202640
0xFFFF, 37062156, 0593, 3.2203403
0xFFFF, 37124676, 0594, 3.2204929
0xFFFF, 37187146, 0595, 3.2203403
0xFFFF, 37249664, 0596, 3.2205692
0xFFFF, 37312146, 0597, 3.2204166
0xFFFF, 37374666, 0598, 3.2202640
0xFFFF, 37437158, 0599, 3.2202640
0xFFFF, 37499659, 0600, 3.2204166
0xFFFF, 37562158, 0601, 3.2204166
0xFFFF, 37624653, 0602, 3.2203403
0xFFFF, 37687155, 0603, 3.2204166
0xFFFF, 37749665, 0604, 3.2204929
0xFFFF, 37812157, 0605, 3.2203403
0xFFFF, 37874662, 0606, 3.2203403
0xFFFF, 37937147, 0607, 3.2202640
0xFFFF, 37999665, 0608, 3.2204166
0xFFFF, 38062147, 0609, 3.2203403
0xFFFF, 38124663, 0610, 3.2204166
0xFFFF, 38187146, 0611, 3.2202640
0xFFFF, 38249655, 0612, 3.2202640
0xFFFF, 38312155, 0613, 3.2202640
0xFFFF, 38374653, 0614, 3.2201877
0xFFFF, 38437158, 0615, 3.2202640
0xFFFF, 38499654, 0616, 3.2202640
0xFFFF, 38562147, 0617, 3.2201114
0xFFFF, 38624666, 0618, 3.2201877
0xFFFF, 38687146, 0619, 3.2201877
0xFFFF, 38749670, 0620, 3.2203403
0xFFFF, 38812146, 0621, 3.2203403
0xFFFF, 38874661, 0622, 3.2201877
0xFFFF, 38937156, 0623, 3.2201877
0xFFFF, 38999653, 0624, 3.2198062
0xFFFF, 39062166, 0625, 3.2201877
0xFFFF, 39124654, 0626, 3.2204166
0xFFFF, 39187155, 0627, 3.2201877
0xFFFF, 39249666, 0628, 3.2201114
0xFFFF, 39312146, 0629, 3.2202640
0xFFFF, 39374671, 0630, 3.2202640
0xFFFF, 39437147, 0631, 3.2200351
0xFFFF, 39499666, 0632, 3.2200351
0xFFFF, 39562147, 0633, 3.2201877
0xFFFF, 39624654, 0634, 3.2198825
0xFFFF, 39687166, 0635, 3.2200351
0xFFFF, 39749655, 0636, 3.2204166
0xFFFF, 39812155, 0637, 3.2197299
0xFFFF, 39874653, 0638, 3.2204929
0xFFFF, 39937147, 0639, 3.2203403
0xFFFF, 39999672, 0640, 3.2201114
0xFFFF, 40062147, 0641, 3.2201877
0xFFFF, 40124666, 0642, 3.2202640
0xFFFF, 40187146, 0643, 3.2201877
0xFFFF, 40249660, 0644, 3.2202640
0xFFFF, 40312166, 0645, 3.2204929
0xFFFF, 40374654, 0646, 3.2201114
0xFFFF, 40437156, 0647, 3.2201877
0xFFFF, 40499654, 0648, 3.2200351
0xFFFF, 40562158, 0649, 3.2201877
0xFFFF, 40624671, 0650, 3.2201114
0xFFFF, 40687146, 0651, 3.2200351
0xFFFF, 40749666, 0652, 3.2201877
0xFFFF, 40812146, 0653, 3.2200351
0xFFFF, 40874663, 0654, 3.2200351
0xFFFF, 40937167, 0655, 3.2203403
0xFFFF, 40999653, 0656, 3.2201877
0xFFFF, 41062156, 0657, 3.2202640
0xFFFF, 41124653, 0658, 3.2202640
0xFFFF, 41187157, 0659, 3.2200351
0xFFFF, 41249672, 0660, 3.2200351
0xFFFF, 41312146, 0661, 3.2200351
0xFFFF, 41374665, 0662, 3.2202640
0xFFFF, 41437147, 0663, 3.2201877
0xFFFF, 41499663, 0664, 3.2200351
0xFFFF, 41562156, 0665, 3.2201877
0xFFFF, 41624662, 0666, 3.2200351
0xFFFF, 41687155, 0667, 3.2200351
0xFFFF, 41749655, 0668, 3.2201877
0xFFFF, 41812158, 0669, 3.2200351
0xFFFF, 41874662, 0670, 3.2201114
0xFFFF, 41937156, 0671, 3.2201877
0xFFFF, 41999665, 0672, 3.2200351
0xFFFF, 42062147, 0673, 3.2199588
0xFFFF, 42124663, 0674, 3.2202640
0xFFFF, 42187146, 0675, 3.2201114
0xFFFF, 42249666, 0676, 3.2204929
0xFFFF, 42312146, 0677, 3.2204929
0xFFFF, 42374653, 0678, 3.2199588
0xFFFF, 42437159, 0679, 3.2200351
0xFFFF, 42499653, 0680, 3.2198062
0xFFFF, 42562156, 0681, 3.2201114
0xFFFF, 42624654, 0682, 3.2196536
0xFFFF, 42687146, 0683, 3.2200351
0xFFFF, 42749664, 0684, 3.2201877
0xFFFF, 42812146, 0685, 3.2200351
0xFFFF, 42874666, 0686, 3.2201114
0xFFFF, 42937147, 0687, 3.2198062
0xFFFF, 42999660, 0688, 3.2201877
0xFFFF, 43062159, 0689, 3.2200351
0xFFFF, 43124653, 0690, 3.2203403
0xFFFF, 43187155, 0691, 3.2199588
0xFFFF, 43249655, 0692, 3.2200351
0xFFFF, 43312157, 0693, 3.2204929
0xFFFF, 43374662, 0694, 3.2200351
0xFFFF, 43437147, 0695, 3.2203403
0xFFFF, 43499665, 0696, 3.2201114
0xFFFF, 43562147, 0697, 3.2199588
0xFFFF, 43624663, 0698, 3.2199588
0xFFFF, 43687146, 0699, 3.2202640
0xFFFF, 43749655, 0700, 3.2201114
0xFFFF, 43812155, 0701, 3.2200351
0xFFFF, 43874653, 0702, 3.2199588
0xFFFF, 43937158, 0703, 3.2201114
0xFFFF, 43999653, 0704, 3.2201114
0xFFFF, 44062147, 0705, 3.2202640
0xFFFF, 44124666, 0706, 3.2199588
0xFFFF, 44187146, 0707, 3.2199588
0xFFFF, 44249664, 0708, 3.2199588
0xFFFF, 44312146, 0709, 3.2200351
0xFFFF, 44374662, 0710, 3.2199588
0xFFFF, 44437156, 0711, 3.2200351
0xFFFF, 44499653, 0712, 3.2199588
0xFFFF, 44562159, 0713, 3.2203403
0xFFFF, 44624654, 0714, 3.2199588
0xFFFF, 44687155, 0715, 3.2199588
0xFFFF, 44749666, 0716, 3.2201114
0xFFFF, 44812146, 0717, 3.2201114
0xFFFF, 44874663, 0718, 3.2199588
0xFFFF, 44937147, 0719, 3.2198825
0xFFFF, 44999666, 0720, 3.2200351
0xFFFF, 45062147, 0721, 3.2201877
0xFFFF, 45124653, 0722, 3.2201114
0xFFFF, 45187158, 0723, 3.2201114
0xFFFF, 45249655, 0724, 3.2202640
0xFFFF, 45312155, 0725, 3.2200351
0xFFFF, 45374653, 0726, 3.2199588
0xFFFF, 45437147, 0727, 3.2201114
0xFFFF, 45499663, 0728, 3.2199588
0xFFFF, 45562147, 0729, 3.2199588
0xFFFF, 45624666, 0730, 3.2198825
0xFFFF, 45687146, 0731, 3.2203403
0xFFFF, 45749660, 0732, 3.2200351
0xFFFF, 45812158, 0733, 3.2190433
0xFFFF, 45874654, 0734, 3.2199588
0xFFFF, 45937156, 0735, 3.2199588
0xFFFF, 45999654, 0736, 3.2200351
0xFFFF, 46062158, 0737, 3.2198062
0xFFFF, 46124662, 0738, 3.2198825
0xFFFF, 46187146, 0739, 3.2200351
0xFFFF, 46249665, 0740, 3.2201877
0xFFFF, 46312146, 0741, 3.2199588
0xFFFF, 46374663, 0742, 3.2199588
0xFFFF, 46437147, 0743, 3.2198825
0xFFFF, 46499654, 0744, 3.2201877
0xFFFF, 46562155, 0745, 3.2200351
0xFFFF, 46624654, 0746, 3.2200351
0xFFFF, 46687157, 0747, 3.2199588
0xFFFF, 46749655, 0748, 3.2201114
0xFFFF, 46812146, 0749, 3.2200351
0xFFFF, 46874666, 0750, 3.2198825
0xFFFF, 46937147, 0751, 3.2199588
0xFFFF, 46999663, 0752, 3.2201114
0xFFFF, 47062147, 0753, 3.2199588
0xFFFF, 47124662, 0754, 3.2199588
0xFFFF, 47187155, 0755, 3.2199588
0xFFFF, 47249655, 0756, 3.2205692
0xFFFF, 47312158, 0757, 3.2198825
0xFFFF, 47374654, 0758, 3.2199588
0xFFFF, 47437156, 0759, 3.2198062
0xFFFF, 47499665, 0760, 3.2203403
0xFFFF, 47562147, 0761, 3.2200351
0xFFFF, 47624662, 0762, 3.2200351
0xFFFF, 47687146, 0763, 3.2199588
0xFFFF, 47749666, 0764, 3.2200351
0xFFFF, 47812146, 0765, 3.2201114
0xFFFF, 47874653, 0766, 3.2200351
0xFFFF, 47937158, 0767, 3.2200351
0xFFFF, 47999654, 0768, 3.2200351
0xFFFF, 48062156, 0769, 3.2200351
0xFFFF, 48124654, 0770, 3.2198825
0xFFFF, 48187146, 0771, 3.2198825
0xFFFF, 48249664, 0772, 3.2199588
0xFFFF, 48312146, 0773, 3.2200351
0xFFFF, 48374666, 0774, 3.2204166
0xFFFF, 48437147, 0775, 3.2201877
0xFFFF, 48499661, 0776, 3.2199588
0xFFFF, 48562158, 0777, 3.2200351
0xFFFF, 48624653, 0778, 3.2200351
0xFFFF, 48687155, 0779, 3.2198825
0xFFFF, 48749654, 0780, 3.2202640
0xFFFF, 48812157, 0781, 3.2201114
0xFFFF, 48874662, 0782, 3.2198825
0xFFFF, 48937147, 0783, 3.2201877
0xFFFF, 48999665, 0784, 3.2199588
0xFFFF, 49062147, 0785, 3.2201114
0xFFFF, 49124663, 0786, 3.2201114
0xFFFF, 49187146, 0787, 3.2199588
0xFFFF, 49249655, 0788, 3.2200351
0xFFFF, 49312155, 0789, 3.2203403
0xFFFF, 49374654, 0790, 3.2199588
0xFFFF, 49437161, 0791, 3.2201877
0xFFFF, 49499653, 0792, 3.2199588
0xFFFF, 49562147, 0793, 3.2200351
0xFFFF, 49624665, 0794, 3.2200351
0xFFFF, 49687146, 0795, 3.2200351
0xFFFF, 49749673, 0796, 3.2198825
0xFFFF, 49812146, 0797, 3.2198825
0xFFFF, 49874662, 0798, 3.2200351
0xFFFF, 49937156, 0799, 3.2201114
0xFFFF, 49999653, 0800, 3.2200351
0xFFFF, 50062167, 0801, 3.2201877
0xFFFF, 50124654, 0802, 3.2199588
