11-29-2023, 10:39:25:170, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mov, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon
11-29-2023, 10:39:32:21, 0xCCCC , 0263 , 1.427, 1.474, 21.680, 21.680, 22.180, 22.310, 1.813, 1.532, 1.606, 1.429, 1.645, 1.508, 1.489, 1.612, 1.433, 1.601, 1.451
11-29-2023, 10:39:32:139, 0xCCCC , 0264 , 1.429, 1.476, 21.680, 21.680, 22.180, 22.310, 1.818, 1.537, 1.615, 1.439, 1.663, 1.522, 1.498, 1.625, 1.448, 1.611, 1.464
11-29-2023, 10:39:32:257, 0xCCCC , 0265 , 1.411, 1.464, 21.620, 21.680, 22.180, 22.310, 1.814, 1.538, 1.616, 1.439, 1.523, 1.475, 1.498, 1.625, 1.448, 1.611, 1.464
11-29-2023, 10:39:32:376, 0xCCCC , 0266 , 1.407, 1.462, 21.620, 21.680, 22.180, 22.250, 1.815, 1.536, 1.613, 1.437, 1.609, 1.492, 1.489, 1.503, 1.620, 1.609, 1.462
11-29-2023, 10:39:32:495, 0xCCCC , 0267 , 1.509, 1.324, 21.620, 21.680, 22.180, 22.250, 1.815, 1.536, 1.613, 1.437, 1.609, 1.492, 1.489, 1.503, 1.620, 1.609, 1.462
11-29-2023, 10:39:32:495, 0xCCCC , 0267 , 1.509, 1.324, 21.620, 21.680, 22.180, 22.250, 1.815, 1.536, 1.613, 1.437, 1.609, 1.492, 1.489, 1.503, 1.620, 1.609, 1.462
11-29-2023, 10:39:32:643, 0xCCCC , 0268 , 1.503, 1.319, 21.620, 21.680, 22.180, 22.310, 1.821, 1.544, 1.638, 1.450, 1.484, 1.590, 1.514, 1.473, 1.620, 1.609, 1.462
11-29-2023, 10:39:32:765, 0xCCCC , 0269 , 1.495, 1.319, 21.620, 21.680, 22.180, 22.310, 1.821, 1.544, 1.638, 1.450, 1.484, 1.590, 1.514, 1.473, 1.620, 1.609, 1.462
11-29-2023, 10:39:32:889, 0xCCCC , 0270 , 1.421, 1.469, 21.620, 21.680, 22.180, 22.250, 1.812, 1.532, 1.618, 1.437, 1.588, 1.538, 1.496, 1.568, 1.465, 1.609, 1.460
11-29-2023, 10:39:33:8, 0xCCCC , 0271 , 1.424, 1.471, 21.620, 21.680, 22.180, 22.250, 1.811, 1.534, 1.621, 1.438, 1.494, 1.612, 1.507, 1.620, 1.488, 1.609, 1.463
11-29-2023, 10:39:33:128, 0xCCCC , 0272 , 1.430, 1.473, 21.560, 21.750, 22.180, 22.310, 1.815, 1.538, 1.623, 1.440, 1.467, 1.629, 1.503, 1.642, 1.499, 1.610, 1.466
11-29-2023, 10:39:33:275, 0xCCCC , 0273 , 1.506, 1.322, 21.560, 21.750, 22.180, 22.310, 1.817, 1.538, 1.623, 1.442, 1.456, 1.634, 1.504, 1.497, 1.502, 1.609, 1.464
11-29-2023, 10:39:33:394, 0xCCCC , 0274 , 1.423, 1.471, 21.620, 21.750, 22.180, 22.250, 1.812, 1.533, 1.612, 1.437, 1.585, 1.545, 1.497, 1.589, 1.465, 1.605, 1.458
11-29-2023, 10:39:33:513, 0xCCCC , 0275 , 1.429, 1.475, 21.620, 21.680, 22.180, 22.250, 1.811, 1.534, 1.613, 1.438, 1.486, 1.608, 1.502, 1.622, 1.481, 1.607, 1.459
11-29-2023, 10:39:33:631, 0xCCCC , 0276 , 1.435, 1.475, 21.620, 21.680, 22.180, 22.310, 1.812, 1.533, 1.621, 1.436, 1.464, 1.629, 1.502, 1.622, 1.481, 1.607, 1.459
11-29-2023, 10:39:33:748, 0xCCCC , 0277 , 1.511, 1.325, 21.620, 21.680, 22.180, 22.310, 1.815, 1.537, 1.623, 1.442, 1.453, 1.637, 1.502, 1.622, 1.481, 1.607, 1.459
11-29-2023, 10:39:33:896, 0xCCCC , 0278 , 1.423, 1.474, 21.620, 21.680, 22.180, 22.310, 1.810, 1.530, 1.614, 1.433, 1.577, 1.543, 1.493, 1.585, 1.464, 1.601, 1.458
11-29-2023, 10:39:33:986, 0xCCCC , 0279 , 1.426, 1.471, 21.620, 21.750, 22.180, 22.310, 1.818, 1.536, 1.621, 1.437, 1.491, 1.614, 1.507, 1.626, 1.486, 1.608, 1.461
11-29-2023, 10:39:34:252, 0xCCCC , 0279 , 1.426, 1.471, 21.620, 21.750, 22.180, 22.310, 1.818, 1.536, 1.621, 1.437, 1.491, 1.614, 1.507, 1.626, 1.486, 1.608, 1.461
11-29-2023, 10:39:34:369, 0xCCCC , 0282 , 1.408, 1.465, 21.620, 21.750, 22.180, 22.310, 1.812, 1.530, 1.613, 1.434, 1.594, 1.486, 1.490, 1.503, 1.620, 1.605, 1.460
11-29-2023, 10:39:34:516, 0xCCCC , 0283 , 1.496, 1.507, 21.620, 21.750, 22.180, 22.310, 1.814, 1.533, 1.621, 1.436, 1.496, 1.593, 1.503, 1.458, 1.524, 1.606, 1.459
11-29-2023, 10:39:34:635, 0xCCCC , 0284 , 1.419, 1.466, 21.620, 21.750, 22.180, 22.310, 1.812, 1.530, 1.608, 1.434, 1.605, 1.528, 1.493, 1.579, 1.471, 1.605, 1.458
11-29-2023, 10:39:34:754, 0xCCCC , 0285 , 1.409, 1.462, 21.620, 21.680, 22.180, 22.250, 1.815, 1.536, 1.618, 1.441, 1.605, 1.528, 1.493, 1.579, 1.471, 1.605, 1.458
11-29-2023, 10:39:34:873, 0xCCCC , 0286 , 1.403, 1.464, 21.620, 21.680, 22.180, 22.250, 1.812, 1.533, 1.610, 1.438, 1.597, 1.487, 1.492, 1.501, 1.624, 1.608, 1.462
11-29-2023, 10:39:34:992, 0xCCCC , 0287 , 1.508, 1.324, 21.620, 21.750, 22.180, 22.310, 1.816, 1.536, 1.625, 1.437, 1.502, 1.458, 1.505, 1.497, 1.629, 1.610, 1.464
11-29-2023, 10:39:35:111, 0xCCCC , 0288 , 1.406, 1.470, 21.620, 21.750, 22.180, 22.310, 1.814, 1.535, 1.620, 1.437, 1.604, 1.486, 1.497, 1.501, 1.640, 1.609, 1.463
11-29-2023, 10:39:35:260, 0xCCCC , 0288 , 1.406, 1.470, 21.620, 21.750, 22.180, 22.310, 1.814, 1.535, 1.620, 1.437, 1.604, 1.486, 1.497, 1.501, 1.640, 1.609, 1.463
11-29-2023, 10:39:35:379, 0xCCCC , 0290 , 1.407, 1.459, 21.680, 21.750, 22.180, 22.310, 1.815, 1.534, 1.615, 1.436, 1.517, 1.466, 1.504, 1.503, 1.638, 1.610, 1.467
11-29-2023, 10:39:35:499, 0xCCCC , 0291 , 1.499, 1.509, 21.680, 21.750, 22.180, 22.250, 1.819, 1.540, 1.629, 1.442, 1.480, 1.586, 1.505, 1.467, 1.533, 1.615, 1.472
11-29-2023, 10:39:35:619, 0xCCCC , 0292 , 1.490, 1.502, 21.620, 21.750, 22.180, 22.250, 1.812, 1.535, 1.627, 1.439, 1.463, 1.618, 1.503, 1.441, 1.501, 1.612, 1.467
11-29-2023, 10:39:35:736, 0xCCCC , 0293 , 1.418, 1.469, 21.620, 21.680, 22.180, 22.250, 1.805, 1.523, 1.605, 1.429, 1.574, 1.527, 1.484, 1.559, 1.456, 1.600, 1.453
11-29-2023, 10:39:35:856, 0xCCCC , 0294 , 1.428, 1.477, 21.620, 21.680, 22.180, 22.250, 1.805, 1.523, 1.605, 1.429, 1.574, 1.527, 1.484, 1.559, 1.456, 1.600, 1.453
11-29-2023, 10:39:36:3, 0xCCCC , 0295 , 1.431, 1.471, 21.620, 21.680, 22.180, 22.310, 1.812, 1.534, 1.618, 1.438, 1.606, 1.538, 1.497, 1.631, 1.470, 1.600, 1.453
11-29-2023, 10:39:36:121, 0xCCCC , 0296 , 1.410, 1.467, 21.620, 21.680, 22.180, 22.310, 1.818, 1.541, 1.632, 1.444, 1.508, 1.482, 1.514, 1.527, 1.594, 1.614, 1.470
11-29-2023, 10:39:36:238, 0xCCCC , 0297 , 1.404, 1.467, 21.620, 21.750, 22.180, 22.250, 1.815, 1.533, 1.612, 1.436, 1.593, 1.492, 1.491, 1.527, 1.594, 1.614, 1.470
11-29-2023, 10:39:36:356, 0xCCCC , 0297 , 1.404, 1.467, 21.620, 21.750, 22.180, 22.250, 1.815, 1.533, 1.612, 1.436, 1.593, 1.492, 1.491, 1.527, 1.594, 1.614, 1.470
11-29-2023, 10:39:36:504, 0xCCCC , 0299 , 1.418, 1.468, 21.680, 21.680, 22.180, 22.310, 1.813, 1.536, 1.610, 1.436, 1.593, 1.492, 1.491, 1.527, 1.594, 1.614, 1.470
11-29-2023, 10:39:36:504, 0xCCCC , 0299 , 1.418, 1.468, 21.680, 21.680, 22.180, 22.310, 1.813, 1.536, 1.610, 1.436, 1.593, 1.492, 1.491, 1.527, 1.594, 1.614, 1.470
11-29-2023, 10:39:36:622, 0xCCCC , 0300 , 1.409, 1.462, 21.680, 21.680, 22.180, 22.310, 1.818, 1.538, 1.621, 1.442, 1.503, 1.475, 1.505, 1.514, 1.596, 1.617, 1.471
11-29-2023, 10:39:36:741, 0xCCCC , 0301 , 1.406, 1.465, 21.620, 21.680, 22.180, 22.310, 1.813, 1.535, 1.619, 1.437, 1.599, 1.489, 1.494, 1.502, 1.627, 1.610, 1.464
11-29-2023, 10:39:36:861, 0xCCCC , 0302 , 1.500, 1.508, 21.620, 21.680, 22.180, 22.310, 1.812, 1.530, 1.613, 1.432, 1.494, 1.586, 1.494, 1.502, 1.627, 1.610, 1.464
11-29-2023, 10:39:36:979, 0xCCCC , 0303 , 1.418, 1.470, 21.680, 21.750, 22.180, 22.310, 1.812, 1.530, 1.613, 1.432, 1.494, 1.586, 1.494, 1.502, 1.627, 1.610, 1.464
11-29-2023, 10:39:36:979, 0xCCCC , 0303 , 1.418, 1.470, 21.680, 21.750, 22.180, 22.310, 1.812, 1.530, 1.613, 1.432, 1.494, 1.586, 1.494, 1.502, 1.627, 1.610, 1.464
11-29-2023, 10:39:37:126, 0xCCCC , 0304 , 1.408, 1.464, 21.680, 21.750, 22.250, 22.250, 1.811, 1.535, 1.620, 1.438, 1.501, 1.475, 1.503, 1.511, 1.598, 1.610, 1.464
11-29-2023, 10:39:37:243, 0xCCCC , 0305 , 1.406, 1.470, 21.620, 21.750, 22.180, 22.250, 1.816, 1.538, 1.621, 1.440, 1.601, 1.493, 1.497, 1.505, 1.632, 1.612, 1.467
11-29-2023, 10:39:37:479, 0xCCCC , 0306 , 1.508, 1.321, 21.620, 21.680, 22.180, 22.250, 1.808, 1.529, 1.609, 1.434, 1.632, 1.499, 1.495, 1.496, 1.642, 1.604, 1.457
11-29-2023, 10:39:37:626, 0xCCCC , 0308 , 1.510, 1.323, 21.620, 21.750, 22.180, 22.250, 1.811, 1.534, 1.611, 1.436, 1.632, 1.499, 1.495, 1.496, 1.642, 1.604, 1.457
11-29-2023, 10:39:37:626, 0xCCCC , 0308 , 1.510, 1.323, 21.620, 21.750, 22.180, 22.250, 1.811, 1.534, 1.611, 1.436, 1.632, 1.499, 1.495, 1.496, 1.642, 1.604, 1.457
11-29-2023, 10:39:37:745, 0xCCCC , 0309 , 1.508, 1.324, 21.620, 21.750, 22.120, 22.250, 1.812, 1.536, 1.620, 1.440, 1.502, 1.456, 1.504, 1.499, 1.634, 1.607, 1.462
11-29-2023, 10:39:37:863, 0xCCCC , 0310 , 1.406, 1.470, 21.620, 21.750, 22.120, 22.250, 1.816, 1.534, 1.618, 1.436, 1.603, 1.484, 1.492, 1.499, 1.634, 1.607, 1.462
11-29-2023, 10:39:37:981, 0xCCCC , 0311 , 1.495, 1.505, 21.620, 21.750, 22.180, 22.250, 1.812, 1.533, 1.613, 1.437, 1.500, 1.589, 1.502, 1.459, 1.529, 1.607, 1.459
11-29-2023, 10:39:38:98, 0xCCCC , 0312 , 1.418, 1.464, 21.620, 21.680, 22.180, 22.250, 1.812, 1.533, 1.613, 1.437, 1.500, 1.589, 1.502, 1.459, 1.529, 1.607, 1.459
11-29-2023, 10:39:38:246, 0xCCCC , 0313 , 1.408, 1.464, 21.680, 21.680, 22.180, 22.310, 1.819, 1.541, 1.626, 1.443, 1.506, 1.478, 1.510, 1.515, 1.599, 1.607, 1.459
11-29-2023, 10:39:38:365, 0xCCCC , 0314 , 1.407, 1.459, 21.680, 21.680, 22.180, 22.310, 1.814, 1.537, 1.623, 1.440, 1.603, 1.492, 1.496, 1.504, 1.629, 1.609, 1.464
11-29-2023, 10:39:38:484, 0xCCCC , 0315 , 1.511, 1.325, 21.620, 21.680, 22.120, 22.310, 1.814, 1.537, 1.627, 1.440, 1.503, 1.457, 1.508, 1.500, 1.626, 1.610, 1.465
11-29-2023, 10:39:38:604, 0xCCCC , 0316 , 1.505, 1.322, 21.620, 21.680, 22.120, 22.310, 1.807, 1.527, 1.603, 1.430, 1.591, 1.479, 1.483, 1.490, 1.627, 1.599, 1.453
11-29-2023, 10:39:38:723, 0xCCCC , 0317 , 1.493, 1.503, 21.620, 21.680, 22.120, 22.310, 1.813, 1.533, 1.613, 1.437, 1.591, 1.479, 1.483, 1.490, 1.627, 1.599, 1.453
11-29-2023, 10:39:38:871, 0xCCCC , 0318 , 1.489, 1.502, 21.620, 21.680, 22.120, 22.310, 1.813, 1.535, 1.617, 1.438, 1.471, 1.623, 1.483, 1.490, 1.627, 1.599, 1.453
11-29-2023, 10:39:38:988, 0xCCCC , 0319 , 1.492, 1.502, 21.620, 21.680, 22.120, 22.310, 1.813, 1.535, 1.617, 1.438, 1.471, 1.623, 1.483, 1.490, 1.627, 1.599, 1.453
11-29-2023, 10:39:39:107, 0xCCCC , 0320 , 1.421, 1.472, 21.620, 21.750, 22.180, 22.310, 1.813, 1.538, 1.685, 1.440, 1.473, 1.645, 1.539, 1.580, 1.499, 1.609, 1.462
11-29-2023, 10:39:39:225, 0xCCCC , 0321 , 1.502, 1.320, 21.620, 21.750, 22.180, 22.310, 1.810, 1.532, 1.636, 1.434, 1.455, 1.634, 1.515, 1.472, 1.503, 1.601, 1.456
11-29-2023, 10:39:39:344, 0xCCCC , 0322 , 1.495, 1.501, 21.620, 21.750, 22.180, 22.310, 1.818, 1.540, 1.626, 1.439, 1.456, 1.637, 1.511, 1.450, 1.503, 1.601, 1.456
11-29-2023, 10:39:39:496, 0xCCCC , 0323 , 1.494, 1.502, 21.620, 21.750, 22.180, 22.310, 1.812, 1.537, 1.626, 1.440, 1.451, 1.640, 1.506, 1.440, 1.503, 1.609, 1.464
11-29-2023, 10:39:39:585, 0xCCCC , 0324 , 1.494, 1.504, 21.620, 21.750, 22.180, 22.310, 1.817, 1.537, 1.632, 1.443, 1.455, 1.640, 1.511, 1.441, 1.506, 1.617, 1.470
11-29-2023, 10:39:39:731, 0xCCCC , 0325 , 1.494, 1.504, 21.620, 21.750, 22.180, 22.310, 1.817, 1.537, 1.632, 1.443, 1.455, 1.640, 1.511, 1.441, 1.506, 1.617, 1.470
11-29-2023, 10:39:39:851, 0xCCCC , 0326 , 1.428, 1.478, 21.620, 21.680, 22.180, 22.310, 1.816, 1.538, 1.621, 1.440, 1.491, 1.616, 1.506, 1.621, 1.492, 1.610, 1.467
11-29-2023, 10:39:39:969, 0xCCCC , 0327 , 1.428, 1.472, 21.620, 21.680, 22.180, 22.310, 1.813, 1.535, 1.615, 1.438, 1.604, 1.541, 1.500, 1.629, 1.473, 1.610, 1.462
11-29-2023, 10:39:40:116, 0xCCCC , 0328 , 1.411, 1.464, 21.620, 21.750, 22.180, 22.310, 1.816, 1.541, 1.631, 1.444, 1.505, 1.484, 1.514, 1.531, 1.596, 1.615, 1.470
11-29-2023, 10:39:40:234, 0xCCCC , 0329 , 1.404, 1.464, 21.620, 21.750, 22.250, 22.310, 1.809, 1.531, 1.610, 1.435, 1.596, 1.487, 1.492, 1.502, 1.618, 1.604, 1.456
11-29-2023, 10:39:40:352, 0xCCCC , 0330 , 1.510, 1.324, 21.620, 21.750, 22.250, 22.310, 1.817, 1.534, 1.617, 1.438, 1.596, 1.487, 1.492, 1.502, 1.618, 1.604, 1.456
11-29-2023, 10:39:40:470, 0xCCCC , 0331 , 1.404, 1.465, 21.620, 21.750, 22.250, 22.310, 1.813, 1.534, 1.615, 1.440, 1.605, 1.485, 1.498, 1.504, 1.640, 1.611, 1.465
11-29-2023, 10:39:40:618, 0xCCCC , 0332 , 1.407, 1.462, 21.620, 21.680, 22.250, 22.310, 1.815, 1.537, 1.628, 1.442, 1.508, 1.457, 1.511, 1.505, 1.636, 1.613, 1.468
11-29-2023, 10:39:40:708, 0xCCCC , 0333 , 1.407, 1.459, 21.620, 21.680, 22.250, 22.310, 1.812, 1.533, 1.618, 1.437, 1.605, 1.485, 1.495, 1.503, 1.640, 1.607, 1.464
11-29-2023, 10:39:40:856, 0xCCCC , 0334 , 1.407, 1.459, 21.620, 21.680, 22.250, 22.310, 1.812, 1.533, 1.618, 1.437, 1.605, 1.485, 1.495, 1.503, 1.640, 1.607, 1.464
11-29-2023, 10:39:40:975, 0xCCCC , 0335 , 1.408, 1.462, 21.620, 21.750, 22.180, 22.310, 1.816, 1.536, 1.618, 1.438, 1.518, 1.468, 1.505, 1.521, 1.604, 1.611, 1.464
11-29-2023, 10:39:41:94, 0xCCCC , 0336 , 1.404, 1.467, 21.620, 21.750, 22.250, 22.310, 1.814, 1.535, 1.618, 1.438, 1.609, 1.492, 1.495, 1.508, 1.633, 1.609, 1.464
11-29-2023, 10:39:41:243, 0xCCCC , 0337 , 1.407, 1.459, 21.620, 21.750, 22.250, 22.310, 1.822, 1.545, 1.638, 1.447, 1.520, 1.471, 1.520, 1.508, 1.642, 1.622, 1.473
11-29-2023, 10:39:41:332, 0xCCCC , 0338 , 1.511, 1.325, 21.620, 21.750, 22.180, 22.250, 1.812, 1.534, 1.614, 1.435, 1.603, 1.486, 1.493, 1.497, 1.639, 1.606, 1.459
11-29-2023, 10:39:41:481, 0xCCCC , 0339 , 1.497, 1.507, 21.620, 21.750, 22.180, 22.250, 1.812, 1.534, 1.614, 1.435, 1.603, 1.486, 1.493, 1.497, 1.639, 1.606, 1.459
11-29-2023, 10:39:41:599, 0xCCCC , 0340 , 1.417, 1.470, 21.620, 21.750, 22.180, 22.310, 1.811, 1.532, 1.613, 1.434, 1.608, 1.533, 1.497, 1.579, 1.478, 1.607, 1.461
11-29-2023, 10:39:41:717, 0xCCCC , 0341 , 1.410, 1.464, 21.620, 21.680, 22.180, 22.310, 1.817, 1.541, 1.631, 1.445, 1.514, 1.487, 1.514, 1.521, 1.607, 1.618, 1.470
11-29-2023, 10:39:41:835, 0xCCCC , 0342 , 1.404, 1.462, 21.620, 21.680, 22.180, 22.310, 1.816, 1.536, 1.623, 1.440, 1.606, 1.497, 1.500, 1.508, 1.635, 1.611, 1.465
11-29-2023, 10:39:41:953, 0xCCCC , 0343 , 1.404, 1.462, 21.620, 21.680, 22.180, 22.310, 1.816, 1.536, 1.623, 1.440, 1.606, 1.497, 1.500, 1.508, 1.635, 1.611, 1.465
11-29-2023, 10:39:42:101, 0xCCCC , 0344 , 1.425, 1.473, 21.620, 21.750, 22.180, 22.310, 1.808, 1.536, 1.623, 1.440, 1.606, 1.497, 1.500, 1.508, 1.635, 1.611, 1.465
11-29-2023, 10:39:42:218, 0xCCCC , 0345 , 1.412, 1.462, 21.620, 21.750, 22.180, 22.310, 1.819, 1.540, 1.626, 1.445, 1.532, 1.478, 1.513, 1.534, 1.592, 1.618, 1.467
11-29-2023, 10:39:42:337, 0xCCCC , 0346 , 1.412, 1.462, 21.620, 21.750, 22.180, 22.310, 1.819, 1.540, 1.626, 1.445, 1.532, 1.478, 1.513, 1.534, 1.592, 1.618, 1.467
11-29-2023, 10:39:42:454, 0xCCCC , 0347 , 1.420, 1.472, 21.620, 21.680, 22.180, 22.310, 1.810, 1.530, 1.611, 1.432, 1.592, 1.526, 1.489, 1.572, 1.460, 1.603, 1.457
11-29-2023, 10:39:42:600, 0xCCCC , 0348 , 1.425, 1.473, 21.620, 21.680, 22.180, 22.310, 1.810, 1.530, 1.611, 1.432, 1.592, 1.526, 1.489, 1.572, 1.460, 1.603, 1.457
11-29-2023, 10:39:42:719, 0xCCCC , 0349 , 1.408, 1.462, 21.680, 21.750, 22.250, 22.310, 1.818, 1.538, 1.626, 1.443, 1.519, 1.477, 1.512, 1.528, 1.588, 1.617, 1.469
11-29-2023, 10:39:42:839, 0xCCCC , 0350 , 1.495, 1.507, 21.620, 21.750, 22.180, 22.310, 1.815, 1.538, 1.629, 1.442, 1.475, 1.587, 1.503, 1.465, 1.509, 1.613, 1.470
11-29-2023, 10:39:42:987, 0xCCCC , 0351 , 1.421, 1.470, 21.620, 21.750, 22.180, 22.310, 1.815, 1.533, 1.619, 1.439, 1.599, 1.527, 1.497, 1.577, 1.463, 1.611, 1.463
11-29-2023, 10:39:43:76, 0xCCCC , 0352 , 1.423, 1.473, 21.620, 21.750, 22.180, 22.310, 1.812, 1.527, 1.608, 1.429, 1.623, 1.511, 1.495, 1.600, 1.447, 1.604, 1.454
